 	il	morto	vuole	pianto	</S>
t	0.92329922	0.052686657	0.016893794	0.0020943179	0.005025957
o	0.882145173333	0.101044019	0.0119186753333	0.001651693925	0.00324042554
n	0.654988727778	0.330836656333	0.00702658444443	0.0008364987	0.00631152838667
a	0.460662682593	0.525794808778	0.00559968548148	0.000585232896667	0.00735759056889
p	0.371430220864	0.607728369593	0.0141535628272	0.000380843438889	0.00630703362963
e	0.302930696955	0.670130376531	0.0198552296091	0.000693510456296	0.00639021564321
s	0.255767838985	0.657217312177	0.027144615203	0.000956148672099	0.0589141089811
a	0.159702216328	0.713173354059	0.0483392100677	0.00137542837737	0.0774097965604
m	0.118758092109	0.709791551353	0.0881245316892	0.00323075992579	0.0800950424201
m	0.095447250703	0.537241553784	0.243207193896	0.0125944222086	0.111509568807
è	0.0734393845677	0.316975194595	0.525392711299	0.0139426474462	0.0702500768023
n	0.0629554171892	0.251307398198	0.652725050433	0.0054112239254	0.0276009201341
o	0.0633081857297	0.246090789399	0.631934616811	0.0392913013751	0.0193751257114
t	0.0332250221432	0.171731473133	0.717164528937	0.0585182417917	0.0193607779038
è	0.0149263602811	0.113763801044	0.817295299646	0.0394174485972	0.0145971266346
l	0.0122569780937	0.090170580348	0.823341983215	0.0462120415324	0.0280184372115
i	0.0114368713646	0.065276905116	0.555243701072	0.268777919177	0.0992646290705
g	0.0071182153882	0.0739313300387	0.337283337024	0.426494366392	0.155172783023
l	0.0058925777294	0.13946762668	0.327976785675	0.335044605464	0.191618434341
e	0.00787322474313	0.139555900893	0.201103857558	0.387433941821	0.264033108114
m	0.00792137724771	0.0979458489643	0.122769614853	0.394039490607	0.377323686038
m	0.00852829524924	0.110693726321	0.102829849284	0.276095873536	0.501852252013
è	0.0166383654164	0.170509788774	0.163417790761	0.208941397845	0.440492680671
n	0.0340496644721	0.189188866258	0.267330140254	0.196642812615	0.312788570224
o	0.0353484391574	0.120647705419	0.196950317418	0.218562404205	0.428491173408
</S>	0.0263617380787	0.0792379127095	0.111093984709	0.221864817103	0.561441571704
