 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.968202665	0.024034435	0.00269802758	0.00188746711	0.000473439835	0.000276618877	0.0004136064985	0.000310083206	0.000241590711	0.000246589736	0.000245918805	0.0002694097675	8.5343545e-05	0.00014305102	0.00024295705525	0.0002287553605
t	0.903535051667	0.0661262073333	0.0103129019133	0.00133475464333	0.00161406516833	0.000501813077	0.00198440063183	0.00297268138933	0.00304655666433	0.00375326978267	0.00244956952833	0.000683644000833	0.000321983158333	0.000569267726667	0.000209124618583	0.000584719587167
t	0.793336187222	0.148137599111	0.0178380323044	0.00217286174778	0.00296216908944	0.00108612642567	0.00351960911061	0.00558346319644	0.00542963488811	0.00832372926089	0.00462621550944	0.00130923126694	0.00119025195278	0.00202470554222	0.000401128719528	0.00205907146239
ù	0.695712062407	0.261050799704	0.0135687909348	0.00199648078259	0.00202426046981	0.00087974916289	0.0022091169402	0.00358984090048	0.0032615879439	0.0061803697001	0.00298851388905	0.000930693399647	0.00121472399093	0.00199581898474	0.000346192393843	0.00205096679613
s	0.517611637469	0.394988279901	0.0456255204783	0.0032768986942	0.00520014016327	0.0053249653753	0.0041751774834	0.00437761590183	0.00399291262917	0.00471461151317	0.00381693301558	0.00204276814388	0.00082173847031	0.00231561163225	0.000612890885281	0.00110226500738
t	0.31496194249	0.4519640733	0.131755956826	0.0141479968981	0.0148226313878	0.0163672041251	0.00933513316113	0.00857438596728	0.00713124987639	0.00780691450439	0.00713937250519	0.00358274201463	0.0018404070901	0.00679571971075	0.00177615609509	0.00199811110246
o	0.202173537497	0.554407557767	0.153386100942	0.0157807520994	0.0135617357799	0.0150349650684	0.00762934720038	0.00679533347503	0.00527425888946	0.0061854306777	0.0054284790808	0.00236606634018	0.00177524470937	0.00664357329715	0.00167308168993	0.00188456087229
s	0.127020517166	0.684345385922	0.147305395647	0.0076657275998	0.00568523501063	0.0056101645828	0.00410822038013	0.00364423607761	0.00269177189382	0.00302086773547	0.00294871537267	0.00103679804869	0.000724871382457	0.00271251979262	0.00069009093821	0.000789464345563
p	0.0583732758887	0.633110748641	0.271434278549	0.0157798862999	0.00386924550354	0.0026224333276	0.00295953894338	0.00261822174587	0.00185990013627	0.00200526841849	0.00214086154522	0.000619859502897	0.000376051922152	0.00143202470087	0.00037167826107	0.000426664434188
ì	0.0509044041296	0.487819526214	0.427114726183	0.0248634794333	0.00296492510118	0.0011334853492	0.00103819829779	0.000902591403623	0.000653199466423	0.00071029289683	0.000735984731073	0.000233662063766	0.000132845919717	0.000508668512323	0.000136888578023	0.000147078678063
