 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.98199363	0.0094219815	0.0032764414	0.000682918435	0.00038700015	0.0003628770315	0.0002685008	0.0002411797175	0.000357467587	0.002593348182	0.000414612525
t	0.841933943333	0.131311433167	0.00299564533333	0.00300402826833	0.00405199575	0.0039155827515	0.00349234506	0.00283647509417	0.00354352203033	0.00215976231533	0.000755266701667
e	0.544948971111	0.419062087722	0.00616502491111	0.00376213882278	0.00525086006333	0.00509895101673	0.004546385527	0.00369419495406	0.00460044956328	0.00201359548178	0.000857362658422
l	0.334944857037	0.642345605907	0.00671728263704	0.00194581804093	0.00350315600111	0.00286335000514	0.002538336516	0.00165193024069	0.00196746357426	0.000891053303927	0.000631159877341
a	0.253942885679	0.652868101969	0.0799220385457	0.00304498648031	0.0030941432137	0.00212322624605	0.00186939138733	0.000971328600797	0.00108996604092	0.000518368439976	0.000555560994247
è	0.210948771893	0.58445274399	0.195459129515	0.0036667264601	0.00274353728457	0.000765103673017	0.00068443951111	0.000344347651832	0.00039530261814	0.000245231805325	0.000294693316549
n	0.137338477298	0.612829047997	0.228805543172	0.0094521206867	0.00655424309486	0.00181113947101	0.00077904627037	0.000627241848277	0.000674845527713	0.000568844355108	0.000559527922183
a	0.0772960924327	0.484850619332	0.279385864391	0.129879660229	0.0230419216983	0.00217043498367	0.00076379805479	0.000703744992026	0.000742252706571	0.000623408417703	0.000542275257394
b	0.0557954011442	0.241206073111	0.33976258813	0.238871490076	0.113749122233	0.00661259048789	0.0013576536496	0.000638424906609	0.000955964199524	0.000620558771901	0.000430169779131
a	0.0319383280481	0.142893606037	0.28452012271	0.311116766692	0.216729627411	0.00856658436263	0.00157519477987	0.000619167854203	0.00102904722084	0.000619020377967	0.000392516497244
r	0.030183079016	0.0892762013457	0.208906370903	0.352397078897	0.28871285247	0.0179931583209	0.00231525845662	0.000994086170068	0.00212995639461	0.00347470037999	0.00361723279328
m	0.029269380672	0.0687326014486	0.146344101968	0.419807182966	0.296868290823	0.023220881107	0.00291636285221	0.00114570478336	0.0025141741032	0.00447496883666	0.00470634016776
è	0.0285972188907	0.0573671584829	0.125151892323	0.464985187655	0.291382913608	0.0256068600357	0.0015503057174	0.00047168067112	0.0011009307194	0.00209432252222	0.00169148766925
n	0.0224160076302	0.047754924161	0.157245314108	0.341170802552	0.388329594536	0.0376082900119	0.00135926023913	0.000686941240373	0.00111639728647	0.00152954927407	0.000782872226417
a	0.0178523865434	0.0413560587203	0.123047668036	0.225757310851	0.385772888179	0.188203413337	0.0143590004464	0.00127212691346	0.000956685528823	0.000916259991357	0.000506165792139
f	0.0153303356478	0.0252029905734	0.055078129812	0.131631053617	0.37528559606	0.367328967779	0.0222403854821	0.00212031237115	0.00238987670961	0.00210869706379	0.00128361412071
ù	0.0122076116826	0.0183871618578	0.029748953404	0.082106569539	0.342765725353	0.475150892593	0.0261844831607	0.00480643012372	0.00405067826987	0.00288266048793	0.00170879949024
r	0.0113178456942	0.0214626646193	0.0238357728013	0.073592271513	0.283606155118	0.521831217531	0.0458529887202	0.00996460704124	0.00442888702329	0.00275980189598	0.00134780021341
n	0.00844651936473	0.0198007965398	0.0191847496004	0.0744538505043	0.242503458373	0.446257905844	0.126639132907	0.0412401700137	0.00649868500776	0.00828908029866	0.00668568377114
o	0.0136507364549	0.0183003518466	0.0171694465335	0.0619598998348	0.133235889458	0.380638155281	0.277520597636	0.0659325383379	0.00990240333592	0.0114377430996	0.0102522474237
n	0.0114354543283	0.0130377644155	0.00992577101117	0.0332233366116	0.0885270831527	0.40511306176	0.343045135879	0.0583440151126	0.0164268167786	0.0116426133665	0.00927892764123
a	0.00626223561943	0.00766959507183	0.00537951217039	0.0188366925372	0.0597058173842	0.32379193192	0.410418088626	0.129697134038	0.0166370960929	0.0127381217888	0.00886378231374
k	0.00447195392314	0.00648304215728	0.0044561366568	0.0133223211791	0.0389247577947	0.208164625307	0.463949876209	0.185273318013	0.0290612411976	0.0309266359296	0.0149661445379
à	0.00349190575771	0.00587786405243	0.00441769481893	0.0115619310597	0.0322729605982	0.177662618436	0.43324611207	0.244414879338	0.0354586512325	0.0361748173099	0.015420616246
