 	io	voglio	che	Maria	venga	qui	</S>
e	0.94846285	0.02741764885	0.001744129225	0.0050409611	0.006188817	0.00875529527	0.002390266055
v	0.89656205	0.0680681062833	0.00569354809167	0.0186781915667	0.00538635133333	0.00440857573667	0.00120316872167
ò	0.733429696667	0.225806232094	0.00896586303056	0.0231817355222	0.00490575891111	0.00292143756556	0.000789272206557
t	0.453021738889	0.480625670698	0.0235442496769	0.0358792615074	0.00444397967037	0.00185947930852	0.000625659568186
è	0.25198849963	0.546915890233	0.117678899892	0.0755046371691	0.00583138279012	0.00149929345084	0.000581458362729
l	0.149975657543	0.364022726744	0.254913843297	0.218786639056	0.0114274105967	0.00057214804828	0.00030159550091
o	0.124256060181	0.226757818915	0.399310651099	0.237241169019	0.0118825355322	0.00033657244276	0.000215206180303
n	0.11281796686	0.157663598638	0.4503991637	0.24101369234	0.0372346485107	0.000611914324253	0.000259054200101
a	0.111144889087	0.123457205213	0.4709974779	0.244678116113	0.0483557533369	0.000956048541418	0.0004105428267
r	0.112538270029	0.105688499404	0.4626380893	0.212420517371	0.099968288279	0.00379683704714	0.00294948863557
t	0.0481756076763	0.0567555261347	0.3544538231	0.238031759124	0.29126284276	0.00586324311571	0.00545719474519
i	0.0855661532254	0.0925760173782	0.3622785177	0.159218166375	0.28961727292	0.00427443000524	0.00646943678173
e	0.0928551784751	0.0945152627927	0.319043209233	0.232447965458	0.25093328964	0.00391213553508	0.00629293492724
M	0.0549520868917	0.0571815279309	0.164746785411	0.325259265153	0.38926214988	0.00358680664503	0.00501137530908
a	0.0618833312972	0.0673864893103	0.193191430804	0.328409615051	0.340283496627	0.00312721218168	0.00571845343636
r	0.0504442204324	0.0748046864368	0.293931250268	0.305495581684	0.230442132209	0.0339493018939	0.0109328938121
ì	0.0581527878108	0.0854795921456	0.314203066756	0.322758493895	0.162524617403	0.0442259727313	0.0126555061707
a	0.0756539326036	0.0877604127152	0.332136038919	0.359619637965	0.098974565801	0.0283815063438	0.0174738979569
e	0.0532475615345	0.0656926769051	0.301486876306	0.394131915988	0.115807335267	0.0430787321146	0.0265548649856
t	0.0263036181782	0.0456026869684	0.211767946769	0.414473338663	0.210389118422	0.0623472840382	0.0291159573285
t	0.0158406848594	0.0353315076561	0.145771874923	0.349791266221	0.321633056141	0.101266704679	0.0303648807762
ù	0.0329950820865	0.043548440552	0.125624292974	0.266523372074	0.24497874438	0.185077358226	0.101252693592
</S>	0.0546195840432	0.059719690276	0.124011106487	0.217434611037	0.13344533569	0.238890079113	0.171879576796
