 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.87232692	0.0308675415	0.0124901508	0.0223128365	0.032720955	0.0043321362	0.00755218375	0.0065348085	0.0108624328
a	0.891141206667	0.0288794221	0.0112481840333	0.0203423569667	0.0239913311	0.003770145949	0.00713642263333	0.00503667058	0.00845427645667
r	0.904563702222	0.0211518749667	0.0331691284444	0.0215535074556	0.00883667763333	0.001402802032	0.00288466589444	0.00324030504	0.00319737017556
ì	0.700483924074	0.109601018989	0.138417771481	0.0391091324852	0.00561963404444	0.000646275280667	0.00172946349815	0.00286975415667	0.00152306062519
s	0.644566231358	0.145190870996	0.167829450494	0.0327507932951	0.00420800248148	0.000917672130222	0.00148932833272	0.00188665426222	0.0011610027084
a	0.512376311119	0.262838451665	0.203660463498	0.014800414465	0.00192537177716	0.000971266907407	0.00116357318757	0.00132591742407	0.000938226078133
e	0.182050002706	0.431806790555	0.373980807833	0.00954702558833	0.00095715660572	0.000339900779802	0.000485507225857	0.00050477242469	0.000328057312378
N	0.290520045902	0.323323066852	0.358465772611	0.0108716957294	0.00478381639857	0.00433142103993	0.00297431542862	0.0037287927549	0.00100106251513
ì	0.328060962301	0.245945165617	0.33327470087	0.0660321842431	0.00923339079952	0.00573446088664	0.00381848162954	0.00583359248497	0.00206702983838
c	0.132014763434	0.319402948539	0.401019216957	0.123621721414	0.0132256532665	0.00308788090221	0.00203716456318	0.00395108386166	0.00163953791279
h	0.0672270891447	0.336975322846	0.341442508986	0.182767750471	0.0522157650888	0.0115784893674	0.00293848705439	0.00324012442055	0.0016144421376
o	0.0288649107149	0.243452617615	0.224125079662	0.211609766824	0.261128948363	0.0199187791225	0.00496745101813	0.00402509610685	0.0019073625792
e	0.014494348905	0.150162710538	0.222247849887	0.183380425608	0.340855559454	0.0413598143742	0.016654761006	0.0269767905023	0.00386772439307
n	0.0189135329683	0.103840189179	0.277765976629	0.138580121869	0.176750191818	0.154116058125	0.0589632976687	0.0504116175008	0.0206589997977
è	0.0391015489894	0.129143740726	0.247961405543	0.104017863956	0.116058525939	0.203175797375	0.0768689425562	0.0567504398336	0.0269217202659
c	0.0402433119965	0.128648448909	0.179282387181	0.088054044652	0.106523205313	0.259168747125	0.118226170852	0.0657151419445	0.0141385357553
h	0.0229017356655	0.0621910716363	0.106105922727	0.0569995475507	0.0748494851043	0.419106265708	0.174107596951	0.0698945026482	0.0138438962518
u	0.0122030182885	0.0332421010788	0.056279088909	0.0348913151836	0.0541909417014	0.422749745236	0.290265358984	0.0811453442161	0.0150330692506
n	0.00822443616283	0.0162389522263	0.0458777759697	0.0185611077279	0.0347556005671	0.309269195079	0.440357132995	0.106138761405	0.0205770022502
f	0.00729377638761	0.0109834660754	0.0450868419899	0.0139961269093	0.0173795320224	0.204733755026	0.455484874332	0.202235237135	0.0428063520834
a	0.0044625212292	0.00866166035847	0.0232675786633	0.0106984379698	0.0325644058408	0.139024716675	0.439619841444	0.295392785712	0.0463080166945
m	0.00347977050973	0.00679392085282	0.0150494508878	0.00792242498993	0.0366781463803	0.0938210038917	0.393574803815	0.409505418571	0.0331750295648
è	0.00834966450324	0.0205266293509	0.0284837836293	0.02252526933	0.0493119698934	0.0560937036306	0.302998641272	0.487886022857	0.0238242815216
n	0.0139851035011	0.027966467117	0.0345619218764	0.0299630247767	0.0565171876311	0.0556613515435	0.310055897091	0.434321600952	0.0369674045072
a	0.0104648688337	0.0149039303723	0.0191667537921	0.0156838184922	0.0380055845437	0.0586545295145	0.276777042364	0.482646793651	0.0836966098357
m	0.0048545090779	0.00778035125743	0.010460500364	0.0084192421974	0.0288859504479	0.0410213051715	0.183835247455	0.612524431217	0.102218454612
a	0.0024570785593	0.00566320508581	0.00801566172133	0.0068664468658	0.0182943897493	0.0263073440572	0.137572472485	0.685152843739	0.109670589537
i	0.00239972938643	0.00764281656194	0.00919261657378	0.0090350572886	0.0179439104164	0.0247585566857	0.0917701508283	0.68930161458	0.147955553179
</S>	0.00280288689322	0.00974457528097	0.0113015397869	0.0108849391443	0.0151462634582	0.0259393043429	0.0805359154142	0.67360005729	0.17004452659
