 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.9336206	0.05694610385	0.00338908655	0.003086292975	0.00118543095	0.0003059507175	0.000543877205	0.000300926625	0.000286236617	0.000335484045
n	0.637402462	0.255588151283	0.08615525575	0.0126915517917	0.00468377505	0.0004784688725	0.000949973855	0.000656206315	0.000374823695667	0.001019335455
è	0.350745636	0.369247490428	0.24361244525	0.0258042369306	0.00721760201667	0.0003821086555	0.000781432501667	0.000698575961667	0.000301593508556	0.00120888989167
g	0.256851528667	0.394449770143	0.25319568175	0.0853981733102	0.00867647133889	0.000171874632167	0.000289624631222	0.000287847827222	0.000154566451185	0.000524477158557
r	0.175236086222	0.361044980048	0.237892260583	0.19509617777	0.0285015287796	0.00103501115972	0.000231357764407	0.000369372992407	8.4798235395e-05	0.000508469640852
a	0.119817595741	0.204254803349	0.259320490194	0.374728269257	0.0394074875932	0.00132376193424	0.000203048310802	0.000380602971802	6.3729610465e-05	0.000500244534617
t	0.0535679799137	0.11943924945	0.193218040065	0.572176256419	0.0590344771977	0.000696255075747	0.000368035372934	0.000492914398267	0.000142772235488	0.000864042299206
s	0.0641011843046	0.07404372615	0.148545843355	0.59502685214	0.110626262399	0.00277869280858	0.00117094257764	0.00135823059942	0.000512225211829	0.0018360856664
a	0.0659783977682	0.0597102633833	0.100576002785	0.54234569738	0.223678364133	0.00327731149286	0.00114662165588	0.00129452937914	0.00052388353061	0.00146894683913
m	0.0329643215894	0.0379699434611	0.061556902595	0.512395879127	0.348462268044	0.00311843438762	0.000899574248627	0.000695212105713	0.000217339591537	0.00172011386338
à	0.0207932590298	0.0244868658204	0.048401884865	0.368196149709	0.531654616015	0.00320302736254	0.000821138035876	0.000505740056571	0.000123870241846	0.00181343994113
i	0.0113311635099	0.0150073247401	0.0325165732883	0.25479568657	0.676935938672	0.00647544135418	0.00172207809829	0.000352204063524	6.4414932282e-05	0.000799170357043
è	0.00900382416997	0.01315957038	0.0236964124294	0.201300923523	0.736597026224	0.0128133737847	0.00223651393276	0.000497621227841	8.7731419094e-05	0.000607021235681
n	0.01719542239	0.0188963101267	0.0258879301431	0.148546399174	0.737501288741	0.0457228482616	0.00455934207759	0.00086407035928	0.000200541799698	0.000625874061894
a	0.0294073167967	0.0380256583756	0.0524077757144	0.147131219725	0.58189806958	0.108333449421	0.0372636000259	0.00378036681976	0.000505008799899	0.00124755771063
g	0.0255846619322	0.0378965289252	0.0577800719048	0.131944159908	0.476549776527	0.14040168314	0.107477365009	0.0149263346066	0.0017873913533	0.00565200163688
r	0.0148559436441	0.0190916361084	0.0327917227683	0.094273226636	0.337884517509	0.241709971047	0.223282535003	0.0231515568689	0.0026005587511	0.010358300879
à	0.0114769722147	0.0310899623695	0.0336719587228	0.0827701975453	0.278932137836	0.286154323682	0.228184485001	0.0332973422896	0.00620882775037	0.00821380175967
m	0.0100024804049	0.0305320112898	0.0353452119076	0.0717900385151	0.241245420612	0.258520431227	0.273317968334	0.0656245087632	0.00812215838346	0.00549975538656
m	0.0066251221683	0.0116928302633	0.0201482763025	0.036351924505	0.103927285871	0.281542023742	0.408407629445	0.117621756254	0.00470907609449	0.00897406446219
a	0.00544226142277	0.00817781208777	0.0158531847675	0.026801758835	0.0683675676237	0.201395873581	0.412200436482	0.236822335418	0.0121581601982	0.0127805901541
s	0.00494088710759	0.00748298802926	0.0108651478558	0.0212963836117	0.0479178872079	0.122697291527	0.470803778827	0.283135145139	0.0186641337327	0.012196312718
o	0.00384794733586	0.00533662084309	0.0062855544186	0.0139967392039	0.0271987724026	0.0867369418423	0.410838912942	0.368413755046	0.0641406065776	0.0132041322393
n	0.00281141044529	0.0038055788477	0.0040986220062	0.0091169173013	0.0179244918009	0.0491772272808	0.273472080981	0.486772658349	0.136943438859	0.0158775670798
a	0.00241133224843	0.00310609334923	0.00363683056873	0.00776289133377	0.0160526556003	0.0352284944269	0.21239640366	0.485361356116	0.21572127962	0.0183226683599
d	0.00236588704948	0.00250550054974	0.00359310735624	0.00633014061126	0.0136011828668	0.0227055551423	0.11932818522	0.451703415372	0.331893573207	0.04597349112
e	0.00237252671649	0.00232056644991	0.00506320271875	0.00948147070375	0.0190912846223	0.0224014953808	0.06796145574	0.429502535124	0.345627157736	0.0961783337067
r	0.00355860293883	0.00395808484997	0.00671407457292	0.0122055359012	0.0236030162074	0.0278480037936	0.0467412552467	0.358834945041	0.396530495912	0.120005996236
f	0.00354186477961	0.00385625741666	0.00460166389097	0.00795562173373	0.0143863490691	0.0217728190645	0.0480280767489	0.30941425168	0.482579685304	0.103863417079
ò	0.0046874751932	0.00458092807222	0.00679865766366	0.00880758634458	0.0178835786897	0.0261512884882	0.071198440583	0.335721963893	0.446062435101	0.078107644693
m	0.0103590983977	0.00745931635741	0.0130097052212	0.0149135704482	0.0243934352299	0.0396270104961	0.0799875401943	0.279907184631	0.419811948367	0.110531197231
m	0.0122019864659	0.00624921765247	0.0169511204071	0.0188124308161	0.0227734787433	0.0392494601654	0.0676981453981	0.24875626821	0.395505112789	0.171802789077
u	0.0087938951553	0.00444344915082	0.0165452261357	0.0186354106054	0.0273968082478	0.0434469467218	0.0521770441327	0.215160209403	0.345546337596	0.267854669692
</S>	0.00722733257765	0.00481386117541	0.0148542140679	0.0173379778027	0.0318564451239	0.0496083133609	0.0406184625664	0.171576619702	0.316741348798	0.345365409846
