 	il	morto	vuole	pianto	</S>
o	0.9347295	0.0540033195	0.00778198041	0.00073351363	0.0027516304875
p	0.70066548	0.294164678167	0.00363544217667	0.00034099083	0.00119338262083
e	0.597401573333	0.398864702722	0.00267666379222	0.00033210583	0.000724936750277
s	0.535603027778	0.436641087574	0.0102853145641	0.000489670506667	0.0169808353268
a	0.358664135926	0.604170795858	0.0140299288547	0.000591632855556	0.0225434541956
m	0.270813005309	0.675113365286	0.0264261256182	0.00112272396185	0.0265248324852
m	0.20074127177	0.582593031762	0.141763847539	0.00457411665395	0.0703277918284
è	0.172714917257	0.451519730587	0.30174833918	0.00536231375132	0.0686546857428
n	0.165098992419	0.483256086862	0.321043759727	0.00256436321711	0.0280367837143
o	0.160266100806	0.434789528954	0.368042126576	0.0198790441724	0.0170231957381
t	0.0813835529353	0.296011762985	0.578173022192	0.0277910287241	0.0166406390794
è	0.0326333369784	0.173549854328	0.762656120731	0.0183962892414	0.0127644045598
l	0.0193106403261	0.110163283443	0.82569430691	0.0221807054138	0.0226510537199
i	0.0166075267754	0.081008284481	0.600759135637	0.235718779471	0.06590625324
g	0.0110469273918	0.082887262827	0.465982745212	0.347719139824	0.0923638997467
l	0.00705097326393	0.131819577609	0.478801255071	0.255290329941	0.127037866582
a	0.00911485508798	0.137298997203	0.285502635024	0.38974140998	0.178342118861
m	0.00957999236266	0.107319973734	0.178511355008	0.432773803327	0.27181486962
m	0.00992280412089	0.130761254578	0.141293673003	0.330480584442	0.387541669873
è	0.018877733707	0.191441984859	0.195060135668	0.253283214814	0.341336943291
n	0.0356289139023	0.201349074953	0.313580025223	0.199424628271	0.250017347764
o	0.0355605373008	0.131664368318	0.230347269408	0.234165519424	0.368262255921
</S>	0.0265339786504	0.086715779159	0.129100541204	0.262447669712	0.495201977961
