 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.97753498	0.0137164816	0.00194186455	0.0011198908	0.00338094305	0.000342248355	0.000494139073	0.00038449149	0.001084928415
c	0.787734946667	0.2011412022	0.00407417845	0.0021681326	0.00358141251667	0.000198910556333	0.000246918903	0.00033484833	0.000519432861667
h	0.509582775556	0.471699700733	0.00713176725	0.0059075812	0.00347341833889	0.000220254556778	0.000444915714333	0.000401872626667	0.00113770643389
r	0.401106451852	0.570997000244	0.00948571175	0.0086784274	0.0046333374463	0.000355949555593	0.000842185138111	0.000562064302222	0.00333887287796
ò	0.322370097284	0.641384733415	0.02170987425	0.00670039996667	0.0032289466321	0.000263954296864	0.00067798746037	0.000477807640074	0.00318619503999
n	0.274319072428	0.631620077805	0.0619210054167	0.0228385931556	0.00363072482737	0.00152646936729	0.00166796083446	0.000512430752691	0.00196367622733
o	0.231465074143	0.449625069268	0.262013773139	0.0469324503852	0.00394580674246	0.00194803149326	0.00199713678515	0.00051843732023	0.00155425187911
k	0.121275078048	0.291173113089	0.44844619438	0.133503088795	0.00266680844749	0.000882813568587	0.00090360825205	0.000264172276077	0.00088513799637
a	0.064031351016	0.184991344363	0.505538568127	0.239588256265	0.00393962234916	0.000532396506529	0.00054105135635	0.000175842555026	0.000661526520457
m	0.038706559572	0.0881471144543	0.475389202709	0.391284485422	0.00569569891639	0.000206714219176	0.00024010205445	8.30864980087e-05	0.000246979298486
b	0.015894539524	0.0420868361514	0.341676254236	0.585270278474	0.0139479641055	0.000400176186392	0.000257248631483	7.27880326696e-05	0.000393884069495
è	0.0150049022747	0.0382696237171	0.299447824745	0.607882459491	0.0380806837018	0.000575576882131	0.000250962992161	5.60402475565e-05	0.000431907334165
n	0.0173577457582	0.049885011239	0.305902728248	0.566217253164	0.0539158119006	0.00470224466738	0.00133502854572	0.000150499035852	0.000533636355722
n	0.0243576782527	0.056496182413	0.273383019416	0.464694684388	0.0957501663002	0.0652090535558	0.0132206389152	0.00333766147862	0.00355087271857
i	0.0331940990842	0.052327458471	0.207684504805	0.323502418129	0.2581549121	0.100049919185	0.0164735975384	0.00430332712287	0.00430976197952
è	0.0282943596947	0.0406990818237	0.140919133268	0.290303706043	0.4102079207	0.0706183197283	0.0152494854128	0.00167650883762	0.00203150233317
n	0.0177400365649	0.0328177589412	0.117891227756	0.282522718681	0.4435638669	0.0786813519094	0.0242812764709	0.00109387855587	0.00140793171106
a	0.0181461881883	0.0316838536471	0.090724615252	0.19434241156	0.398852245633	0.206460780636	0.056976645157	0.000965201628623	0.00184812417035
f	0.0161180373628	0.022124658449	0.050202721084	0.0978286591867	0.393132305211	0.307999830212	0.107221370052	0.00140706657621	0.00396540185678
à	0.0170104547543	0.0257598490497	0.050539567028	0.0770048030622	0.42512959507	0.260137466737	0.131579926684	0.0077193437254	0.00511902735226
o	0.0175299323181	0.0268028881832	0.0475578803427	0.0527420332541	0.30805514169	0.328000058912	0.199570468895	0.0139742042418	0.00576742081742
p	0.00666632840603	0.0107733210944	0.0239214797809	0.0304694789847	0.19272806723	0.367230962971	0.331474499632	0.0225164090806	0.0142194747725
o	0.00590818386868	0.00854906223147	0.0213814682603	0.0269847989949	0.172672615743	0.26463414099	0.430655889877	0.0305555003602	0.0386583372575
d	0.00591402822289	0.00818798564382	0.0189703557534	0.0219844359983	0.138115830248	0.18515663533	0.446301653292	0.122478566787	0.0528905240858
d	0.00327626830763	0.00730613511461	0.0299426682511	0.0435527279994	0.118085600416	0.107126586777	0.385824084431	0.190616615596	0.114269336362
h	0.00498728890254	0.0110443107049	0.043111467417	0.0607980859998	0.101277002139	0.0941249889257	0.365098811477	0.189221951865	0.130336075454
à	0.00961593630085	0.0148016115683	0.0390590954723	0.0455519963333	0.108110434046	0.104991004309	0.387383403826	0.222818223955	0.0676682551513
g	0.00887090386695	0.0142975821894	0.0369422711574	0.0371973431111	0.116947308015	0.0824197954363	0.383668434609	0.227800067985	0.0918562683838
l	0.00733898338898	0.0187841817298	0.0412786260525	0.043678611037	0.0924538076717	0.102156874479	0.418668671536	0.167230929328	0.108409284461
i	0.00737483312966	0.0179665342433	0.0320594773508	0.0338646290123	0.0585074745572	0.103601716826	0.309959002845	0.315685453109	0.12098080982
c	0.00383989157322	0.00746522553777	0.0130654311169	0.0142119820041	0.0337327128524	0.053496811942	0.129991520948	0.562029481036	0.182166893273
è	0.00462365538774	0.00624243363592	0.0114016717056	0.0110749500014	0.0574842286175	0.0539125096473	0.111104254649	0.534427613679	0.209728674424
a	0.00610799619591	0.00754609254531	0.0166252795685	0.0130146303338	0.0736370215392	0.0814366412158	0.107913749883	0.444643527893	0.249075054808
</S>	0.00495825719796	0.00653060727266	0.0184145832843	0.0132782721669	0.0662572337696	0.0883190306079	0.0891873774415	0.425950498947	0.287104127404
