 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.76468285	0.2001662835	0.024037949	0.003071495	0.0030144375	0.0013452993	0.00061042087	0.00059462582	0.00074042905	0.001060327955	0.000675875675
n	0.480573528333	0.365561167833	0.129889236333	0.0122606313333	0.00734087003333	0.00117550661	0.000605127436667	0.00074040312	0.000628990716667	0.000535759475	0.000688791275
ì	0.183642224778	0.426998609278	0.343821095444	0.0343310934444	0.00800828244444	0.000620164713333	0.000422304275222	0.000642533925667	0.000541613515556	0.00032235535	0.000649736235
c	0.0802189575927	0.469635633093	0.405183225148	0.0393287331481	0.00410419338148	0.000472282871111	0.000224902428074	0.000246727660889	0.000205069459852	0.0001253325	0.000254933953
h	0.0493842941976	0.447131997698	0.452997278383	0.0458078210494	0.00331154292716	0.000589183473704	0.000293931029358	0.000149654980296	0.000106952435617	7.38475583333e-05	0.000153453499
e	0.0354310820659	0.334494959233	0.529297842794	0.0968205636831	0.00297160104239	0.000408425356235	0.000244087388119	9.78211800987e-05	6.64352868723e-05	5.47636377778e-05	0.000112379336833
n	0.023501290122	0.258894553078	0.494215394265	0.216358197894	0.00529989574746	0.000454464500412	0.000422740627706	0.000198026870033	0.000228720399624	0.000150146660926	0.000276518156111
d	0.0157876821407	0.181306727693	0.442800928088	0.337155775965	0.0198830509158	0.00121084513347	0.000621618299235	0.000352987713344	0.000319044803208	0.000187199772309	0.000374099182037
ì	0.0165305013802	0.128961348231	0.296245492696	0.502038191988	0.0539210559719	0.00125497348782	0.000356471699745	0.000249338619248	0.000160561483069	8.83513114363e-05	0.000193703587346
s	0.0213332811267	0.0903357784103	0.198303787565	0.621110563996	0.0656267779906	0.00156677460594	0.000528856409915	0.000444805747883	0.00032865075969	0.000175350625812	0.000245354175782
o	0.0268080490422	0.0750625161368	0.161941382522	0.504062114665	0.223195361997	0.00696578320198	0.000614855946638	0.000522019819294	0.000384634988563	0.000198464112604	0.000244826952261
n	0.0194109129141	0.0491245790456	0.0854668008407	0.442480044888	0.390623873999	0.010766975734	0.000630012758879	0.000497096976431	0.000399415111521	0.000271824164868	0.000328480467754
t	0.0173534888714	0.0707291433485	0.10855530028	0.449509148296	0.318677414666	0.019990277578	0.00391980895296	0.00349347325881	0.00306181960384	0.00291709552162	0.00179304447258
a	0.0177815395571	0.0838493011162	0.11728588176	0.361333082765	0.339398708222	0.0618043058593	0.00486330995099	0.00422471733627	0.00371367901928	0.00362431237721	0.00212118514753
i	0.00795481545237	0.0414284513387	0.05322825632	0.233471254255	0.556070902741	0.0993931852864	0.003117315017	0.00171661820542	0.00134111464776	0.00126987580907	0.00100822590584
k	0.00451416195079	0.0176615887462	0.0221106785067	0.118154012752	0.67560974758	0.147566571762	0.00685597740567	0.00119736761181	0.000686994039253	0.000648770783023	0.00499417006861
i	0.00365814185026	0.0118210045821	0.0135371088356	0.0652586622507	0.555744829193	0.331562177254	0.0103274178019	0.0010107047206	0.000445325633084	0.000422363630008	0.00621232535287
a	0.00179749955009	0.00697383702737	0.00786930191187	0.0377331317502	0.573692826398	0.347372560751	0.0178125236006	0.00174945062353	0.00134854776436	0.000969367812336	0.00268101774762
t	0.0039962097167	0.00666687084246	0.00819772427062	0.0358200815834	0.633153692133	0.25155795525	0.0322871278669	0.00417587177451	0.00331613952145	0.00360199910411	0.0172263888825
è	0.0049402010389	0.00983420328082	0.0106810517569	0.0476732958611	0.465848730711	0.369438285083	0.056461779289	0.00511642982484	0.00326614800715	0.00441769260137	0.0223222314275
r	0.0029763666463	0.0104061420936	0.0102998882523	0.041904652287	0.27807029157	0.516083651694	0.110149563096	0.0150177871749	0.00275539093572	0.00289800246712	0.00943829877583
a	0.00308297991543	0.00973926936453	0.00994983341743	0.025132546429	0.135264128523	0.500572640565	0.277158574365	0.0282345210583	0.00339538224524	0.00225114168904	0.00521899675861
i	0.00219043778181	0.00637021632151	0.00655912393914	0.013598924243	0.068898546841	0.302478516855	0.393147904788	0.181084480353	0.0166341672484	0.00599936049635	0.0030383163862
n	0.0016001319706	0.00383533687384	0.00403543434638	0.010677651181	0.0898265296137	0.148865568952	0.366920288263	0.321350156784	0.0309842167495	0.0135988938321	0.00830577892873
ì	0.00355349632353	0.00757667385795	0.00807941584879	0.022272060727	0.135592253205	0.126343029651	0.345342569421	0.292027672261	0.0310782259165	0.0179867762774	0.0101478207762
c	0.00346765923118	0.00824203728598	0.00900137918293	0.023769876909	0.104033716402	0.103828514884	0.338666816474	0.324625914087	0.0477653233055	0.0249808164258	0.0116179573921
h	0.00202139963373	0.00486172092866	0.00591732902764	0.0155685216363	0.064788184134	0.0766131499613	0.361133098825	0.363203814696	0.0565608821018	0.0269975174753	0.0223344151307
a	0.00159011881124	0.00350110980955	0.00445206747588	0.0120760232121	0.0474235170447	0.0574792836538	0.304728899608	0.360275171565	0.144653495034	0.0357153078251	0.0281050577102
p	0.000752442390413	0.00210417763652	0.00246626061196	0.0060068369707	0.0238316676816	0.0249082306513	0.174008453203	0.424120890522	0.248601845011	0.059667289275	0.0335319352367
