 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.69854715	0.22369232	0.0179439072	0.01180810875	0.0097388473	0.0149233725	0.0091644559	0.014181809
ò	0.79403105	0.167736073333	0.00710263696	0.00591588324133	0.00424447982667	0.0073577308	0.00558496067	0.00802714670667
t	0.63418661	0.298912494444	0.00822010774667	0.0233669332384	0.0160989831356	0.0114427095667	0.00447499342667	0.00329715034222
t	0.322783073333	0.508566564815	0.0538655432489	0.0430532310795	0.0259926643785	0.0287989028556	0.00681983224222	0.0101201821807
i	0.245657707778	0.603428188272	0.065316763883	0.0282911318032	0.0146660208045	0.0257634090785	0.00506949184607	0.0118073293712
ì	0.181894221593	0.765272329424	0.0240106097943	0.0094788585804	0.00494226477317	0.0087142512115	0.00172772298769	0.00395980973473
r	0.159885299531	0.782404763141	0.0372462306314	0.0083097020628	0.00361745775106	0.0045936263625	0.00122233583623	0.00272059177824
t	0.17402638651	0.555561241047	0.210724121877	0.0286289453543	0.00713251925035	0.0121770460208	0.00363236404541	0.00811736915941
e	0.103119429837	0.434234203682	0.399879347292	0.0305916688514	0.00651087139345	0.0132918348536	0.00381662253847	0.00855601472147
o	0.0552558636123	0.332941239227	0.575739912431	0.0227961890171	0.00384745077448	0.0051632370312	0.00132052728616	0.00293557035549
G	0.0323006905374	0.344999041076	0.48632790081	0.0670380506724	0.0108239755915	0.0345613052437	0.0109880068787	0.0129610225652
i	0.0291205361791	0.350885047025	0.452541133603	0.0777402915575	0.0135181691972	0.0456200784146	0.0142259012176	0.0163488264317
o	0.0219077567264	0.199975829008	0.463313051201	0.135351471852	0.0106472482324	0.0670492211382	0.0334834766639	0.0682719457206
v	0.0578757675755	0.217775009669	0.223248307067	0.189633693951	0.0183198849108	0.0964170137127	0.0506956612213	0.14603467524
à	0.0670177281918	0.189234168223	0.403293769022	0.121487027984	0.0234602299703	0.0584127345709	0.0277484423658	0.109345898093
n	0.0332475097306	0.0881712934077	0.480169573007	0.243027189328	0.0434929999901	0.0519308131903	0.0190003957473	0.0409602380443
n	0.0302079979102	0.0600388401359	0.338413907669	0.362799866443	0.0625093149967	0.0948611227301	0.0270025695824	0.0241663963481
i	0.0235894530701	0.0452665933786	0.375146109223	0.310820838814	0.0837888049989	0.125658667577	0.0202066895275	0.0155228417827
e	0.00965187322337	0.0240793094595	0.268655513408	0.478700746271	0.0972716516663	0.107149742526	0.0073125841425	0.0071785979609
A	0.00355614642112	0.0108659860198	0.124432518136	0.687380215424	0.0933524258888	0.073770811842	0.00311529561417	0.0035266278203
n	0.00439229005371	0.0144338738733	0.093538592712	0.611341371808	0.20876947063	0.0619019572807	0.00245193387139	0.00317050320677
n	0.00518985238457	0.0144217570911	0.0668073152373	0.495849077269	0.306296943543	0.0948875747602	0.00744654169046	0.00910088053559
a	0.00288795986152	0.00686136369703	0.0346895771791	0.356094795756	0.232759249181	0.314242821587	0.0222314662302	0.0302327018452
g	0.00155762952051	0.00371415856568	0.0168905358264	0.202885575252	0.222662434394	0.442893423862	0.0604997887434	0.0488964472817
i	0.0011079108735	0.00477150265523	0.0177991782755	0.157766621751	0.262491831465	0.405603127954	0.0855125295811	0.0649473124272
à	0.00131898765783	0.00746939788508	0.0275356210918	0.117080568584	0.230045827155	0.451879329318	0.11056422986	0.0541060294757
ì	0.00130751312928	0.00853024262836	0.0303030886973	0.084482941528	0.167882039052	0.447927219773	0.234430153287	0.0251367904919
c	0.00210314455309	0.0102695038761	0.0240054308991	0.0764178645093	0.122183353017	0.367548173258	0.350229284429	0.0472432188306
h	0.00296447278436	0.00929351629203	0.022404037633	0.0914497848364	0.100466651006	0.300973121086	0.34798157481	0.12446681961
e	0.00215232462812	0.00519414093068	0.017480339111	0.0711741092788	0.056623575902	0.218808892029	0.405240504937	0.223326083203
p	0.00109078126604	0.00276693521023	0.00742294400367	0.0310747970929	0.0224324963673	0.13508625901	0.530042021646	0.270083754401
l	0.000599709785347	0.00185173393674	0.00369864550122	0.0166902962643	0.0116821861224	0.128741086337	0.606528847215	0.230207478134
ò	0.000921424968449	0.00174594964558	0.00374112150041	0.0101412594214	0.00741609120747	0.103776470112	0.679799535738	0.192458072711
s	0.00303071628948	0.00757525174853	0.0107186634001	0.0301480162405	0.0181493604025	0.0809741113707	0.587267291913	0.262136524237
o	0.00363254832983	0.00941309214951	0.0124014522667	0.0361731897468	0.0213275596675	0.0747302181236	0.479951453971	0.362370474746
n	0.00341661940994	0.00816477394984	0.0105056445556	0.0348750462489	0.0212060374225	0.0647578503745	0.483801761324	0.373272304915
t	0.00380721373665	0.0112727889833	0.0190972371852	0.0474886507496	0.0304736224742	0.104196926791	0.436221130441	0.347442438305
a	0.00327600671222	0.00917790632777	0.0197689947284	0.0339869372499	0.0226099698247	0.102906370597	0.455899440147	0.352374349435
</S>	0.00319047545611	0.00657879316389	0.0142344458642	0.022435364125	0.0146046944123	0.0759285027985	0.499825400074	0.363202304718
