 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.97894302	0.01280238185	0.00259479265	0.001135823025	0.00054248297	0.00177042295	0.00039630594	0.000918020425	0.000896656585
à	0.93508497	0.06011738785	0.00175572448333	0.000611168015	0.000215411087667	0.000885383957667	0.000293518204	0.000662220635667	0.000374178808333
o	0.642853816667	0.354589679283	0.00132647046111	0.000289841728333	9.46133282223e-05	0.000333063458556	0.000109507079167	0.000263592859222	0.000139489316211
c	0.298780360889	0.696271886428	0.00396582302037	0.000376350909444	0.000113151160741	0.000251087294519	5.64053745557e-05	0.000133444346407	5.1555647837e-05
e	0.149584983296	0.837041055476	0.0124355593401	0.000487470269815	0.00011350058658	0.00020382926484	3.94493195186e-05	7.23128778023e-05	2.1859586479e-05
r	0.080578865432	0.895615435159	0.0197496271134	0.00254524618994	0.00051537889186	0.00042019667828	6.99160968395e-05	0.000133339268267	0.000372007747026
k	0.0745191118107	0.885237378386	0.0316018997045	0.00570126519665	0.000886769097287	0.000577836039427	0.00042177144228	0.000216714216089	0.000837248549009
è	0.0798255049369	0.688356219462	0.221400549902	0.00822792773222	0.000588459405762	0.000301603620476	0.00049643056076	0.00016780318703	0.000635488890336
o	0.0502927843123	0.473573883154	0.463229339967	0.0113483175774	0.000630469408587	0.000432198217492	0.000179101467587	9.33304493433e-05	0.000220596771212
n	0.0358528074374	0.348748337718	0.564531103322	0.0475090428591	0.00159081390286	0.00101625415583	0.000213370383196	0.000101749795114	0.000436563290837
t	0.0721846201458	0.347721472573	0.472070134441	0.0860502476197	0.00596736076762	0.00940219005194	0.0025322961544	0.00103296256504	0.00303877253028
a	0.0872245653819	0.312814032191	0.450083978147	0.121360005873	0.00859276208921	0.0118721223506	0.0031672943798	0.00133129481501	0.00355400029943
è	0.0529947834606	0.153638242064	0.603743282716	0.173303145291	0.00724272106307	0.0060940476502	0.00109366952993	0.00061629822167	0.00127383334248
n	0.0317323258202	0.113088217355	0.588116650905	0.23929507843	0.0181275648877	0.00786257391673	0.00061261086831	0.000438805530557	0.000726203687493
a	0.0273740452734	0.089160515785	0.414963206968	0.359357506143	0.0995197276292	0.00837036360558	0.000442117519437	0.000301920086852	0.000510618919164
m	0.0184971889911	0.0447013749283	0.269025738989	0.459843035381	0.184692735876	0.0220203116685	0.000196561098146	0.000199833882284	0.000823197176388
à	0.0109675562304	0.0245407476428	0.21661828633	0.54616727846	0.170989068625	0.0293551265562	0.000123987473049	0.000195963067428	0.00104196052546
k	0.0136119780768	0.0263058408809	0.169384358777	0.52610750282	0.202244529542	0.0610521865187	0.00023438078635	0.000240255719143	0.000818988208487
i	0.0159513806923	0.0281813602936	0.105233382926	0.323937854273	0.440261139847	0.0845456078396	0.00035530505545	0.000426980439714	0.00110702800283
n	0.0115143186641	0.0183082200979	0.0539853203087	0.189697784758	0.624569863282	0.0987743816132	0.000509049761817	0.000474834486571	0.00216622806761
a	0.00991624032137	0.0154676966993	0.0394798181029	0.146875414919	0.655692587761	0.125860773871	0.00138219977061	0.00110485760219	0.0042203956892
k	0.00951382077379	0.0130872530331	0.0330431413676	0.11450948164	0.57591393592	0.241995434624	0.0017530468902	0.00144432122073	0.00873954322973
a	0.0097355899246	0.0129444851444	0.0342088764559	0.10963988388	0.509901661973	0.305313408208	0.0034357591634	0.00279962069358	0.0120206990766
k	0.0103212120749	0.0133357927148	0.0333519458186	0.0918231646267	0.470673903991	0.357146099403	0.0052763138878	0.00349241603119	0.0145791170255
u	0.0110831894583	0.0142706715716	0.0356125662729	0.0897516582089	0.424127907997	0.383059763134	0.0124132366293	0.0085323977104	0.0211485543418
n	0.0108333311194	0.0135724439239	0.034257097091	0.0819566227363	0.361306215999	0.447905171045	0.0169594795431	0.0114774749035	0.0217321427806
s	0.00556957277313	0.018169063708	0.0446979740303	0.0761175125788	0.240801795333	0.547337857015	0.0228451268477	0.00703014296783	0.0374309462602
u	0.00669605569104	0.0226483469027	0.0531401433434	0.0782037358596	0.273452641778	0.426488535672	0.0600769562826	0.0147996423226	0.0644939187534
m	0.00574745701368	0.0123092194009	0.0273052261145	0.0479017712865	0.244097689259	0.524951681891	0.0657495587609	0.0198188944409	0.0521184912511
è	0.00710523478789	0.0112955049003	0.0355285517048	0.0662018130955	0.204766681753	0.602626697297	0.0348691369203	0.014440120147	0.0231662302837
i	0.00814194779596	0.0123288628001	0.0444961399016	0.0784084053652	0.194258110584	0.396149915766	0.16853641964	0.0731908617157	0.0244893222946
o	0.00437128173199	0.0132401651	0.0388217849672	0.0513323917884	0.108773140861	0.206869178589	0.354676373213	0.166074000572	0.0558416997649
