 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.78746255	0.098270896	0.0255436625	0.0203692632	0.02127114235	0.01333427315	0.01029224265	0.019797165	0.00365883275
a	0.81064295	0.0937458445667	0.0202544519567	0.0191762365533	0.0198572517613	0.0117209781243	0.008852715502	0.0134910523667	0.00225853406933
n	0.813035036667	0.147285780756	0.00866396357557	0.0076942601711	0.0084407943651	0.00470572821577	0.00340416961933	0.00567002615557	0.00110021137578
o	0.606081498889	0.372374650252	0.00529532029186	0.0038960424437	0.0046405525837	0.00236699000159	0.00158305031878	0.00305342034419	0.000708399224593
n	0.35815915963	0.605674830084	0.00939005173062	0.00436784103457	0.0066607821899	0.0066744918302	0.00186233238526	0.0028086805404	0.00440179390753
ì	0.27041366321	0.685782976695	0.0130368132435	0.00491988861152	0.0074136653033	0.00811462749407	0.00195459772275	0.00272450141547	0.00563928752218
s	0.216016310403	0.751029525565	0.0181520020812	0.00268801530384	0.00383898530777	0.00361087171536	0.00115675876858	0.00126321590716	0.00224433496039
o	0.149488616134	0.652957648522	0.18660779336	0.00296975883461	0.00306034063592	0.00213402132345	0.000899090806193	0.00077593762572	0.00110676273913
n	0.122695321045	0.550724056174	0.312961307787	0.00463160741154	0.00419696677864	0.00213012772615	0.000891388652064	0.000813212798573	0.00095595249871
t	0.098745076015	0.573238835391	0.282128012596	0.00988693703718	0.00901015359288	0.011151401442	0.00526881681735	0.00673835186619	0.00383236689957
a	0.104772872005	0.392748758464	0.439085104199	0.0210068696791	0.0106998768643	0.0130827553607	0.00617549188245	0.0082019057154	0.00422631314786
t	0.054480722335	0.220105892821	0.6559029014	0.025301865893	0.0175007596214	0.0133200270002	0.00320479307082	0.0052274043318	0.00495559856395
e	0.0283515007783	0.125564914274	0.692961450467	0.0627472132977	0.0643215822071	0.0143648146001	0.00224501063361	0.00424478923393	0.00519874401465
s	0.0223774352594	0.0889837300913	0.669781966822	0.0865241444326	0.0850434957357	0.0143570644667	0.0023714688212	0.0133565972013	0.0172041298316
m	0.0178491494198	0.0809450373638	0.548645228941	0.0868245031442	0.205024083579	0.0191819981556	0.00305960030707	0.0169694538004	0.0215009167772
à	0.0186836178066	0.0825888944546	0.42737329298	0.153449199381	0.264850441193	0.0317900930519	0.00279207503569	0.0102598663335	0.00821248165907
n	0.0222512852689	0.0974659598182	0.37808670766	0.271585119794	0.181103053731	0.035290831684	0.00247275607856	0.0080517695445	0.00369250584302
t	0.0292517830896	0.0793395106061	0.257137735887	0.283420299931	0.24214934791	0.0793563295613	0.0128270118595	0.0113213536148	0.00519661200434
e	0.0253078063632	0.043174167202	0.140215173962	0.221993176644	0.34584029597	0.143619313187	0.0499476439532	0.0221197278716	0.00778266626811
ì	0.0159363887877	0.0308381920673	0.0792896199873	0.171113752215	0.416229645323	0.184942547729	0.0572721319844	0.0378640692905	0.0065136205227
t	0.0138393789292	0.0321051293558	0.0595517366624	0.129291977405	0.491335328441	0.20402736591	0.0293338249948	0.0354619457635	0.00505327000757
s	0.0242353546431	0.0326458734519	0.0538456588875	0.108811220135	0.461183576147	0.246267148637	0.0346602719983	0.0290465989212	0.00930424533586
e	0.0250815192144	0.025689621484	0.0405603649625	0.0671869237117	0.300398232049	0.281680769546	0.196057670666	0.0453488196404	0.0179960547786
r	0.00946870937147	0.0125199262613	0.0185682898208	0.0363917725706	0.175514944016	0.368551499849	0.286663566889	0.0716734698801	0.0206478109262
e	0.00545645059049	0.00855446785377	0.0119350497736	0.0203860851902	0.107775425672	0.38230346995	0.367398948963	0.0726231712934	0.0235669203087
k	0.00501163553016	0.00866868961792	0.0118210452579	0.0145016873967	0.072884106224	0.325371333317	0.414620599654	0.113561135098	0.0335597457696
a	0.00439293967672	0.00717269387264	0.010127923686	0.00919590113223	0.0526691477413	0.272779639772	0.454407609885	0.151826748366	0.0374273775899
n	0.00376316052557	0.00556319109088	0.00773236892867	0.00641604924408	0.0332209389138	0.210608751924	0.504089059962	0.194393742789	0.0342127471966
a	0.00339799780852	0.00467761683029	0.00675946040956	0.00484359178136	0.0252873499713	0.176899167308	0.492818633321	0.249235484263	0.0360807223989
v	0.00283105606951	0.00350882394343	0.00541291400319	0.00352029196045	0.0152618785904	0.105828982436	0.461493791107	0.366322454754	0.0358198194663
r	0.00185862588984	0.00280244031448	0.00346369580106	0.00307034018682	0.0092944382968	0.0875823874787	0.350572243702	0.498894264918	0.0424615604888
è	0.00456051402995	0.00495409210483	0.010619364867	0.00428396572894	0.0186931672656	0.0829209611596	0.367978634567	0.463064821639	0.0429244748296
t	0.00845833467665	0.00898602936828	0.0165555366223	0.00694249990965	0.0245797667552	0.0695675223865	0.338170301522	0.462492207213	0.0642478009432
s	0.0148185468922	0.0105509457894	0.0170044185408	0.00708854743655	0.0215833312517	0.0538702974622	0.276324743841	0.456765262404	0.141993910314
i	0.0170587981307	0.00773070346313	0.0141591221803	0.00454008234552	0.0177426724172	0.0386435304874	0.236670347947	0.416467097468	0.246987653438
</S>	0.0139583908154	0.00511591203156	0.00922199959015	0.00339109327276	0.0120024452086	0.0245169322437	0.200842863973	0.425906773734	0.305043601719
