 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.976673975	0.01753914275	0.00073396693	0.000887206375	0.000376777745	0.000390287475	0.000363111255	0.0003740007335	0.00051009215	0.000151065215	0.001723067694	0.0002773786115
ì	0.671367378333	0.325898758917	0.00040146496	0.000544589721667	0.00017958861	0.000188731780133	0.000151102922667	0.000174285716833	0.000315433172333	6.9158775e-05	0.000600684161667	0.000108909950167
o	0.363289612778	0.633733702972	0.00122254028333	0.000832800587222	0.000105853291667	8.04395351777e-05	8.49905532223e-05	0.000122649492278	0.000194247499778	4.25065716667e-05	0.000243444631556	4.72534180557e-05
ì	0.247311538259	0.748748604324	0.00216718262778	0.00112183039574	8.07181605557e-05	4.76472693926e-05	7.21263724074e-05	0.000106010694093	0.000159938674926	3.23301317222e-05	0.000120551572852	3.15062706852e-05
s	0.170657480086	0.796433131441	0.0159740629426	0.00350979889858	0.00303022935019	0.0023759110608	0.0020722479008	0.000627582591364	0.00235475854664	0.00108227669841	0.00103035124328	0.000852112205562
s	0.214211773362	0.53752125048	0.140271155314	0.0299946566329	0.0218871481167	0.0116435421203	0.00894356930027	0.00213446759712	0.0141820697155	0.00871796289947	0.00602646264776	0.00446591213519
e	0.200679304454	0.484279446827	0.190015658438	0.0384985205443	0.0252036252702	0.0123799068581	0.00922436164509	0.00212370817571	0.0158406681038	0.0101973747475	0.00671550587592	0.0048418744544
r	0.166334431485	0.657495482276	0.119495856146	0.0214356961814	0.00996226488807	0.00495653523737	0.0037110647267	0.0010193681019	0.00701297723327	0.0038883715635	0.00251685375197	0.00217103922747
e	0.127352730495	0.483804799092	0.338046148715	0.0325467503938	0.00498758492936	0.00248361171579	0.00189089146223	0.0006264037263	0.00408678096109	0.00178388536063	0.00111173633766	0.00127866859856
k	0.106478503498	0.261071294697	0.539631776238	0.0744973174646	0.00474201804312	0.0015431029086	0.00111494947408	0.000574418334433	0.00500313753703	0.00188022822634	0.00136557773289	0.00209765638892
a	0.085410719166	0.167551374566	0.561973618746	0.165721815822	0.00557480734771	0.0012396421862	0.000880266998027	0.000549032102811	0.00536884903234	0.00191150242811	0.00144791285263	0.00237042871947
s	0.0605841843887	0.0892343398553	0.609641706249	0.208805351941	0.0126401647826	0.00204309411207	0.000753075339342	0.00057835029227	0.00840158753078	0.00275841969537	0.00173956822588	0.00282016649632
ì	0.0492837387962	0.0618692239518	0.522223315416	0.323072270647	0.0220867462609	0.00267609770402	0.000692164826447	0.000590112066423	0.00963700427693	0.00304238484212	0.00183738811929	0.00298955577544
m	0.0222862185654	0.0306992759839	0.468921785139	0.385723093549	0.076952047087	0.00465232123467	0.000482693398816	0.000256125487808	0.00693195885898	0.00131367499104	0.000693908703763	0.00108687713515
