 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.983488575	0.012514349	0.00174053738	0.00031596936	0.000241751955	0.000802915915	0.00018476222	0.000124328985	0.000292242975	0.000158600865	0.0001359543715
m	0.860864225	0.133602738	0.00268030091333	0.00105171055333	0.000264074945	0.000306101851667	0.000360672233333	0.000140003848333	0.000368697908333	0.000259311518333	0.000102137228167
à	0.554485335	0.436634879333	0.00536892597111	0.00173431188444	0.000293947868333	0.000174269480556	0.000412770255778	0.000134051711111	0.000389629191444	0.000285234476111	8.66159427223e-05
n	0.394602721667	0.574748589778	0.012994998657	0.00604846559481	0.00222772560944	0.00108852625352	0.00263625862993	0.00213645401204	0.00211542528581	0.00033233995537	0.00106848289424
a	0.309239207222	0.569507643259	0.092441544219	0.0140012298649	0.00288592791315	0.00135636290784	0.00337869979898	0.00280086068215	0.0026800802816	0.000318672501123	0.00138975673845
m	0.151529250741	0.56096979442	0.243703528073	0.0354280266216	0.00349748948105	0.000501715127947	0.00161425755533	0.00105490852552	0.00106990679687	0.000143730739708	0.000487377826517
u	0.0823568085803	0.404955544807	0.396864786024	0.106390060541	0.00666488996035	0.000261588414649	0.00113088421844	0.00050596435184	0.000592083728957	9.06494149027e-05	0.000186757091439
c	0.0557613771934	0.223632034936	0.467628165341	0.233826563514	0.0148507256534	0.00058433624155	0.00202251653948	0.000475702730613	0.00103484358965	7.85393183009e-05	0.000105237239746
e	0.0397090710645	0.128546324979	0.410041425114	0.386880851171	0.0298680485511	0.000797750967183	0.00238287473649	0.000455916752204	0.00117248102322	6.7023540767e-05	7.82761002487e-05
o	0.0192570911882	0.081436264993	0.353370825038	0.482820917057	0.0592987878504	0.000861548875728	0.00158403976883	0.000428685602735	0.000862946534407	3.73044562557e-05	4.16109087496e-05
c	0.0444262715627	0.075231368331	0.277323705013	0.445074732352	0.120064209283	0.0104262423919	0.0157547647896	0.00215481710091	0.00555346507814	8.92004984186e-05	0.00390121869125
i	0.0538741328542	0.085107697777	0.184720538338	0.428306180784	0.194620953094	0.0167736561306	0.0217918595965	0.0025763190803	0.00693906850605	0.000110861685806	0.00517871899608
ù	0.0233003589514	0.0571094819257	0.119282423446	0.411031616928	0.361516984365	0.0094780321102	0.0127402128655	0.0010135541301	0.00271869272535	5.02127607687e-05	0.00175841639436
r	0.0254166933171	0.0451312509752	0.0789727551487	0.398657918976	0.413775448122	0.00535794477007	0.0288729702885	0.00128389243337	0.00161114431845	7.24300060896e-05	0.000847551844787
i	0.029422054439	0.0412136019917	0.0639127790496	0.318234202992	0.348800729374	0.10430741159	0.0864093254295	0.00514081081112	0.00187164723948	9.76273853632e-05	0.000589826218262
m	0.0158937448363	0.0243044013306	0.0342639616832	0.165209037664	0.384530159791	0.160974591863	0.198460485143	0.010358819937	0.00527245654649	7.07955017877e-05	0.000661534459421
u	0.00763618596877	0.0235356327769	0.0255418632277	0.119518799221	0.371870576597	0.213792995288	0.220330505048	0.0104825475457	0.0063875412155	6.31366992626e-05	0.000840169886474
e	0.00498281838959	0.0252206895923	0.0219246347426	0.0843629437403	0.316059648866	0.267621375096	0.256593965016	0.0159453630819	0.00642157210517	6.78339484209e-05	0.000799146962158
p	0.0032234189632	0.0136624785308	0.0148809609142	0.0490638689134	0.221932712955	0.166168066032	0.484912375005	0.0268308603606	0.0117097763684	7.5193922807e-05	0.00754029178739
ì	0.00510560608773	0.0140148128436	0.0125132143047	0.0341648366378	0.137588374318	0.100807077677	0.624389645002	0.0500898084535	0.0115352774561	0.000119269640936	0.00967208442913
t	0.00603694102924	0.0170506862812	0.0137256157682	0.0305426555459	0.102209481439	0.0809612618923	0.656339001667	0.0783526828178	0.0102747763187	0.000252174366979	0.00425474760971
t	0.00629883567641	0.0305975480937	0.0193279882561	0.0413229518486	0.0910624771463	0.0625636146308	0.626233057222	0.0894933796059	0.0240408446062	0.00229224228899	0.00676705150324
a	0.00868729689214	0.0337795650312	0.0213875205854	0.0446910952829	0.0827632067154	0.116181760877	0.480592562407	0.163698481869	0.0322133745354	0.00569080792966	0.0103142853344
n	0.00687689596405	0.0154359060437	0.0139376330285	0.0242752420943	0.0479325529051	0.125455680959	0.469627194136	0.249894753956	0.0295806831785	0.00558568777655	0.0113977486115
e	0.00419633178802	0.00803159471457	0.00874092034283	0.0146563690314	0.0285976499684	0.0901096343197	0.391553094712	0.391037537985	0.0428379620595	0.00703040722552	0.0132084868705
m	0.00336994932934	0.00586227737152	0.00668483911428	0.0106617296105	0.0206254126561	0.0760892304399	0.286443608237	0.490567162662	0.0644838640198	0.0182883719085	0.0169235082902
à	0.00293575537645	0.00622458059051	0.00607083937143	0.0109177954702	0.021448258552	0.0527857011466	0.263106482746	0.528207460887	0.0732436713399	0.0209144136362	0.0141449805967
i	0.00276210289215	0.00756376053017	0.00637071545714	0.0123905841567	0.0213264355173	0.0437502223822	0.154103654249	0.565615570296	0.149968320447	0.0254521558787	0.0106964013656
s	0.00215605723072	0.00769251851006	0.00816692848571	0.0122399620522	0.0168922128391	0.0268720031274	0.104182268083	0.563221426765	0.211111583482	0.0328058136262	0.0146591321219
i	0.00260212624357	0.00673824477002	0.00860831069524	0.0115539066841	0.0152433042797	0.0337901847091	0.073538001361	0.490249528922	0.264405841161	0.0476894935421	0.0455810017073
n	0.00202324289119	0.00371789049001	0.00530726743175	0.00790318936137	0.0112103370932	0.031446278903	0.049543273787	0.313043919641	0.302715400387	0.214424084514	0.0586650979024
G	0.0010483864504	0.00259224523	0.00354622837725	0.00549653682046	0.0077283045644	0.0137269707677	0.0405609505957	0.188733936547	0.388422073462	0.265285731505	0.0828586399675
r	0.0007978065268	0.00317344811	0.00440533835908	0.00672056884015	0.00959861338813	0.0101489613892	0.0402672981986	0.137272758849	0.520087121154	0.133446210502	0.134081859989
è	0.00199868454227	0.00712869463667	0.00616924268636	0.01153919928	0.017412335796	0.0226958164631	0.0453226410662	0.129662509616	0.491487600385	0.155138893501	0.111444361996
c	0.00250798741409	0.00818398394556	0.00677696689545	0.0126715310933	0.0183197422653	0.0259145534877	0.0397049743554	0.118932159872	0.477640760128	0.2075974445	0.081749911332
i	0.00219585637136	0.00815612538185	0.00666715173182	0.0126200566978	0.0172500644218	0.0245307258292	0.0335606837851	0.0953457099573	0.509994590043	0.158608663167	0.131070379111
a	0.00215118455712	0.0120178297939	0.00805769024394	0.0158880558993	0.0205354868073	0.0288061969431	0.0270688559284	0.0648446166524	0.439292596681	0.132541432722	0.24879602637
</S>	0.00184229592856	0.013357385397	0.00951430862197	0.0171215274497	0.0205068714036	0.0254540359716	0.0242955399642	0.0482417333262	0.365930818341	0.152565011361	0.321170423185
