 	voglio	un	forno	che	vende	rustici	</S>
t	0.97040333	0.00426272955	0.0086864331	0.0035745088	0.0041329679	0.0070072455	0.0019328729
è	0.951166476667	0.02873072775	0.00769594383333	0.00342919134667	0.00351485209833	0.00404267105333	0.00142017985667
l	0.797274212222	0.135572775917	0.0588559339111	0.00278799936222	0.00220896426444	0.00188410687111	0.00141605707556
o	0.563158367407	0.348240335306	0.081789109637	0.00252171781407	0.00176864325481	0.0011322301087	0.00138964734085
è	0.345153309136	0.556510311769	0.095615854879	0.00103610486469	0.000648533811603	0.000457680631233	0.00057822007595
n	0.165189913045	0.618512337256	0.21342238496	0.00110993088823	0.000726069563868	0.000469912630411	0.000569447471983
a	0.116751957682	0.519771345752	0.359763041653	0.00197641672941	0.000730625019289	0.00052981573347	0.000476802059328
f	0.088866177894	0.327521051917	0.576119093884	0.00501309597647	0.0011057980711	0.000629596991157	0.000745176121776
ù	0.068332811298	0.209012070639	0.698249797961	0.0189035889922	0.00250161805703	0.00138280016372	0.00161730274059
r	0.065745969766	0.17767896688	0.701474252654	0.0405211179974	0.0111026288523	0.00179551632124	0.0016815395802
n	0.039118160922	0.116616867293	0.559966104218	0.204370197666	0.0678335329508	0.00822087844041	0.0038742586934
o	0.0371484863073	0.0699965457643	0.285649834739	0.497316749222	0.0922018469836	0.0116767963468	0.00600971423113
k	0.0302105607691	0.0468664375881	0.158215803246	0.595207749741	0.147789174995	0.0144026366489	0.00730759107704
a	0.0214010235897	0.0334156855294	0.111394110415	0.536191003247	0.267313171665	0.0205371392163	0.00974783985901
p	0.0180093656299	0.0252995045098	0.0646580941383	0.450074114416	0.394896503888	0.0349607590721	0.0121016132863
u	0.0135149629766	0.0215817608366	0.0643777977128	0.333329094805	0.487063884629	0.0609398496907	0.0191926380954
l	0.0132510202255	0.0207692702789	0.0632358609043	0.226518444935	0.570320794876	0.0782488032302	0.0276558410318
ì	0.0157436366418	0.0254328044263	0.0809897653014	0.207219588312	0.562796514959	0.0841553110767	0.0236624173439
r	0.0160593985473	0.0305895364754	0.0870045777671	0.221492122771	0.542550904986	0.0863904636922	0.015913005448
ù	0.0162238931824	0.0286882521585	0.0741387319224	0.20419915759	0.492160001662	0.170103231231	0.0144867324827
s	0.0152034942941	0.0263616933862	0.0691518733075	0.17479796253	0.388947200554	0.291832883744	0.0337048918276
t	0.00652478173137	0.0147515717287	0.0364053767692	0.132399610843	0.365805006851	0.304908487915	0.139205159276
i	0.00484018164379	0.00799614350957	0.0205523255897	0.095061459281	0.24182069395	0.294911165972	0.334818013092
k	0.00344131569126	0.00494866310319	0.0120203366632	0.0486427240937	0.13480333965	0.432181015324	0.363962594364
u	0.00294115620709	0.00402764676773	0.00979531102107	0.0348224600312	0.0922849632167	0.490131821775	0.365996654788
</S>	0.00404856235355	0.00473195908387	0.00990493701053	0.0353368950156	0.0695964716084	0.427522110888	0.448859077394
