 	voglio	che	Maria	venga	domani	</S>
i	0.94985375	0.01503083325	0.0248904837	0.0045708466	0.003940536435	0.00171358448
t	0.788276316667	0.130733914417	0.0564095092333	0.0184451422667	0.003490209535	0.00264495908
è	0.535739795556	0.330228371472	0.103911159744	0.0240593007556	0.00330541735833	0.00275602730533
l	0.302526746519	0.414749840491	0.267334266581	0.0126926842519	0.00169186499944	0.00100463183044
o	0.21532991684	0.497449330164	0.278206808527	0.00737215618397	0.00118053289981	0.000461286066813
n	0.178215725947	0.515178666721	0.277279909176	0.0268842744947	0.0021346291666	0.000306846922271
a	0.194579965649	0.486397678907	0.279168123059	0.0365146984982	0.00281335248887	0.00052620533409
r	0.20307033855	0.436303326302	0.22535185102	0.104697413166	0.0267164815963	0.0038606272447
t	0.0865052895167	0.300835202101	0.246837327007	0.307138037722	0.0501675438654	0.00851663208157
i	0.137542503172	0.305765887367	0.184199965669	0.328691259241	0.0338657567551	0.00993460469386
à	0.151696915391	0.240488180456	0.14034414189	0.43132573308	0.0278209430517	0.00832403223129
v	0.0565735581303	0.117199751485	0.11517059063	0.63348344436	0.0728204630172	0.00475214595376
v	0.0225091580434	0.0878890338283	0.0950550368767	0.584497621453	0.204732131006	0.00531698052792
r	0.0121602713478	0.0644965112761	0.0655424506256	0.492703647151	0.353445960335	0.0116511205093
i	0.0884299191159	0.126997060425	0.121347951875	0.31886245105	0.315688976778	0.0286736315031
i	0.117202345039	0.136818550808	0.141881660625	0.208064399017	0.362909792259	0.0331232588344
M	0.112363000346	0.113715594269	0.138754410208	0.205281639672	0.411662790753	0.0182225599448
a	0.123903693449	0.14904339809	0.236252953403	0.174225983224	0.293857723584	0.0227162253149
r	0.0649959671497	0.130499272697	0.283575797801	0.166745954408	0.305796457861	0.048386500105
ì	0.0622692917166	0.135351350899	0.303886285934	0.175398151469	0.266572325954	0.056522567035
a	0.0684003799055	0.135974466966	0.288861018645	0.187913367156	0.146224188651	0.172626564345
</S>	0.0519798589528	0.111298958483	0.241867444323	0.192984983578	0.106092554326	0.295776162173
