 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.82243635	0.06745920685	0.03743543508	0.00955802715	0.0034920596	0.05149310065	0.00812587405
ò	0.853403816667	0.104308113517	0.0138831936133	0.004297925815	0.00166791390467	0.0194626900833	0.002976440176
p	0.835013938889	0.135874087839	0.0085863400711	0.00838604793667	0.00228680693956	0.0086912809611	0.00116157945133
u	0.617050736296	0.331431565946	0.0334558936904	0.00984956688556	0.00257110176985	0.00508469073703	0.00055652449911
o	0.253048468765	0.577652105315	0.145215124563	0.0194666025352	0.00186906844662	0.00248958086234	0.000259159751703
G	0.156229056255	0.397594410105	0.159949453188	0.0931239535117	0.00822001521554	0.178374286654	0.0065088807539
i	0.173385075418	0.296001328368	0.163642456063	0.111727028837	0.00988572527185	0.236683672485	0.00867473286463
o	0.129065789139	0.263761849456	0.172203119688	0.260281047279	0.0353205046239	0.112026042762	0.0273416622349
v	0.117772697046	0.0968473914853	0.0768672802293	0.313083799093	0.0553860068746	0.255509222587	0.0845336040783
à	0.137274665682	0.0679786754951	0.241319116076	0.167650023031	0.0330762740915	0.272911065529	0.0797901693928
n	0.124985378561	0.061269449165	0.326721570359	0.262649174344	0.0388691998305	0.151072673176	0.0344325401643
n	0.0895115058537	0.0449690903883	0.22335927512	0.327752088115	0.10795950661	0.178817264392	0.0276312470548
i	0.0433872039512	0.0373759581294	0.184598939707	0.377278812705	0.162857272203	0.168777631464	0.0257241936849
j	0.0232863646504	0.0182666882431	0.0999041399023	0.560528080902	0.142759864068	0.134632167155	0.020622720895
ù	0.0114211855501	0.0114174379477	0.0509910843008	0.546473276967	0.235358148023	0.130967345718	0.013371529765
r	0.0087058241167	0.0115678149826	0.0337733441003	0.383675432322	0.381212762674	0.169941031906	0.011123803055
i	0.0112347983056	0.0112740656609	0.0188295120334	0.235861385107	0.377347677558	0.285624297302	0.0598282643517
s	0.0103350711352	0.00933522008697	0.0128738273445	0.103480713369	0.393684865853	0.388577489101	0.0817128114506
e	0.00715635741173	0.00800706556232	0.0106676507815	0.048034328123	0.331376780284	0.441047653034	0.153710150484
è	0.00639588210391	0.00617304095411	0.00777300812717	0.0230308268743	0.169388303095	0.614958874345	0.172280065328
s	0.0033102556013	0.0048776532847	0.00622219550906	0.0150785661248	0.158844369032	0.725745048115	0.0859219436093
s	0.0028209305671	0.0085418982949	0.011742162103	0.0136780507083	0.194355949677	0.656863916038	0.11199711787
u	0.0039089029557	0.0091200141983	0.012827960701	0.0108483187361	0.136598339226	0.512471395346	0.314225075957
</S>	0.00450751497785	0.00672567924915	0.0088360803505	0.00950974811805	0.083401728613	0.403967732673	0.483051507978
