 	avete	fatto	già	le	verdure	</S>
i	0.99076552	0.0062118807	0.002081659	0.0004888718	0.0002370785565	0.00021499444
k	0.762945963333	0.210098020367	0.0139910033333	0.006290663	0.000143669469833	0.006530703
à	0.418873264444	0.532443003456	0.0257012214444	0.012790555	0.000129291139944	0.0100627202333
m	0.293486288148	0.612648951152	0.0750896141481	0.0135933833333	0.000158212633315	0.00502362076443
a	0.344105356049	0.427594250384	0.192522864716	0.0308642021111	0.000916495471105	0.00399687104148
t	0.293821642016	0.352806836795	0.287626641572	0.048067714037	0.0012143053237	0.0164628626805
o	0.198435434005	0.457764932265	0.226380772191	0.0947895513457	0.000971720141233	0.0216575892268
g	0.227650011335	0.400180620755	0.19913889573	0.151776200449	0.00262836864708	0.0186259230756
i	0.295634823778	0.215250634918	0.19188777791	0.266469643483	0.00777754654903	0.0229796360252
à	0.261001021259	0.126348696306	0.187215638637	0.397866034494	0.00872280574968	0.0188458746751
t	0.126812388753	0.145614742102	0.238654756212	0.471991964831	0.00446289858323	0.012463281225
a	0.064626442251	0.115499859701	0.155182136404	0.63419272161	0.0163495426277	0.0141492967417
l	0.034426227417	0.0539829749003	0.074406226468	0.78209066387	0.0322925122092	0.0228013769139
à	0.0334460854723	0.0541999843001	0.0656906688227	0.69461430129	0.131516860736	0.0205320642046
c	0.0336233288241	0.0609276847667	0.0633118629409	0.622664757097	0.170440950245	0.0490313786349
h	0.0185571029414	0.0491922515889	0.0620067309803	0.668391999032	0.081715605415	0.120136296212
a	0.0124904799805	0.035073198463	0.0480316969934	0.466521143011	0.262005913805	0.175877592071
n	0.0114915266602	0.0156542107543	0.0416107679978	0.237898514337	0.438940304602	0.254404697357
a	0.0131983992201	0.0261896225848	0.0424104119993	0.214960018112	0.349177041534	0.354064482452
</S>	0.0155351681101	0.0398213347924	0.0330506314996	0.221241224056	0.293709230767	0.396642366226
