 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.941672865	0.041702995	0.0131771625	0.00043314389	0.00041829233	0.0011763312	0.00049869087	0.00092054002
g	0.705292455	0.120649515	0.1711368305	0.000487542683333	0.000368100493333	0.000902061313333	0.000426648077667	0.000736834863333
r	0.413525241667	0.291213505	0.2863245735	0.00433134801444	0.00224738716778	0.00120988741778	0.000496004200222	0.000652047577778
a	0.319593423889	0.301415845	0.368157167833	0.00559255178481	0.00284986674259	0.00124602810593	0.000528540303407	0.000616573791259
t	0.206400395296	0.155334563667	0.631435302611	0.00343023837494	0.00150073070086	0.000872423001977	0.000291055364469	0.00073527036242
s	0.087191082432	0.165532159889	0.70228560087	0.0342473994583	0.00386551133362	0.00298290583399	0.000968109948156	0.00292722738747
a	0.077314354144	0.15750770663	0.708976966957	0.0444752346194	0.00419249492787	0.003280115708	0.00111136727605	0.00314176922549
è	0.0691435157147	0.0622375867767	0.840445255652	0.0232367780065	0.00197468079262	0.00134293233267	0.000448301302017	0.00117096064483
n	0.0408708202382	0.0742965901589	0.790358985217	0.0783837110022	0.0128845412642	0.00168166334422	0.000443332417339	0.00108037422161
a	0.0689507507461	0.129115110053	0.541287368406	0.177200703667	0.0790731270881	0.00277379068141	0.000512240999113	0.0010869244072
n	0.070424116282	0.097426097351	0.282061696135	0.405039787889	0.139880352363	0.0033182828938	0.000426607813038	0.00142305953573
g	0.029155866794	0.0671836497837	0.163083842045	0.440056585963	0.241389760788	0.0450677689646	0.00515687195768	0.00890564297858
r	0.016594836498	0.0591412202612	0.123713012682	0.262030965321	0.431403600263	0.0766855609882	0.00720680891923	0.0232239896595
à	0.0355973377327	0.0405389137537	0.125994626227	0.219899101774	0.488722853421	0.0626049309961	0.00529376690641	0.0213484580198
m	0.0408612512442	0.0369123579179	0.115431202742	0.200126683925	0.503403317807	0.0879452329987	0.00488166623547	0.0104382853066
m	0.0159723067481	0.025343604306	0.054086002914	0.178847141308	0.553408805936	0.160237964333	0.00291224554516	0.00919193276887
a	0.012249197916	0.022065763102	0.036095065638	0.126067124769	0.461691145312	0.323324888111	0.00864092838172	0.00986591575629
u	0.00999650520533	0.017634260034	0.033329844546	0.066216843923	0.273665381771	0.56666551937	0.0216022821272	0.0108893835854
d	0.00437719606844	0.0113986541447	0.0297758918487	0.034837950641	0.142762552257	0.698614493123	0.0482492467091	0.0299840211951
e	0.00515336628948	0.0193140378482	0.0320640802829	0.0439595748803	0.094531742419	0.656549751041	0.091985428903	0.056442037065
r	0.00746523459649	0.0220234727161	0.0303018080943	0.0515627616268	0.0665919468063	0.488686407014	0.265486916301	0.0678814606883
f	0.0054729871655	0.0113541868054	0.0196309996981	0.0309079952089	0.0504645129354	0.412673342338	0.3783313721	0.0911646118961
ù	0.0076219056885	0.0158367560685	0.0187672422327	0.059749016403	0.0749297323118	0.402244940779	0.325845167367	0.0950052339654
m	0.00928323756283	0.0245356753562	0.0254392637442	0.0807925131343	0.0896131141039	0.303415726926	0.357795105789	0.109125371322
m	0.00567245838761	0.0284788117854	0.0302976929147	0.0577799567114	0.070644456368	0.264219155642	0.385720585263	0.157186920441
u	0.0056433313292	0.0285170562618	0.0279491019716	0.0716542852371	0.0592946691227	0.225498748547	0.334137421754	0.247305426814
</S>	0.0069223696646	0.0255841316309	0.0237656924858	0.0900275201186	0.0536886275613	0.178537054274	0.301975660877	0.319498988407
