 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.96186585	0.0255238212	0.00442800385	0.00192396137	0.00078612871	0.00453845265	0.000933716685
i	0.899003736667	0.0800005170667	0.01750615795	0.000969195803333	0.000398822313333	0.00175726239667	0.000364279615
ù	0.662952242222	0.300863815689	0.0340573509833	0.000832322901111	0.000246690121111	0.000745477412223	0.000302109335
m	0.356879530741	0.520243581896	0.110599782994	0.0099828613337	0.00158879862037	0.000388185224074	0.000317252925
è	0.177550886914	0.627715903965	0.174446884331	0.0177480307779	0.00200319566346	0.000282850288025	0.000252237535
s	0.089058424638	0.482601611322	0.335797251444	0.0892802272593	0.00204247767782	0.000532233756008	0.000687779658333
a	0.0815459838793	0.261180537107	0.456938683815	0.19671222242	0.00224814899261	0.000597109122003	0.000777370312778
è	0.0775567059598	0.202565662369	0.300345084605	0.416255967473	0.0023531787642	0.000331610260668	0.000591825554259
n	0.0344844051533	0.111843677456	0.216609204868	0.632206365824	0.00359521725473	0.000499599370223	0.000761516154753
a	0.0417610835511	0.0815600278187	0.198078604956	0.660215531941	0.0166998467516	0.000606120300074	0.00107878496492
v	0.0428434624837	0.0639772203396	0.107767222652	0.753510530647	0.0284429969172	0.000724438676691	0.00273411742164
à	0.0234624487946	0.0440120325132	0.063161676884	0.762538110216	0.101285050972	0.0018170284589	0.00372361734055
l	0.0177713112649	0.0397218598377	0.065084570628	0.706203423405	0.164742110324	0.00321299171963	0.00326367518018
i	0.0225908320883	0.0334869639459	0.0596491992093	0.513423442468	0.355648116775	0.00688437157321	0.00831700926006
è	0.0258347255294	0.033461322982	0.0417471420698	0.233900185489	0.633539858925	0.0216765571911	0.00984019598669
n	0.0122217658098	0.0182487683273	0.0255910636899	0.191580158496	0.715389749642	0.0292395427304	0.00772895156223
a	0.0122229700699	0.0150082444424	0.02243309623	0.155000890165	0.678074426547	0.0978566969101	0.0194036638541
t	0.0120044718233	0.0136029455475	0.01766920741	0.101158264055	0.623240255516	0.200904495637	0.031420364618
a	0.0078998557411	0.00879520391583	0.0118053591367	0.078471283685	0.473271115172	0.364599041879	0.055158143206
p	0.00625846714703	0.00686440300528	0.0081857499789	0.0474003962283	0.258982876724	0.59983936396	0.0724687527353
p	0.00351981771568	0.00476857890176	0.0053999189263	0.0514014464094	0.177143657241	0.536247167987	0.221519410912
è	0.00448799933856	0.00577647336725	0.00586955880877	0.0592216548031	0.14616537708	0.521542235996	0.256936699637
t	0.00405220484619	0.00468150832242	0.00766128310292	0.0624843492677	0.12743304036	0.611555855332	0.182131765879
o	0.00304050688206	0.00338758590747	0.00722848276764	0.0517684189226	0.103195240787	0.507764161777	0.323615588626
</S>	0.00326974024103	0.00345663965374	0.00534816948382	0.0294621182113	0.0719953113935	0.464759780889	0.421708214313
