 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.96083343	0.02843358635	0.0019130762	0.0014375364	0.0044453514	0.001558818235	0.00137823651
n	0.7603378	0.216741398783	0.0082902325	0.00269880323333	0.00615487946667	0.00310020357833	0.00267669000333
a	0.43163914	0.536443152928	0.0194131678333	0.00285562864444	0.00441008715556	0.00291793541278	0.00232085962111
v	0.225080476667	0.690072017643	0.0579146862778	0.00464524494815	0.0163618257185	0.00406769202426	0.00185799322704
o	0.145663738889	0.569604352548	0.246334832093	0.00808018698272	0.0224447695728	0.00593909310809	0.00193296412235
r	0.103950026296	0.359375830849	0.366785934031	0.0463707269942	0.0463054041909	0.024730350136	0.0524817163541
à	0.0805395520987	0.24263518695	0.455716311344	0.0578380486647	0.0608239940636	0.032227288712	0.0702196446514
s	0.0655789053662	0.203041128983	0.622403987115	0.0383483958882	0.0310743958545	0.0141765494707	0.0253766439505
o	0.0543360964554	0.161841406328	0.710306329038	0.0388823526294	0.0174576761182	0.00704213172357	0.0101339753502
t	0.0405843144851	0.091713644776	0.711584026346	0.12544923821	0.0178606597061	0.00603513357452	0.0067729703834
o	0.034629830495	0.086587497592	0.601046185449	0.188827829403	0.060831561902	0.0176233235248	0.0104537802278
t	0.0314486147317	0.0787098271973	0.40312855515	0.372187046468	0.078729362634	0.0231765428416	0.0126200277426
s	0.0139461838106	0.0396136170658	0.20706232705	0.633568335489	0.0651103362113	0.0210742939472	0.0196248545809
o	0.0135395736035	0.0316726043553	0.127074487683	0.49676454183	0.159870798737	0.0856734926491	0.0854044581936
m	0.0112051269678	0.0188106721851	0.078940473561	0.479457243943	0.195555676246	0.107674041216	0.108356792731
ì	0.00855932608927	0.019214358795	0.047943207187	0.453035784648	0.263078438749	0.129834894072	0.0783340222437
k	0.0100569243631	0.0238123749317	0.043626750729	0.316893751549	0.33664591625	0.177623651357	0.0913406300812
a	0.0112564637877	0.0194496656439	0.031556712243	0.256096333516	0.261301372083	0.208882877119	0.21145656136
i	0.0091189011759	0.0140627158813	0.0194364729143	0.098303408172	0.265360770694	0.34987877904	0.243838950453
m	0.0035537348053	0.0068479126271	0.0104462249381	0.077837266724	0.319819256898	0.432936046347	0.148559583484
è	0.0057370834351	0.0165609365424	0.017990179446	0.0724565412413	0.288770922299	0.486831092116	0.111653241161
r	0.00825866347837	0.0227437385141	0.0230098918153	0.0533447727471	0.213371570766	0.570270387372	0.10900095372
i	0.00913683315946	0.016238878838	0.0168431699384	0.0429427969157	0.135218468589	0.437919625791	0.34170024124
</S>	0.0109625030797	0.015439945419	0.0157328969692	0.0280775524578	0.0839123117945	0.289837157896	0.55603767062
