 	voglio	che	Maria	venga	domani	</S>
i	0.94985375	0.01503083325	0.0248904837	0.0045708466	0.003940536435	0.00171358448
t	0.788276316667	0.130733914417	0.0564095092333	0.0184451422667	0.003490209535	0.00264495908
è	0.535739795556	0.330228371472	0.103911159744	0.0240593007556	0.00330541735833	0.00275602730533
l	0.302526746519	0.414749840491	0.267334266581	0.0126926842519	0.00169186499944	0.00100463183044
o	0.21532991684	0.497449330164	0.278206808527	0.00737215618397	0.00118053289981	0.000461286066813
i	0.173567968947	0.472018663388	0.337932689176	0.014530855828	0.00146816949994	0.000481684712271
M	0.112066452982	0.267541294463	0.464122243059	0.150999866609	0.00276397373331	0.00250618092076
a	0.128924457661	0.357806418154	0.313215057686	0.19396171987	0.0029493390111	0.00314302158692
r	0.12082192922	0.487531749385	0.188030850562	0.15223336429	0.0424148592037	0.00896725614231
ì	0.147721146407	0.446527993128	0.202749944854	0.136281399097	0.0554545254012	0.0112650410141
a	0.179095455469	0.467170137709	0.256033611618	0.071049844699	0.0215595013337	0.0050915377047
n	0.12720572049	0.38398971257	0.288003693873	0.162030582233	0.0329778509779	0.00579250030157
a	0.112709565497	0.302707047523	0.349587511291	0.186452221744	0.0391816789926	0.00936195976719
r	0.104142691166	0.226477425841	0.337083843764	0.185165001581	0.132521918331	0.0146090565891
t	0.0419540680553	0.111228959614	0.230547931255	0.220985650527	0.37446319611	0.020820162863
i	0.112942717685	0.162288404205	0.199819717085	0.132301030176	0.35942552537	0.0332226162877
à	0.134967240395	0.164546945068	0.164070304028	0.0813425300587	0.424904938457	0.0301680702959
v	0.0468788370317	0.0685310776893	0.097814569676	0.0817307200196	0.690509392819	0.014535438632
v	0.0178679835439	0.0416899632298	0.0821956865587	0.0686104313399	0.765003364273	0.0246326038773
r	0.0095573437813	0.0443082714099	0.0727210638529	0.0522777544466	0.777731431424	0.0434041732924
i	0.0363061850604	0.0679880008033	0.0859235762843	0.0508650291489	0.540715260475	0.218201969097
</S>	0.0645901175302	0.0829331279017	0.0954534331422	0.0532428720744	0.316863290237	0.386917159548
