 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.70773802	0.0498684722	0.027195587995	0.05805163489	0.042676376451	0.028476538692	0.02721582105	0.01642131914	0.01047196523	0.031884253348
M	0.895158953333	0.0223473972	0.009308531975	0.0194493036133	0.0143228237077	0.00958317747867	0.009123154062	0.00555558000667	0.00362421799	0.0115268440147
a	0.717148041111	0.2504036074	0.00620687063833	0.00661787813443	0.0051053635259	0.00337115491289	0.003156266576	0.00192402455389	0.00133932667	0.00472743419223
r	0.36621697537	0.596341202467	0.0196359722128	0.00588540258481	0.00441269494197	0.00166212663763	0.001288052552	0.00180124940296	0.000880449836667	0.00187585637141
ì	0.313387863457	0.639911747489	0.0317135490709	0.00564049607827	0.00419578039732	0.00112851679921	0.000601874387333	0.00176986338765	0.000725316908889	0.000925017988137
a	0.357491797819	0.57624611583	0.0574092080236	0.00291504190942	0.00290532264911	0.00114500321974	0.000559320849111	0.00073645933255	0.000267520974296	0.000324196453046
à	0.289405462606	0.60279910861	0.100348139341	0.00265107270314	0.00248206831637	0.00107404790658	0.000553546223037	0.000407966797517	0.000113483130099	0.000165074390349
r	0.261229360869	0.579669739537	0.14030099978	0.0150235299677	0.00145777163879	0.000832848535527	0.000596282014346	0.000480559069172	0.000110027287366	0.000298880956783
t	0.22692715029	0.461884806512	0.258695506593	0.0431219599892	0.00317590114626	0.00158167661184	0.00108116030478	0.00178548695639	0.000379800329122	0.00136653575226
e	0.139156522097	0.264889184504	0.442131108864	0.13686395333	0.00735675538209	0.00436862217061	0.00123504600159	0.00202691178546	0.000411545547374	0.00156029719609
n	0.098272772699	0.119379080501	0.542665859621	0.22106091111	0.00877455069403	0.00541969382354	0.00187846453386	0.00144778906182	0.000264859246791	0.000835990177363
a	0.077135237233	0.0659867345003	0.42650026654	0.380331413703	0.027781668798	0.0174501780412	0.00261716317795	0.00138250960394	0.000215843978264	0.000599032155788
s	0.0430448367443	0.0302335795001	0.263983305513	0.596246804568	0.0379817435993	0.0226264150137	0.00340981312598	0.00171133911798	0.000202715865421	0.000559488281929
t	0.0561796735814	0.0492729401667	0.222565251838	0.589333518189	0.0557906805331	0.0151130843379	0.00528107110866	0.00403603137266	0.00110226427847	0.00132553076064
e	0.0557977161938	0.0518755826222	0.165631743946	0.57130852273	0.106436733511	0.034998386446	0.00637326820289	0.00484651105755	0.00129158953482	0.00143999336355
m	0.0280096143979	0.0219479231074	0.100125847982	0.687205707577	0.107769677837	0.0405223648153	0.00593130916763	0.00521345395252	0.00050009010694	0.00277405999785
b	0.0195077397993	0.0205146220358	0.0901018176607	0.689117535859	0.110005702612	0.0497018592718	0.00768066305588	0.00698540731751	0.00029477567898	0.00608991166595
r	0.0180295095998	0.0235475366786	0.0832986442202	0.649803835286	0.123935300871	0.0615370947573	0.0108659570186	0.0107880571058	0.000339624696327	0.017854430222
ò	0.0147960328666	0.0159694335595	0.0550923854067	0.592247641762	0.126956643624	0.133705904919	0.0312941943395	0.0106633178686	0.000333765532109	0.0189406612607
s	0.0200061052889	0.0177731178532	0.0426402734689	0.420504530587	0.200839211208	0.20217749164	0.0792886581132	0.00890082212287	0.000580628330703	0.00728914744023
e	0.021410614763	0.0183707586177	0.0353426924896	0.269198016862	0.207306470403	0.26118274388	0.162598479371	0.0172281803743	0.00120581761023	0.00615625764674
m	0.013582766421	0.0122098525392	0.0252578604965	0.196794735621	0.170603056801	0.309456174627	0.211640433124	0.0483259734581	0.00482692487008	0.00730226871558
è	0.011568931307	0.0134023018464	0.0254666288322	0.174137745207	0.144232662267	0.331430884876	0.226868051041	0.0594120731527	0.00820011695669	0.00528061440519
n	0.0182024131023	0.0146413122821	0.0230189676107	0.124584698402	0.0881355074223	0.312263844959	0.343591617014	0.0612978963842	0.00944291565223	0.00482081600173
a	0.0214071927008	0.0137746257607	0.0192990362036	0.0765918628007	0.0594842788074	0.201483591653	0.367973139005	0.172070762128	0.0448609478841	0.0230545472006
m	0.0133767455669	0.0101437445869	0.0152346307345	0.0514409469336	0.0339510176025	0.119362267884	0.229336269668	0.358491254043	0.136436955961	0.0322261434002
a	0.00754377718897	0.00745515152897	0.0125272755782	0.0375855863112	0.0202430535342	0.0814656032947	0.144232426556	0.501497351348	0.15267100532	0.0347787428001
s	0.0152573227297	0.010245352843	0.0153600408594	0.0380528457704	0.0170354705114	0.0647725570982	0.118444670185	0.497940590449	0.17869614844	0.0441950059334
t	0.0190192459099	0.016344853281	0.0219044662865	0.0365751162568	0.0215627055038	0.0468101126994	0.101142511395	0.46821312015	0.22112329948	0.0473046019778
e	0.0100578276033	0.0139297517603	0.0189998347622	0.0311207057523	0.0177993334013	0.0345803572331	0.0670446161317	0.40736321005	0.294954816493	0.104149590659
p	0.00546315643443	0.00633316615343	0.00937449525407	0.0204616369174	0.0080954389671	0.0164982664777	0.0300869673772	0.30377677335	0.446479855498	0.15343027022
l	0.00351471707814	0.00370905728448	0.00617891891802	0.0140565046391	0.00504354092237	0.00968638355923	0.0177520761257	0.33623705445	0.458240341833	0.145581403407
ò	0.00307030692605	0.00372722196149	0.00664186680601	0.020006156213	0.00538388620746	0.0149091455197	0.0233154050419	0.35020034815	0.413697277278	0.159048391136
n	0.00945335120868	0.0077637585205	0.0102038969353	0.0242259727377	0.00881091280249	0.0186298455066	0.0278900946806	0.296625889383	0.374419839093	0.221976433712
n	0.0124364114029	0.0142531845068	0.0166964623118	0.0233245119126	0.0144082397675	0.0207315988355	0.0299865315602	0.316560169794	0.314797093031	0.236805757904
i	0.00701972730097	0.0123276942356	0.0153303941039	0.0232026689709	0.0125070829892	0.0197550149452	0.0262681781867	0.249431764265	0.386431174344	0.247726269301
</S>	0.00458540640048	0.0074174847178	0.00993222455195	0.0206995729854	0.0078872145946	0.0152957879726	0.0194029065933	0.144022018632	0.481743017172	0.289014359651
