 	la	pasta	vuole	sale	</S>
i	0.95953588	0.021796189	0.0148849565	0.0028192332	0.00096377225
p	0.910403893333	0.05920428	0.0205259075	0.0085204184	0.00134552595
à	0.636094917778	0.321856868333	0.0289491951667	0.0112307549333	0.00186824978333
s	0.355551309259	0.556126389444	0.0796444883889	0.00682943857777	0.00184835622778
t	0.225159261086	0.425781796481	0.30730066613	0.0381422353259	0.00361604230926
a	0.101746623695	0.48645068216	0.35474503871	0.0525462551086	0.00451140316975
t	0.046391986065	0.472246797387	0.437207002903	0.0400420620362	0.00411215362325
è	0.019728681755	0.206189309129	0.729949820968	0.0392813333454	0.00485086187442
l	0.0140602548183	0.119495966376	0.788053940323	0.0671592954485	0.0112305666248
i	0.0362468556061	0.103292552125	0.560904490108	0.238412628483	0.0611434988749
à	0.039277791602	0.078467245375	0.283077580036	0.527475789494	0.071701623625
l	0.0173646816007	0.0370550654583	0.219550063345	0.682323909831	0.043706265875
a	0.0255441702002	0.0393484528194	0.161827573448	0.556053729944	0.217226035958
</S>	0.0377479626001	0.0490001044097	0.101259970224	0.426258134972	0.385733817979
