 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.89035095	0.02717502275	0.06680156765	0.0054747595	0.00238974915	0.0020640583	0.00302453767	0.0027193184
n	0.595183151667	0.172210010917	0.20444462255	0.0147647689333	0.00696955838333	0.002207728	0.00185691210333	0.0023632491
è	0.236236613556	0.252607213639	0.47795868085	0.0205088789778	0.00773828259444	0.00156064815667	0.00128071989444	0.00210899293333
r	0.104300429185	0.313155981213	0.56162329695	0.0146918023259	0.00350709703148	0.00087009820889	0.00077179401148	0.00107954287778
t	0.0760915397283	0.308106503738	0.59475583565	0.0122582432753	0.00412449827716	0.00184699640296	0.00136017432383	0.00145623129259
i	0.0568502142428	0.159962427913	0.759458325217	0.0152101032584	0.00390689542572	0.00191479698599	0.00129347335394	0.0014037863722
s	0.0312917284143	0.110023462638	0.778988041739	0.0698639424195	0.00664023357524	0.00132847901366	0.00104585326398	0.000818262732067
t	0.0438940021381	0.080430648546	0.705912237246	0.145705767473	0.0187466021917	0.00206190550455	0.00182431868799	0.00142449201069
e	0.055213680046	0.0686622305153	0.565364015749	0.284349379158	0.0217443703972	0.00181781130152	0.00152309466266	0.00132537352356
s	0.032922107882	0.0501230671718	0.339482141916	0.473665446386	0.100147833132	0.00159732550051	0.00111767615422	0.000944373361187
e	0.034996804494	0.0505692260573	0.185148740639	0.499379538795	0.223254967711	0.0041860694335	0.00132410748474	0.0011405516204
t	0.0340484004647	0.0464343930191	0.10987779488	0.403749836265	0.398640879237	0.00511975597783	0.00112238362825	0.0010065598868
t	0.0142560645882	0.020046136673	0.05154337296	0.266977375422	0.640392983079	0.00432685049261	0.00141888084275	0.00103836684227
à	0.0196266103294	0.0259253415577	0.0495884626533	0.170553345141	0.67120161436	0.0535007551642	0.00644307021425	0.00316082798076
e	0.0198432019098	0.0252940667526	0.0403814222178	0.113125943047	0.60652113812	0.175932278388	0.0139465857381	0.00495535619359
v	0.00837462420327	0.0100984272842	0.0193252884059	0.0554238490157	0.59986293604	0.278465059463	0.0182944529127	0.0101553842645
ò	0.00892381816776	0.0094049220614	0.015790909802	0.0386286363386	0.425439557347	0.437600076488	0.0469310019709	0.0172810847548
s	0.0159279897226	0.0132081468538	0.0204237942673	0.0341394581129	0.271205741116	0.556350045496	0.0673957889903	0.0213490199183
t	0.0166553612409	0.0115827915513	0.0203693137558	0.0297042990376	0.237610947039	0.545842701832	0.0735880729968	0.0646465203061
e	0.0098920498803	0.00717696338377	0.0126949712519	0.0144201063459	0.136653570346	0.436548763944	0.261238424332	0.121375150102
m	0.0043695994601	0.00382517059459	0.00633699828397	0.00804766328197	0.057079842782	0.341670937981	0.466124241444	0.112545542034
a	0.00217839322003	0.0024148995982	0.00402911872799	0.00566927666066	0.0308372926607	0.284364775994	0.555069513815	0.115436749345
r	0.00189670744001	0.00247317976607	0.003489145576	0.00578465645355	0.0210354902869	0.178237581998	0.650230871272	0.136852409782
è	0.00364752591334	0.00386599908869	0.00481453865867	0.00714548531785	0.0245872467623	0.141683510666	0.678415607091	0.135840143261
o	0.00683810307111	0.0051329967629	0.00902723445289	0.00755479643928	0.0361220472541	0.141309500222	0.60763279903	0.186382561087
</S>	0.00835032153556	0.00499390478145	0.0118192817264	0.00798938071964	0.0458262846271	0.144123040111	0.545022119515	0.231875680543
