 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.975606985	0.020469354	0.0011634722	0.0003968643	0.00027380183	0.000220223228	0.0002439794135	0.000644617385	0.0007147002775	0.00026602852
s	0.877037371667	0.107491244667	0.00390849873333	0.0029094381	0.00226200273	0.001933339808	0.00210812753017	0.00125404275167	0.000591441844167	0.00050451421
e	0.651879633889	0.328340148222	0.00539931057778	0.00374752729233	0.002889606444	0.002483288233	0.00271542444972	0.00144891079822	0.000545186498056	0.000550960489
l	0.396586001296	0.589325382741	0.00564480385926	0.00275751545644	0.00177637921533	0.00125573417467	0.00135306268957	0.000635893937073	0.000258326582685	0.000406895558667
a	0.311731840432	0.598396454247	0.0824041012864	0.00338008205215	0.00143592573178	0.00085156640589	0.000904929716523	0.000373694149024	0.000162264540895	0.000359119404222
n	0.257923636811	0.594217221416	0.129100747095	0.00855985581738	0.00160396687059	0.0015215228163	0.00127422069217	0.00225893139634	0.0010266227603	0.00251322257607
a	0.137915958937	0.502957410472	0.332576992365	0.0143541716058	0.00166307737353	0.00174357444577	0.00139040877639	0.00287346079211	0.00129637829677	0.00322854695616
v	0.103380176312	0.330142386824	0.484628340788	0.0667701842019	0.00282280770784	0.00208615125559	0.0013965408378	0.0036739923907	0.00186143630892	0.00323799868285
r	0.103456618771	0.261672132275	0.395787840263	0.213955561401	0.00918157490261	0.0028741000852	0.00171480427927	0.00414903088023	0.00243579690297	0.00477255769428
ì	0.0841893569237	0.127009180758	0.472201763421	0.2978083538	0.0102285026342	0.00167492563373	0.000894748137257	0.00160349532974	0.00123032733766	0.00315936609809
k	0.0520070569746	0.092890468586	0.581966917807	0.261141287933	0.00720025654473	0.00154563374991	0.000552515933252	0.00084108752958	0.000616130715887	0.00123865317603
o	0.0444064053249	0.0810303505287	0.446735472602	0.355138715978	0.0681925928482	0.0024206263833	0.000464553351084	0.00059437581086	0.000418269991962	0.00059864718201
a	0.0312540521416	0.0425169515096	0.227012917534	0.570300305326	0.123642089283	0.00381594752777	0.000473321623695	0.000280031761287	0.000397345317321	0.000307043817337
f	0.0139645074139	0.0191558221699	0.132849520845	0.601979958442	0.193474264761	0.0275349125093	0.00140179758457	0.0010662475771	0.00510631503911	0.00346663218245
ù	0.0167470014713	0.0230132110566	0.102672467282	0.501424686147	0.288828821587	0.0505586278364	0.00302174632819	0.0015057789257	0.00744320484637	0.00478442992748
r	0.0185055588238	0.0300040700189	0.106138267761	0.481116705382	0.296914907196	0.0531373326121	0.0038833285094	0.0017384390419	0.00598845278212	0.00257293997583
n	0.0144178739413	0.028696953673	0.0981467572537	0.396992481794	0.274089845732	0.105075242204	0.0267468587698	0.0144872676806	0.033012077594	0.00833466379194
o	0.0159911683138	0.0251090772243	0.0684215404179	0.214113268931	0.328215015244	0.230416870735	0.0470165245899	0.0189505042935	0.0406347491313	0.0111313097973
k	0.0116951141146	0.0147508573414	0.0340281689726	0.10525337231	0.380677918415	0.334015230245	0.0385476201966	0.0187976044978	0.0512526963104	0.0109814394658
a	0.00705812838153	0.00858980204713	0.0188957114909	0.0647118031033	0.313252446138	0.432983030082	0.0639651387322	0.0220870118326	0.0571254081035	0.0113315459553
k	0.00598577736051	0.00723076114904	0.013910003497	0.0434447230344	0.236769208713	0.484376050027	0.0763294362441	0.0345581529442	0.0821540487012	0.0152418417851
a	0.00518146658684	0.00646452184968	0.011977758499	0.0374242236781	0.187104209571	0.472079336676	0.118918015415	0.0482752809814	0.0949893829004	0.0175857869284
n	0.00474830359561	0.00556320408323	0.00983621749967	0.0326704415594	0.141105886524	0.501466578892	0.143035378472	0.0641629703271	0.0804765943001	0.0169344296428
n	0.0026792416652	0.00638643882774	0.0159057131666	0.0310811188531	0.100461570508	0.417161729631	0.129799519491	0.0998665867757	0.1655555381	0.0311025642143
i	0.00271233802173	0.00686202780925	0.0175220487222	0.0277441496177	0.0704007251693	0.32477047321	0.236639326497	0.116256672259	0.163792412033	0.0332998590714
u	0.00214209135058	0.00343118454975	0.0084559683074	0.0164012522059	0.0528541660564	0.317598867737	0.325085152166	0.141891964086	0.113192170011	0.0189471859571
n	0.00102103329353	0.00185313212992	0.0052495658358	0.012678742402	0.0358143696855	0.251189352579	0.249059097389	0.190409224695	0.239577370004	0.013148067919
r	0.000766130231177	0.00170172330997	0.00381224394527	0.00941414700067	0.0211083732285	0.152454282526	0.136032385796	0.242357451565	0.414564136668	0.017789114973
ù	0.00275404687706	0.00340009350332	0.00493829898176	0.0128799908669	0.0293840527428	0.126917972509	0.168920685265	0.269214510522	0.345246838889	0.0363435366577
