 	non	mi	aspetti	che	non	vengo	</S>
m	0.4829360185	0.0080624053	0.00567708855	0.00575832415	0.0054638367	0.4811671168	0.01093519575
ì	0.434159935167	0.0222806879667	0.0121709552167	0.0130059785833	0.00732953753333	0.5017891236	0.00926378185
m	0.479699661722	0.0292632846556	0.0141745020389	0.0176605121944	0.00648326314444	0.4477142692	0.00500450925
e	0.411303183907	0.0800369768852	0.0064942188463	0.0868393700648	0.00460877834815	0.408206491167	0.00251097493667
m	0.323958676969	0.0961243646284	0.0032607344821	0.123419234355	0.00390395008272	0.447475588489	0.00185743479889
ì	0.22410562799	0.0482910172095	0.0041728021607	0.249555069118	0.00506696416091	0.46529031283	0.00351819099963
n	0.198486058997	0.0512160874032	0.0110431833869	0.496353276373	0.00971093905364	0.22878768761	0.00440277539988
i	0.086530535999	0.0584887808011	0.0153397317956	0.641302858791	0.0462598050179	0.14707617887	0.00500211063329
k	0.0402976561663	0.044571927267	0.0163076079319	0.729905019597	0.072549765006	0.0882533176233	0.0081146792111
a	0.0222877022221	0.045902266089	0.0176432533106	0.565543306532	0.266914857002	0.0691385638744	0.012570058737
e	0.0160284826407	0.042846533163	0.0172410047702	0.356897302177	0.517487869001	0.0380887229581	0.0114101450457
n	0.0118288077802	0.0213813568543	0.0195067185901	0.268776417392	0.472702973	0.178742042986	0.0270617738152
è	0.0424515935934	0.0264888619514	0.02171302153	0.214509929131	0.350364391	0.300040430995	0.0444318389384
r	0.0557947535311	0.0344388036505	0.0302373818433	0.197500296377	0.327395420333	0.278072993665	0.0765603739795
k	0.0349082768437	0.0358357045502	0.0534190052811	0.130522834126	0.329156890111	0.228609977888	0.18754733466
o	0.0210069385146	0.0453611101834	0.070877156427	0.075867271042	0.254372834704	0.146903855963	0.385610831553
m	0.00969410330487	0.0377677933278	0.055702263809	0.048630983014	0.182708372901	0.304674895321	0.360821565184
e	0.00775432033496	0.0364066177093	0.0471669529363	0.0409863180047	0.150532960967	0.345632767774	0.371520043061
</S>	0.0100746876675	0.0526178838547	0.0571448914681	0.0363472120023	0.120015260484	0.195625272887	0.52817477153
