 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.814227775	0.0315844302	0.11960547015	0.00724149265	0.009931086	0.0027614247	0.0050404979	0.0019699875	0.0025427097	0.00096658877	0.00085220485	0.000353088335	0.0015213581	0.00140183997
n	0.521328873333	0.133723942733	0.30861499005	0.0132669102167	0.00597199513333	0.00231536663333	0.00203222654	0.00512475063333	0.0026568813	0.000988388536667	0.0006409182	0.000316065536333	0.00178745573333	0.00123124703667
è	0.204573806778	0.196872310911	0.556309496683	0.0223317854056	0.00438796131111	0.00154106632111	0.00093468382	0.00800207354444	0.00140399921	0.000705541144556	0.0003588788	0.000210576656778	0.00131607674444	0.00105178391222
r	0.0930304595927	0.28870966697	0.585051185561	0.0193375950019	0.00318788003704	0.00107810411704	0.00066660854	0.00571895071481	0.00082026628	0.000553747830519	0.000321183136667	0.000209966782259	0.00081462148148	0.000499759037407
t	0.0667423065309	0.293812792323	0.615132535187	0.012855001534	0.00231731797901	0.00157964673901	0.00070156118	0.00253461572494	0.000934034636667	0.00102814956017	0.000365120965556	0.00025812402742	0.00123915212716	0.000499649559136
i	0.0500093255103	0.148919026108	0.775747148396	0.016144641178	0.00263045192634	0.001288300863	0.00057707181	0.00116510675498	0.000639033548556	0.000878449314857	0.000302407965185	0.00022169990814	0.00105988935972	0.000417466968379
s	0.0288626861701	0.102467085703	0.834193456132	0.0264925400593	0.00245657320878	0.00125439783767	0.000533945243333	0.00087154291166	0.000795986009185	0.000715823233086	0.000185823641728	0.000131672245047	0.00077746433724	0.000260983178126
e	0.02628378639	0.0751066302343	0.690564858711	0.173661073353	0.0273653678696	0.00263773221256	0.000829402737778	0.000848266903887	0.000860010975062	0.000663716940695	0.000143557377243	0.000104427703016	0.000721245785747	0.000209891417042
s	0.02513891313	0.0513848180781	0.497719736237	0.370515561118	0.0396193179565	0.00664426487085	0.00138617971259	0.00334125413463	0.00142043823035	0.000831431409898	0.000191900165748	0.000104515449005	0.000995763601916	0.000705872743347
e	0.0210705403767	0.0399498156927	0.346973638746	0.413888693706	0.137551347985	0.0262867912903	0.0051183710042	0.00429289794488	0.00163554618678	0.000890228990966	0.000210343607916	0.000107740119668	0.00114844270064	0.000875558528449
t	0.0179874434589	0.0284976045642	0.174595409582	0.523586274569	0.174596458662	0.0608015964301	0.00667003386807	0.00846877788163	0.00200541037226	0.000611175717989	0.000154786588639	9.08764432227e-05	0.00108344730021	0.000850654856816
t	0.013110793153	0.0265517245214	0.142677066527	0.57805794819	0.0952962722207	0.10135302881	0.00926313582269	0.0225042109605	0.00385049155742	0.001630294406	0.000694506816213	0.000390362994408	0.0024436271334	0.00217646561894
à	0.014027861051	0.0298555478405	0.136884882176	0.44426333273	0.12263535074	0.19845715627	0.0214231222742	0.0216925493202	0.00323906575247	0.001677958693	0.000825600275404	0.000463691231469	0.00242707571113	0.00212676457631
a	0.00909297545033	0.0172771684135	0.0849580050587	0.319310077577	0.171202680247	0.314036498757	0.0564884007581	0.0145781274401	0.00440679015082	0.000843976788667	0.000312363838468	0.000197114677156	0.00602642957038	0.00126939729544
n	0.00408572925011	0.0079704946045	0.0494060656862	0.213518627192	0.134733262082	0.462557419586	0.0749143109194	0.0276894281467	0.0119451693836	0.00113413686289	0.000197232749489	0.000166432689052	0.00901853079013	0.00266316649848
d	0.00342290308337	0.00552582886817	0.0383734608954	0.128337150397	0.115668652694	0.424689533195	0.199622874306	0.0371830210489	0.0279716984612	0.00609590162096	0.000194960476496	0.000166755429684	0.00804232653004	0.00470493933283
e	0.00310839739446	0.00408655225606	0.0373817899651	0.0797213734657	0.131895177565	0.329278017732	0.292179108102	0.065519833683	0.0372043321537	0.00751504287365	0.000138003458832	0.000111996552228	0.00795628117668	0.00390409879094
m	0.00434586349815	0.00520616371869	0.0284640403217	0.0706360444886	0.0932502001883	0.370390969244	0.219799642701	0.094919584561	0.0795045293846	0.0124397262912	0.000197356096277	0.000166715393076	0.0161659570589	0.00451320961031
i	0.00481094083272	0.00582607440623	0.0277504407739	0.0635225688295	0.0726744677294	0.286856159748	0.258660014234	0.12275711152	0.111640096462	0.0192346647637	0.000423649808759	0.000312823387692	0.020373823353	0.00515714753677
n	0.00900009327757	0.0103165269687	0.0314333849246	0.0587771502765	0.0569537625765	0.244877673249	0.231224714078	0.125748257173	0.145460748821	0.0292810705879	0.00096663720292	0.000871265495897	0.023003653451	0.0320850235123
d	0.0111832260925	0.0121167936562	0.0352087666415	0.0528638134255	0.0523462608588	0.211018216416	0.235497254026	0.0912203757243	0.162115754607	0.0526043218626	0.00340057246764	0.00222151383197	0.0322949421503	0.0459081938374
è	0.0062559822975	0.00704338675207	0.0504263298805	0.0393398144752	0.0590099669529	0.141554640805	0.246027318009	0.122411838575	0.225932669869	0.0479803119542	0.00364475176588	0.00207964467066	0.0265051810501	0.0217882151458
l	0.00372117949917	0.00571152071736	0.0437724552935	0.0283328074917	0.0387147903176	0.112170912268	0.111468094336	0.175978799525	0.40941808329	0.0440502653181	0.00144564743196	0.000858165276887	0.01583505235	0.00852225310527
a	0.00503110063306	0.00728134550579	0.0215128330978	0.0181292294972	0.0275754081059	0.0927357660893	0.094086063112	0.140586923175	0.41594604443	0.156200381773	0.00148128647732	0.0019925739523	0.0117245457833	0.00571652642509
p	0.00547137734435	0.00660200963526	0.0123474440326	0.0130036604991	0.0218233403686	0.0713554773631	0.0831470570373	0.078656529725	0.35535565481	0.316717093924	0.00160054364244	0.00260191201743	0.0247289642611	0.00658894967503
l	0.00283024748145	0.00352314987842	0.0091027853442	0.0136610034997	0.0116117157895	0.040243861121	0.0418834450124	0.0823186319083	0.360575041603	0.353885574641	0.00247786109748	0.00278281417248	0.0567290614204	0.0183747988917
è	0.00407409906048	0.00452622815947	0.00963223644807	0.0136435691666	0.0173898175965	0.0502381703737	0.0406301166708	0.0718469293028	0.313534473868	0.386277391547	0.00378312326583	0.00582365772416	0.0578970971401	0.0207030999972
o	0.00468573465349	0.00476956801982	0.00832906114936	0.0090918537222	0.0229017801988	0.0496166647912	0.0371333028903	0.0352934007676	0.214713991289	0.427232447182	0.0203757703219	0.0195545372414	0.131358915713	0.0149429600324
k	0.00238387166116	0.00245754956327	0.00632467484979	0.00719454244073	0.0155713178996	0.0273157005971	0.0221567370968	0.0216165985892	0.131933883763	0.447372342394	0.026920928774	0.0286865730805	0.237775441904	0.0222898263441
a	0.00236636526372	0.00298522111109	0.0056580134166	0.00703504234691	0.0135914907999	0.0291281398657	0.0318219028323	0.0145671335297	0.0966250445877	0.482023600798	0.0198795669247	0.0360880033602	0.218675640635	0.0395548287814
e	0.00239194618791	0.0031966506237	0.0054271254722	0.00560466401564	0.0145513059333	0.0296719576219	0.0359968852774	0.0103011511766	0.0543746741959	0.352895843599	0.0311116353082	0.0874006877867	0.311920190212	0.0551552979271
m	0.00149809896264	0.00196916739457	0.0050987131574	0.00707614990521	0.0090686885111	0.016562472874	0.0171386516591	0.00992738972553	0.0338390560653	0.218584554533	0.0308713501027	0.101211721262	0.470606043404	0.076547962309
è	0.00355912412088	0.00394075706486	0.0067734693858	0.00943915763507	0.0204620153704	0.0370036156247	0.029298859453	0.0113216659085	0.0459919256884	0.201715528178	0.0170436400342	0.070488085754	0.461700534468	0.0812616114363
c	0.00390817144029	0.00443324588829	0.0068752761286	0.00798879744502	0.0240622816901	0.0422194367749	0.032619503151	0.0097159239695	0.0457968875628	0.147861997726	0.0140760086781	0.107057871918	0.473733551489	0.0796510464788
h	0.0025503281801	0.00260230192943	0.0066062373762	0.00679087071501	0.0147327704634	0.0213230354916	0.0167841953837	0.00986045732317	0.0287669865209	0.0859221909087	0.0155994525594	0.111746039973	0.561085317163	0.11562983216
i	0.0031961281267	0.00302288390981	0.00668286839207	0.00614302257167	0.0147201028211	0.0233117644972	0.0250502671279	0.00959761650772	0.0220832291736	0.0630763226362	0.0183932045198	0.0969779193243	0.431847920388	0.275896764053
</S>	0.00347982406335	0.00372847720491	0.00570804059604	0.00541258128584	0.0138495884105	0.0280812087486	0.035083305064	0.00733385035386	0.0192429500868	0.0592700548181	0.0219728372599	0.117201124662	0.266264482194	0.413371682026
