 	avete	cucinato	le	verdure	</S>
i	0.990830015	0.00801068205	0.0005935098	0.000235668462	0.000330179985
m	0.885742558333	0.107021520683	0.0042163855	0.000167603132	0.00285200970167
a	0.724165526111	0.262500960228	0.00916401316667	0.000312177647333	0.00385738556722
r	0.485909028704	0.429175886743	0.0260249067222	0.000496257999111	0.0583939471891
è	0.260325009568	0.608269128914	0.0524470669074	0.000768504749704	0.0781902801964
t	0.195949503189	0.721237719638	0.0530857676358	0.000834988559901	0.0288919744655
s	0.156792474396	0.564514536546	0.260577654545	0.0024015891633	0.0157137187552
a	0.104115934799	0.256081816849	0.620805074848	0.00439845428777	0.0145987482517
t	0.0702990032663	0.127999053616	0.771453598283	0.00509716042926	0.0251512340839
o	0.0537844677554	0.076967003872	0.834533749428	0.00630115714309	0.028413644028
l	0.0323161115851	0.0329427952907	0.887385516476	0.0145851677144	0.0327704060093
a	0.031814411195	0.0276530210969	0.865947238825	0.0399856589048	0.0345996623364
l	0.0333439197317	0.028031380699	0.802748746275	0.0801960679683	0.0556798991121
à	0.0337567272439	0.1054187559	0.595911058758	0.204884860989	0.060028628504
c	0.0422760290813	0.141575281967	0.503089296253	0.22852435233	0.0845350516347
h	0.0441723150271	0.0848375206557	0.656389685418	0.10256582061	0.112034643878
a	0.031734105009	0.0530059382186	0.570174575139	0.215589854703	0.129495507959
n	0.017160864003	0.0250829500729	0.37607001838	0.352783518234	0.228902662653
a	0.0148050303343	0.0173446063576	0.334600062793	0.301553639411	0.331696700884
</S>	0.0152585051672	0.0163819736788	0.317912666396	0.273374519705	0.377072370442
