 	tu	le	hai	cucinati	le	verdure	</S>
e	0.868784735	0.125119771	0.00372120055	0.001372218438	0.00034867315	0.0003270094	0.0003263919
s	0.626111095	0.358180190333	0.00775757788333	0.00115673327133	0.00102461181667	0.00020241187	0.00556739982333
ù	0.305870575	0.624226563444	0.0584505932944	0.00280817549044	0.00123054230222	0.000139136253	0.00727439447778
t	0.148508403333	0.764214354481	0.0784001284315	0.00529009039681	0.000688709074073	0.000109500827333	0.00278878916259
a	0.0959661044443	0.58393390816	0.306993050144	0.0111148564656	0.000581141734691	0.000117335662444	0.00129357865086
m	0.0535545864814	0.34224514272	0.556349916715	0.0424108394885	0.00300936687823	0.000131889050815	0.00229823381362
à	0.0343132068271	0.246228019573	0.515187538905	0.194589466496	0.00628909295941	0.000173256620272	0.00321938077121
r	0.0333741342757	0.138167128524	0.466430806302	0.353441558832	0.00617019905314	0.000191167036757	0.0022249868904
e	0.0651404220919	0.118836596175	0.410280305434	0.382312772944	0.0191824974177	0.000568068982252	0.00367936433013
t	0.0623952997973	0.100615010725	0.294030125145	0.477812530981	0.0555184608059	0.000876997227417	0.00875159854338
s	0.0282277776991	0.100061728908	0.224099718382	0.503275956994	0.129442580269	0.00175257724247	0.0131396848478
e	0.0181896738997	0.0935832863027	0.168213416127	0.314527524331	0.37971229009	0.00777162208082	0.0180022222826
t	0.0111881095332	0.0504762004342	0.085035210709	0.168989886777	0.63641265003	0.0200867670269	0.0278112020942
a	0.00686789991107	0.0306409594781	0.050584328903	0.0961515595923	0.763634013343	0.0241280706756	0.0279931843647
l	0.00602625380369	0.0186360954927	0.0298244326343	0.0394062841974	0.808233931114	0.0665626492252	0.0313103861216
à	0.0167255466012	0.0476673748309	0.0987755905448	0.0513092037325	0.608911180371	0.148594889742	0.0280162340739
c	0.0200872991004	0.0613951226103	0.127128568182	0.0598430025775	0.538511363457	0.151245393247	0.0417892503913
h	0.00969749513347	0.0364137968701	0.0634340367273	0.0352050788592	0.705599157819	0.0833547290823	0.0662957021304
a	0.00526690524449	0.02210508749	0.0362180502424	0.0209895714531	0.595867732606	0.215706174361	0.103846467377
n	0.00286821084816	0.0112087546967	0.0159067637475	0.0104746337844	0.392572964202	0.395944974787	0.171023702459
a	0.00203657891605	0.00795426106557	0.0102830509158	0.00755458772813	0.353799501401	0.362963508262	0.25540853082
</S>	0.00220382725803	0.00737455428279	0.0097325574579	0.00694531336407	0.345657830701	0.316220354131	0.31186558541
