 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.825204075	0.114977395	0.042061002	0.0051971319	0.00447487495	0.00230128065	0.000721973125	0.00337656139	0.00168564514
n	0.578996661	0.161378975	0.222664732	0.0260213960667	0.00319690121667	0.00398589511667	0.000736944158333	0.00169595629	0.00132246140667
ì	0.209960916333	0.223882678333	0.490949310667	0.0663502666889	0.00230211024889	0.00350958560556	0.000759276669444	0.00109089719333	0.00119490759222
c	0.0873225574443	0.200995842778	0.628710770222	0.0786385422296	0.00135620295963	0.00140800450852	0.000566143906481	0.000465743484443	0.00053615385074
h	0.0503441594814	0.204176777593	0.622555423407	0.11939244741	0.00167856858654	0.000713113059507	0.000594835868827	0.000257996898148	0.00028663616358
e	0.0308926451605	0.151078781531	0.600837754469	0.214611905803	0.00142252504885	0.000340735143169	0.000475685509609	0.000156699822716	0.00018324132986
t	0.0142435557868	0.065681504177	0.567133598156	0.350732838601	0.000959718469617	0.000437328987723	0.00036575966987	0.000206826644239	0.000238887635287
o	0.00868780932893	0.0402314407257	0.364451809385	0.5835233562	0.00184157905654	0.000504405589241	0.000296048904957	0.000209525187413	0.000254060283329
r	0.00848818444298	0.0305829335752	0.228110013128	0.720953068733	0.00661966458551	0.00269183498975	0.000706205036652	0.000706575541804	0.00114154123268
ì	0.015559138481	0.0248832811917	0.190862044376	0.726924089578	0.0322368015285	0.00536689142992	0.00155004901222	0.00102780708727	0.00158993687756
s	0.0255598021603	0.0368264143972	0.130159258125	0.742933079859	0.0547057331762	0.00579279857664	0.00205824063741	0.00103085306909	0.000933850079187
o	0.0278096957201	0.0432127457991	0.0959500747083	0.550764843286	0.270850100392	0.00654091082555	0.00320638581247	0.00097584972303	0.000689438909729
n	0.01877247844	0.029804783933	0.0618811475694	0.292163764429	0.571168656797	0.0181694254085	0.00555251893749	0.00150152294101	0.000985745466576
t	0.01557724868	0.0646311049777	0.0648527165231	0.23858924481	0.557994452266	0.0355096858028	0.0128265263125	0.006946984647	0.00307202278886
a	0.0154727078933	0.0771663749926	0.072929784841	0.193706984937	0.557674660755	0.0486645026009	0.0197424937708	0.00973063321567	0.00491184842962
e	0.00685497649777	0.0294267208642	0.042093143747	0.098061395979	0.726253750252	0.0470015132003	0.0322173552569	0.0127163277386	0.00537480630987
m	0.00389000769926	0.0142677548214	0.0230387743823	0.0503330763263	0.760462086751	0.0552109954001	0.0580527340856	0.0198656609129	0.0148788714366
a	0.00345360136642	0.0176076096071	0.0200829677941	0.0458843221088	0.654072178917	0.0935339451334	0.122038072695	0.025229778971	0.0180974651455
n	0.00294196858881	0.016488219869	0.016623501598	0.0415810563696	0.525296602972	0.177972028378	0.153574874232	0.0486415839903	0.0168801427152
t	0.0038576730296	0.0106061019563	0.0249432615327	0.0374929877899	0.366462954324	0.263647182793	0.181978924744	0.0812246379968	0.0297863039051
e	0.0032638061432	0.00829815451877	0.0241156903109	0.0287458185966	0.198334828775	0.224941217598	0.330576448248	0.144652719332	0.0370713503017
ì	0.00138563538107	0.00420412963959	0.0114164699036	0.0160141261989	0.0919237472583	0.143006649199	0.416191472749	0.287531179777	0.0283266101006
t	0.00131785059369	0.0042373870132	0.00743246896787	0.0133970960663	0.0554865060861	0.200988073066	0.413794590916	0.279728038592	0.0236180120335
s	0.0025679803979	0.0144285998711	0.00682409575596	0.0179729246888	0.0542813470287	0.239349014355	0.447141530305	0.160205151531	0.0572293950112
e	0.00233431127263	0.0160426743237	0.00518766791865	0.0162117425629	0.0383870876762	0.139709407118	0.392526073435	0.287957253844	0.101643825004
r	0.00106928037088	0.0062490142979	0.00409240087288	0.00789655718763	0.0236051098921	0.0694399430393	0.320677497812	0.470562651281	0.096407591668
e	0.00116678929696	0.00394500105597	0.00415650085763	0.00560983472921	0.0188794886307	0.0433572006798	0.256947595937	0.528499017094	0.137438603889
k	0.00136761019899	0.00321566448532	0.00340040998588	0.00415927524307	0.0148971092102	0.0225256465599	0.143510154312	0.649010105698	0.157914037963
a	0.00107732241966	0.00250519216177	0.00269129439529	0.00327005208102	0.0133386717367	0.01369008362	0.092118567104	0.715994348566	0.155314492654
v	0.00106630702655	0.00235899405392	0.00266716289843	0.00304707642701	0.0116943259122	0.00899686897333	0.069554857368	0.722023106189	0.178591340885
r	0.00114155360885	0.00170735615131	0.00234387846614	0.00232352414234	0.00800946397073	0.0109476023244	0.0540908441227	0.771573945396	0.147861835295
è	0.00241966610295	0.00646709018377	0.00318965905538	0.00523717998078	0.0178001819902	0.0128127631081	0.0699175847076	0.716937415132	0.165218410098
c	0.00315978896765	0.00995380652792	0.00764584191846	0.0109553603269	0.0358970396634	0.0154359247027	0.0949132715692	0.625190658377	0.196848253366
h	0.00627360392255	0.015722344976	0.0138324583062	0.018905495109	0.0379824122211	0.0252901589009	0.113628413856	0.580172772792	0.188192341122
i	0.00845382197418	0.0191868233253	0.0132577563354	0.0193848413697	0.033712079407	0.023253182067	0.0985546362853	0.459269970931	0.324926943707
</S>	0.00698890748709	0.0154956521626	0.0098567570177	0.0144745861849	0.0332962727035	0.0152839676835	0.0773586106427	0.359443755466	0.467801556854
