 	non	so	cosa	stai	scrivendo	</S>
e	0.726308015	0.2520848318	0.006419067	0.0107517056	0.00115224755	0.00328414205
n	0.426863898333	0.5133224906	0.0152179513333	0.0386133442	0.00102543653333	0.00495687725
e	0.217217879444	0.706054833533	0.0159735474444	0.0556948280667	0.00070135698111	0.00435755136
t	0.168612723148	0.676367801178	0.0365883511481	0.106633316022	0.00079943478037	0.0109983834967
s	0.169109991049	0.526404973726	0.060765277716	0.215750982007	0.00264290386012	0.0253259044989
è	0.132865575683	0.569681064575	0.077832646572	0.195659650669	0.00293587184671	0.021025246533
r	0.075375480561	0.631500038192	0.169119562191	0.115124365223	0.0014080086089	0.007472571011
o	0.062074460187	0.438108696064	0.416520747397	0.0782155824077	0.00127723840297	0.00380324747033
e	0.046587060729	0.218862085355	0.464869772466	0.265075729803	0.00122889340099	0.00337640429011
s	0.0241895009097	0.113938107118	0.273889817489	0.571190943268	0.00227802683366	0.0145135618967
ù	0.0204379203032	0.0658491523727	0.170559609163	0.718777714423	0.00511272594455	0.0192628612989
t	0.0204764367677	0.0413777464576	0.138123219721	0.782199181474	0.00856105064818	0.00926238909963
i	0.0248390055892	0.0311684818192	0.115447598907	0.716749820491	0.0689546348827	0.0428404883665
s	0.0255491641964	0.0257472886064	0.0692500953023	0.716633173497	0.103683550628	0.0591367527888
t	0.0295034737321	0.0187548788688	0.0517607664341	0.774177861166	0.0894777292093	0.0363253475963
e	0.0292790305774	0.0159910599563	0.039318596478	0.524281607055	0.317780966403	0.0733487791988
g	0.0155833688591	0.0113647281521	0.022848745826	0.343079515685	0.496927488801	0.110196143066
r	0.0083451967197	0.00886012321737	0.0154037812753	0.383130885228	0.4765918796	0.107668136022
à	0.0125301863399	0.0146792310725	0.0206908877584	0.267641961743	0.548733876533	0.135723897007
f	0.02074502578	0.0219695220242	0.0322439579195	0.174663130581	0.591413508844	0.158964869002
i	0.0168086276933	0.0183069165081	0.0261444653065	0.12559717386	0.476944376281	0.336198406334
</S>	0.0115110864966	0.012789105504	0.0169316316533	0.06750406743	0.37282464814	0.518439418167
