 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.8898135	0.09465659934	0.0044709165	0.00232284918	0.00302623011	0.001913499585	0.001056574075	0.001745726815	0.00099412635
n	0.62377122	0.287595623113	0.0729914611667	0.00307418609333	0.00435268250333	0.00290262352833	0.001637463225	0.00161927718167	0.00205544851667
è	0.410909293333	0.434140107704	0.138068877056	0.00357620446444	0.00594399706778	0.00220970407944	0.00145778922833	0.00146550768056	0.00222849291889
n	0.304229541111	0.520020735901	0.162268155685	0.00375691625481	0.00547377328926	0.00121158956315	0.000924904929443	0.000848774080187	0.00126556843963
a	0.18616631037	0.4535275953	0.351680018562	0.00295334008494	0.00261156024642	0.00090487396105	0.000764258036481	0.000648802356729	0.00074319191721
m	0.134219402457	0.232245998433	0.612100819521	0.0154801351283	0.00374100229881	0.000784276627017	0.00065779667216	0.000382877505576	0.00038765532307
i	0.0971270231523	0.126116304478	0.691589216507	0.0755092117094	0.0073613110996	0.00109650547567	0.000653208037387	0.000270589845192	0.000276649033023
l	0.0889736557174	0.0806630014927	0.670303098836	0.130233583903	0.0161298206999	0.00376306632522	0.00175894629246	0.00279761400173	0.00537727163634
ì	0.0779872132391	0.0828971288309	0.536979802945	0.246623287968	0.0383855555666	0.00430772138174	0.00207140060082	0.00364771052724	0.00710026831411
s	0.0954075710797	0.0937813496103	0.472793534315	0.285369839323	0.0404468411889	0.00532163806725	0.00170405083694	0.00223455426908	0.0029406982067
i	0.0910673070266	0.0877276232034	0.377364190105	0.354084643108	0.0784116463963	0.00638893305575	0.00163109222898	0.00175909043369	0.00156547050557
m	0.0518763406755	0.0582408115678	0.164917470702	0.547337447703	0.155286552132	0.0188321123853	0.00175228825966	0.0011037843219	0.00065317271519
b	0.0286554842252	0.0284137803559	0.0925630555673	0.547515615901	0.242746370711	0.0535319304618	0.00367715228655	0.00188197734063	0.00101462868173
r	0.0216684990751	0.0242823947853	0.0629626485224	0.5159151053	0.28365455357	0.0821444081539	0.00490091332885	0.00236009388021	0.00211136672724
ò	0.020797645025	0.0332654835951	0.0453298481741	0.474597818433	0.334313117857	0.0843535460513	0.00369078404295	0.00155636134007	0.00209540140908
s	0.0398289850083	0.033122922865	0.0537608593914	0.342719389478	0.407621162619	0.112961402017	0.00501739004765	0.00297938922669	0.00198853993636
t	0.0515480766694	0.0230411272883	0.0638635104638	0.217148146493	0.361709034206	0.211982720672	0.0349647163492	0.0291027777422	0.00663991744545
i	0.0391957658898	0.0234017714294	0.0458000488213	0.151971095498	0.304534884735	0.328245290224	0.0562354587831	0.0369251229141	0.0136905971485
n	0.0235122761966	0.0201808350431	0.0276243456071	0.123306476499	0.269860591578	0.466805510075	0.0391912289277	0.016373839138	0.0131449140495
A	0.0112402205655	0.0114336642477	0.0158964230024	0.081858776833	0.192357940526	0.604905363358	0.0604926156426	0.013117262546	0.0086976960165
n	0.00736155312183	0.0083615804159	0.0167846174675	0.0691740739443	0.147547233509	0.606217777786	0.105291231881	0.0229863938487	0.0162755033388
n	0.00757467437394	0.00600982417197	0.0178048424892	0.0564174506481	0.116546068503	0.569922515929	0.133568357294	0.0445169279496	0.0476393357796
a	0.00510520607465	0.00332172622399	0.00905887026307	0.0247339374494	0.0536565091677	0.46018442531	0.293314905765	0.0648863493165	0.0857380812599
à	0.00207214722155	0.00162524579133	0.00362052852102	0.00952930698313	0.0201345744892	0.27826057177	0.471886668588	0.141067299772	0.0718036780866
t	0.00367817582052	0.00222663961378	0.00579094250701	0.0149708295944	0.0243245755964	0.228000957257	0.468622689529	0.180583373257	0.0718018390289
s	0.00693004777351	0.00358678137126	0.009535980669	0.0198004168648	0.0313697705321	0.243931149086	0.373612979843	0.143893581086	0.167339279676
e	0.0053473780045	0.00279325067375	0.00674543140967	0.0106179227549	0.017521703244	0.181972061695	0.343487693281	0.197504933695	0.234009603225
t	0.00219945200483	0.00143485064125	0.00296279862322	0.00544416548497	0.009329552148	0.099555717565	0.346528581094	0.331008027898	0.201536854408
ù	0.00114012974828	0.000917873880417	0.00169072212441	0.00368212552832	0.00656921938267	0.0691369181883	0.274812443698	0.499000985966	0.143049601469
o	0.00069438107276	0.000726042626806	0.00106894705814	0.00208477624277	0.00363314312756	0.0484064880628	0.199117787899	0.601041318655	0.143227117156
</S>	0.00063566403638	0.000608888213403	0.00098156537907	0.00169234732139	0.00298218606378	0.0455556560314	0.17119682895	0.607367994327	0.168978848578
