 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.9759863	0.0102883764	0.005779008445	0.001150990601	0.0013734424615	0.00146856709	0.0027057469435	0.0012476322315
s	0.87375915	0.1119919864	0.00484203961167	0.00296613566767	0.00295463359483	0.00110433412333	0.00134838141017	0.0010333729315
o	0.742277433333	0.242613302133	0.00513663217056	0.00358975169256	0.00350197966361	0.00100232241111	0.000920755574723	0.0009578559895
t	0.534278251111	0.457002580711	0.00365322385685	0.00184034816752	0.00159744911987	0.000524209113703	0.000412458392908	0.0006915300755
r	0.35064079037	0.63522930357	0.00921744095228	0.00150578758917	0.00124880762662	0.000546474621234	0.000367630494303	0.0012438072585
a	0.42646604679	0.55045131119	0.0195771623174	0.000907834543057	0.000784878098873	0.000422238458745	0.000316758908101	0.0010737804145
ù	0.343023901263	0.581881620397	0.0735732201058	0.000462403101019	0.000334104422958	0.000179793696248	0.000149028364034	0.000395910619833
d	0.134291567088	0.743375323466	0.118725710035	0.00257301317367	0.000599298994319	0.000135070053749	9.97094343447e-05	0.000200309126611
i	0.0742763433627	0.568317903155	0.351029490012	0.00517796519122	0.000874246814773	0.00012645762125	8.76795271149e-05	0.000109945540537
ì	0.0487976711209	0.235773292052	0.710036810004	0.00443827686374	0.000680805278258	0.00010579008375	8.64912930383e-05	8.0888647179e-05
r	0.0464850053736	0.249495076351	0.672197860001	0.0270953715212	0.00311840814942	0.00066655062125	0.000442595361013	0.00049916425106
t	0.0693645867912	0.334028448784	0.458298886667	0.0875756038404	0.0212436667165	0.0135455184071	0.0100252261203	0.00591810705035
e	0.0693688745971	0.231938452928	0.450044292222	0.182394574613	0.0286678522388	0.0173036681557	0.0128759242168	0.00740638995012
g	0.045517551299	0.128196830976	0.530375217407	0.244889678204	0.0379145687463	0.00588809979857	0.0043983632056	0.00281969712671
r	0.026185373533	0.104075326992	0.431645772469	0.370756292735	0.0611407529154	0.00240235682619	0.00185373217187	0.00194035948557
a	0.0241251501777	0.0815252719973	0.211917554156	0.626038630912	0.0525960966385	0.00124053949873	0.000957761285623	0.00159896453852
m	0.0152555243259	0.0509590546658	0.123118421385	0.730347076971	0.0763186245462	0.00130602152291	0.00106599951021	0.00162926618951
m	0.0140847333753	0.0850915592219	0.200581680462	0.542541915657	0.136054498182	0.00899368780764	0.00382289283674	0.00882901526317
è	0.0169326424584	0.0864574094073	0.233624030154	0.505119785219	0.131526926061	0.0112714688359	0.00449341361225	0.0105743477877
n	0.0113848825861	0.0540518881358	0.149663163385	0.63440455174	0.138120385354	0.00549084651197	0.00251609840408	0.0043682079959
o	0.0133313252954	0.0446481050453	0.0853155351283	0.528587133913	0.292001728451	0.0275596151707	0.00387556686803	0.00468099503197
t	0.0127152218651	0.0347386106818	0.0482464210428	0.437975587971	0.410241502817	0.0410869877236	0.00610084748934	0.00889483834399
è	0.00969215538837	0.0306758132273	0.0462416610143	0.388604269324	0.452709627606	0.0507192572412	0.0128985684964	0.00845864861466
s	0.00889301306279	0.0362747354091	0.0485920973381	0.328729969775	0.472102442535	0.0715118290804	0.0196791581655	0.0142167337049
s	0.0055827280876	0.0344178061364	0.0398702831127	0.273991716592	0.450749247512	0.106898443027	0.0356099093885	0.052879865235
e	0.0053374316292	0.0174333118121	0.0257364297042	0.145366057197	0.361861069171	0.312710631009	0.0629857997962	0.0685692584117
r	0.00379687960973	0.0159994750374	0.0127940024681	0.0701385707323	0.247743159724	0.482493120336	0.113132686599	0.0539020634706
u	0.00294662980324	0.0145356806791	0.00810497238937	0.0422465242441	0.163867860908	0.523275440112	0.189099708866	0.0559231384902
c	0.00238399572108	0.00918503022637	0.00503934092979	0.023359708748	0.0994390079693	0.485503426704	0.304333702955	0.0707557844967
h	0.00156372986036	0.0116362250755	0.00613161744326	0.0185407242493	0.0996411493231	0.467228465568	0.323620317652	0.0716377964989
r	0.00175614058679	0.0130660200252	0.00692858748109	0.0153620053498	0.107173486441	0.473071411856	0.301377029217	0.0812653454996
ò	0.00200749956226	0.00886100247507	0.0047773578937	0.0124796867166	0.083601797147	0.385110313952	0.392620139739	0.1105422185
n	0.00224490858742	0.0109331609584	0.00924912703123	0.0216280795722	0.0734604073823	0.343981631317	0.37986417658	0.1586384895
u	0.00198279389581	0.0112750153528	0.0104073966771	0.0233551146907	0.0666832801274	0.312040850439	0.367039322193	0.207216203167
a	0.00140216983194	0.00516472108427	0.0062217722257	0.0140599215636	0.0342568910425	0.27590969348	0.462219984064	0.200764831056
m	0.00097328364398	0.00610068162809	0.00529968520857	0.0108883373545	0.0343301293475	0.225747494493	0.561951748021	0.154708643685
p	0.00081948641466	0.0095582555427	0.00493148270286	0.00953469011817	0.0403159954492	0.229200784831	0.565128126007	0.140511221228
ì	0.00123455230489	0.00851448251423	0.00757509140095	0.0157006297061	0.0372207284831	0.20911454161	0.580579052002	0.140060943743
</S>	0.00176878565245	0.00629196375711	0.00976291070048	0.022886897853	0.0343261592415	0.149514740805	0.652557076001	0.122891441872
