 	io	non	ho	niente	da	mangiare	</S>
e	0.71473783	0.27771685905	0.00084047926	0.0028803323	0.00200152053	0.0004574790375	0.001365493245
v	0.879621546667	0.10650498105	0.01055333606	0.00151098226667	0.000892193606667	0.000236827424167	0.000680128795
ò	0.672794878889	0.302490049017	0.0225565003533	0.00103530450556	0.000512935959889	0.000164367725722	0.000445936566
e	0.38842263963	0.521530049672	0.0824963037844	0.00639750141852	0.000796965300963	0.000103277546241	0.000253228999667
n	0.24254192521	0.356860599224	0.379475261261	0.0181571281395	0.00130608263365	0.000551101938747	0.00110788932656
è	0.143279343737	0.276569049075	0.517066593754	0.0586603693798	0.00141140491122	0.000805389679582	0.00220782450885
c	0.101651827912	0.244256975025	0.522591121251	0.12765539646	0.00160557917041	0.000537272493194	0.00170182808962
h	0.0529345809707	0.122572828675	0.481072110417	0.336984175487	0.0040994039568	0.000707680497731	0.00162923674987
o	0.0482766503236	0.083326516225	0.337977750139	0.520383958496	0.00723489165227	0.000909210449244	0.00189102061662
t	0.0403308471079	0.040729990875	0.245667920046	0.664598286165	0.00628675971742	0.000724262839748	0.00166190790554
ì	0.0200286553693	0.0218552760917	0.106515859349	0.799656428722	0.0487894567391	0.000885120753249	0.00226919290185
p	0.0145159067898	0.0170760503639	0.0541367671163	0.829202709574	0.080698227913	0.00152998335108	0.00284037966728
o	0.0188939049299	0.0158013864546	0.0414238993721	0.603055406525	0.289631381638	0.0216268830504	0.00956715052243
t	0.0196514891433	0.0156276151515	0.033711566124	0.312012918842	0.569066893879	0.0352663483501	0.0146631508408
i	0.0106694852144	0.0121827640505	0.021071935708	0.188499854281	0.570727531293	0.17470512245	0.0221432966136
n	0.00663506193813	0.0088412770835	0.0124549575693	0.0907202627603	0.573779177098	0.278550010817	0.0290192728712
a	0.00442318907938	0.0075470280945	0.0085208186231	0.0567912770868	0.488813125699	0.400920620272	0.0329839476237
f	0.00456585879313	0.00781099486483	0.0076844153077	0.0455689001956	0.325715315233	0.528130940091	0.0805235725412
à	0.0157681284644	0.0348040511216	0.0194567294359	0.0733507617319	0.340215228411	0.409168496697	0.10723663218
o	0.0198578210548	0.0597597337072	0.024885019812	0.0760185405773	0.300179136137	0.313464102232	0.20583567206
</S>	0.0131105058774	0.0563276118536	0.019675441906	0.0646482002886	0.227143883068	0.299863831116	0.31923052603
