 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.96693855	0.006073827	0.0221930993	0.0010191769725	0.000698552565	0.000214985598	0.000392018955	0.0003989147325	0.001386876317	0.00068404417
l	0.933931316667	0.0465050996667	0.0109125026333	0.0026345285725	0.00249864933167	0.000584746451333	0.000493997311667	0.0006898676325	0.000796230583667	0.000953119703333
ì	0.693555558889	0.215203463222	0.0797437625444	0.00464234099083	0.00319964271056	0.000722978683778	0.000506386202556	0.0007746254605	0.000615113251222	0.00103614032544
k	0.444439566296	0.438015541074	0.106048403181	0.00618433056361	0.00211607950352	0.000579116894593	0.000812848699519	0.0008046611365	0.000413193617074	0.00058623600948
o	0.305942462099	0.452628610358	0.202346803394	0.0333152801879	0.00280121816784	0.000492597349864	0.000908387500506	0.000814614539167	0.000326169526691	0.00042382716616
e	0.163487144033	0.263887803453	0.343711487798	0.219147646729	0.00854651138928	0.000229446958288	0.000342682967502	0.000319075800056	0.000148711099897	0.00017947265972
n	0.0829776493443	0.110652243484	0.238292900266	0.526941915576	0.0379260344631	0.000618039476096	0.000488496255834	0.000564334460019	0.000222743286632	0.00131559960457
p	0.0889358844481	0.0550554544947	0.147873057755	0.596124345192	0.101249231488	0.0025057407587	0.00144139781861	0.00190960282001	0.000599199135544	0.00430604430152
r	0.109223261483	0.0411568968316	0.119514534918	0.545179188397	0.166198057163	0.00424507271957	0.00206237557287	0.00283665747334	0.000961175311848	0.00862275576717
a	0.073428617161	0.0319101282772	0.0743338106393	0.492140036132	0.313825332388	0.00305616380986	0.00133795126029	0.00184369823978	0.000705707985483	0.00741849855839
t	0.0403596550537	0.0252871437591	0.0599056112131	0.495304718711	0.361534177463	0.00209360283995	0.0012827437561	0.00177623816193	0.00261570617669	0.00984034582213
ì	0.0280834560179	0.021124261253	0.049525523071	0.427667232904	0.454698505821	0.00191758857998	0.00129555666537	0.00176231630931	0.00325351108456	0.0106719877454
m	0.0199927606726	0.0135113310177	0.042856768357	0.343760657635	0.569330648607	0.00343499149333	0.00127973396846	0.00090679999177	0.00122406752052	0.0037022262398
à	0.0174224895575	0.0162365249392	0.0339504707857	0.297660405878	0.623870882869	0.00560910903111	0.00203439242282	0.000961353063923	0.00059805089684	0.0016563170666
i	0.0124993768525	0.0158731059797	0.0358695899286	0.163865271959	0.62315949429	0.0779713232104	0.0602288088076	0.00747966892131	0.000494417068947	0.0025589058222
n	0.0175323819508	0.0124436773266	0.0326296379762	0.13001518732	0.454313588097	0.193559094403	0.133872056269	0.0158106209738	0.00282858130298	0.0069951766074
e	0.0213149926503	0.0135654304422	0.0257692139921	0.0849833257733	0.312930882699	0.230926504801	0.26464648209	0.0333149756579	0.00415840656766	0.00838981520247
m	0.0140563298834	0.00925072901407	0.0186211144974	0.0436971979244	0.179092892566	0.256005868267	0.361094447363	0.0639362085526	0.0348949563226	0.0193502534008
m	0.0116439586278	0.00609383467136	0.0276837706658	0.0387708986415	0.114144102522	0.223249182756	0.296294722454	0.178981959518	0.0645251187742	0.0386124378003
è	0.0223926362093	0.0120979633571	0.0797004902219	0.0550713795472	0.162687147507	0.115629897252	0.240270430818	0.222539719839	0.0576796745914	0.0319306831334
n	0.0315332330698	0.0180279194524	0.089637253074	0.0576727871824	0.172023355836	0.083613077084	0.341375160273	0.15037306328	0.0404660555305	0.0152781287445
o	0.0218240539233	0.0135272953175	0.0426729456913	0.0347981113941	0.0872311419453	0.0825838466947	0.473283933424	0.20620759776	0.0266103028435	0.0112607724148
m	0.00936746790777	0.0064331898825	0.0172390851638	0.014993666098	0.0380084695818	0.0559278492316	0.425630974475	0.357940392587	0.0636451229478	0.0108137668049
i	0.00505155476926	0.0037591843375	0.0149058806546	0.0127789083327	0.0371856754606	0.0447733280772	0.309867121492	0.460201714196	0.0870806956493	0.024395930935
n	0.00456825205642	0.00362851587917	0.0146219429849	0.0132477217776	0.0392080011535	0.0426340620257	0.250846787164	0.464895101399	0.133455383216	0.0328942279783
a	0.00386708371881	0.00317506789306	0.00792975776163	0.0084070681592	0.0241173507178	0.0368314620086	0.202787679055	0.461739830466	0.219633127739	0.0315115906594
l	0.00310039170627	0.00277983266435	0.00539037675388	0.00528332745307	0.0155747610726	0.0262819965029	0.119841860685	0.379802776822	0.407969565913	0.0339751258865
i	0.00317735270209	0.00298664292145	0.00497309121796	0.00459595665102	0.0133418885242	0.0268723386676	0.0802214012283	0.297843228941	0.520686855304	0.0453012429622
p	0.00285666896736	0.00269166480715	0.00450066497265	0.00400492595034	0.0121215030414	0.0257409829892	0.0616669540761	0.25533332298	0.573577951768	0.0575053543207
ù	0.00302721628912	0.00285844670238	0.00859478342422	0.00588506271678	0.0212209762138	0.0217339167631	0.0469669600254	0.191228340993	0.636245133923	0.0622391581069
n	0.00589177266304	0.00367126620079	0.0159367484747	0.0122818042389	0.0298100054046	0.024683678921	0.0487375543418	0.177692043664	0.549476107974	0.131819039369
a	0.00611667015435	0.00323784436693	0.0132033649916	0.0116276427463	0.0202041528015	0.0277422006403	0.0383968614473	0.135529472888	0.486001775991	0.257940033123
</S>	0.00463930847718	0.00318511698346	0.0090672947458	0.00780757437315	0.0160441679008	0.0349903303201	0.0372015217237	0.099456488944	0.468165777995	0.319442426562
