 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.9431724	0.025028069	0.013243948115	0.00252816185	0.0078747408	0.00215564322	0.00236906355	0.00253053425	0.001097389685
d	0.82155632	0.142761319667	0.018820541705	0.00230159395667	0.00764727791333	0.00201045907667	0.00202931505333	0.00202059420333	0.000852527609
ì	0.496720632	0.462724606556	0.0345368105683	0.000937646032223	0.00259991990588	0.000747636498557	0.000733463211443	0.000702838815777	0.000296394049667
s	0.292625266	0.633497155519	0.0673635981894	0.00152351315074	0.00191686932339	0.00106481340252	0.000938677794148	0.000539208433259	0.000530836982556
o	0.234566682	0.60146949184	0.15710581273	0.00189413115025	0.00169318753146	0.00116970206034	0.00100972967738	0.000488551918753	0.000602639106185
n	0.118147214	0.551446103947	0.32590178091	0.00141315738342	0.00106044380082	0.000607827822947	0.000607352381793	0.000330153813918	0.000485912367395
t	0.129358284667	0.499202587982	0.355436193637	0.00442703246114	0.00259404020027	0.00211548258432	0.00238966290393	0.00198560417131	0.00249108994246
a	0.138245293222	0.462188952661	0.378408344546	0.00811537782038	0.00263054899509	0.00240966963011	0.00273159893998	0.00239030010377	0.00287991301482
t	0.065770842074	0.302769078554	0.612840561515	0.0117296579401	0.00176573069336	0.00102211971204	0.00124247541866	0.00118894758126	0.00167059977227
i	0.0356937866913	0.158202700518	0.680929070505	0.119703559647	0.00205476249779	0.000598982174013	0.000761269389553	0.000787173857087	0.00126868947976
k	0.0331354222304	0.114638466839	0.618175783502	0.214387029882	0.0071617293326	0.000996198128004	0.00119470484652	0.00138497614903	0.00892568964892
i	0.0292337867435	0.0821916989463	0.516137037834	0.344084619961	0.0127722104442	0.001176156596	0.00133916884217	0.00158226049301	0.0114830863603
a	0.0206648579145	0.0661325796488	0.493276379278	0.366805839987	0.0464551888147	0.000832675185333	0.000713885074057	0.000733075241003	0.00438560029743
t	0.0189195279715	0.0540785498829	0.511794426426	0.293943349996	0.101113636272	0.00299158656178	0.00219762465802	0.00206978988033	0.0128915921325
è	0.0180057463238	0.0576923366276	0.389157508809	0.363814086665	0.147349155424	0.00355547647059	0.00251514192601	0.00239197454344	0.0155186387108
r	0.0161666581079	0.0550622368759	0.256192289603	0.468620895555	0.190553698475	0.0052495252402	0.00121948624867	0.00103850538115	0.0058967778036
a	0.0181915823693	0.0354824559586	0.125859276534	0.483405308518	0.322446279492	0.0104654907467	0.000942120516223	0.00057266772705	0.0026348450912
t	0.0128699424898	0.0217362917862	0.0755875968447	0.300741319506	0.557101069831	0.0257891965822	0.00204589770541	0.000960034659017	0.0031686406204
i	0.00762490652993	0.0148203270621	0.0657840556149	0.185398313169	0.621180779944	0.0944359438607	0.00520178556847	0.00139029668634	0.00416359944013
n	0.00638340917664	0.0126585000207	0.060693997205	0.13730306939	0.596081493315	0.16352670462	0.0101472255228	0.00419374869545	0.00901190004671
ì	0.00527549245888	0.00922591967357	0.053794785735	0.08132989813	0.620738464438	0.20229459154	0.0116367875076	0.00589162503182	0.0098124607489
c	0.00404541059963	0.00805465899119	0.0388794175783	0.0575308560433	0.572905644813	0.27906478718	0.0252459835025	0.00791291247727	0.0063603228163
h	0.00265367207988	0.0065144329304	0.0320637548594	0.0448355626811	0.561179671604	0.294471975727	0.0386639961675	0.0114952784924	0.0081216477721
a	0.00246463012663	0.00630056691013	0.0269677976198	0.038142844227	0.442008650535	0.369580835242	0.0883043953892	0.0155124054975	0.0107178315907
p	0.00154699320888	0.00463077453671	0.0160834438733	0.0181596252423	0.216477206845	0.556698125081	0.149631251796	0.0218464454992	0.0149261055302
à	0.00199128730296	0.00440741081224	0.0168850132911	0.0255359329141	0.138063585615	0.562724675027	0.199913693932	0.0367869648331	0.0136914595101
r	0.00347144900099	0.00713232877075	0.0188423464304	0.0311316153047	0.112783075205	0.513912068342	0.238034214644	0.0509661939444	0.0237267475034
o	0.00425721123366	0.00748642492358	0.0128735326435	0.0173512512682	0.0685219230683	0.402492009447	0.345298678215	0.0896956153148	0.0520233541678
n	0.00317314493789	0.00544969520786	0.0096455937145	0.0110106650561	0.0449098716894	0.284765499816	0.467874339405	0.116740788438	0.0564303780559
t	0.00197595370596	0.00489678063595	0.0159769069048	0.0173311678187	0.0415051865631	0.275103769939	0.471975443135	0.0994363328127	0.0717984576853
a	0.00165593843532	0.00415143074532	0.0156404396349	0.0179737655396	0.0316411888544	0.184815482313	0.460127064378	0.180912780938	0.103081917562
s	0.000846305761773	0.00239981754844	0.00849840654497	0.00758459017987	0.0199727562848	0.116641448438	0.479110521459	0.270215746979	0.094730408854
t	0.000445802787258	0.00222192591615	0.0104692001817	0.00647173179329	0.0186451504283	0.117706374813	0.51217307382	0.234887972326	0.0969787442847
