 	la	pasta	vuole	sale	</S>
i	0.95953588	0.021796189	0.0148849565	0.0028192332	0.00096377225
p	0.910403893333	0.05920428	0.0205259075	0.0085204184	0.00134552595
à	0.636094917778	0.321856868333	0.0289491951667	0.0112307549333	0.00186824978333
s	0.355551309259	0.556126389444	0.0796444883889	0.00682943857777	0.00184835622778
t	0.225159261086	0.425781796481	0.30730066613	0.0381422353259	0.00361604230926
a	0.101746623695	0.48645068216	0.35474503871	0.0525462551086	0.00451140316975
ì	0.0449482122317	0.487179447387	0.435592172903	0.0294725453695	0.00280763208992
t	0.0197028204106	0.227948915796	0.676538014301	0.0733513367898	0.00245892849664
e	0.0240701091369	0.133673965265	0.547546364767	0.262398472263	0.0323111108322
l	0.025546471379	0.0814051870883	0.446665914922	0.382333197421	0.0640492336107
e	0.0344821271263	0.0615919710294	0.347817029307	0.440385125807	0.115723714537
à	0.0351365329088	0.0486802809098	0.170183725436	0.630326775269	0.115672669179
l	0.0153028213696	0.0230096635366	0.138154273145	0.755620488423	0.0679127507263
a	0.0170068366565	0.0225077105122	0.0965290290483	0.559472206141	0.304484210242
</S>	0.0232987878283	0.0272170602561	0.0598771615241	0.350381643071	0.539225355121
