 	il	ladro	poteva	entrare	da	qui	</S>
o	0.97673875	0.010227771	0.0020996708	0.00189216839	0.000648340585	0.006996379605	0.001396931565
l	0.793908003333	0.160066517333	0.0347807187333	0.00633994682333	0.000397160318333	0.002816429905	0.001691281665
à	0.462448301111	0.439983272444	0.0830004775778	0.0110642779411	0.000291129482778	0.00142959720167	0.00178299954833
d	0.249816891704	0.550467714148	0.184995505859	0.0133772143137	0.000171486717593	0.00054713894189	0.00062403833811
r	0.171946811901	0.501691754716	0.30200993862	0.0217408731046	0.00140150315253	0.000447061155297	0.000762020508037
o	0.121183092634	0.471140184905	0.384350746207	0.0203661040349	0.00176597186284	0.000393642381099	0.000800283629346
ì	0.059606458878	0.356685298302	0.553014138736	0.0291857986783	0.000803004182947	0.000269563346366	0.000435782069782
s	0.0389051002927	0.219612972767	0.667761112912	0.0706214512261	0.00148945794432	0.000946733838789	0.000663142223261
o	0.0467821834309	0.167489669589	0.515423507637	0.263821950409	0.00456608318144	0.00115384784626	0.000762699007754
z	0.039147083477	0.104956519863	0.324265802546	0.523098130136	0.00655642716048	0.00103625064875	0.000939780369251
e	0.0404751698257	0.076305254621	0.221334607515	0.550101556712	0.10623958382	0.00245926104958	0.00308456965642
è	0.0450226482752	0.0696019295403	0.132235087505	0.562351885571	0.172329661273	0.0136886451165	0.00477011328547
m	0.0229479540917	0.0428830465134	0.0761903655017	0.593758681857	0.232589973758	0.0251626083722	0.00646734496182
b	0.0137553386972	0.0374710708378	0.0507316551672	0.508601660619	0.326382757919	0.0435184427907	0.0195390556539
i	0.0128734932324	0.0347036356126	0.0401349857224	0.319833482206	0.49807436264	0.0613371375969	0.0330428778846
a	0.0087055619108	0.0165499333709	0.0184703108741	0.116371053269	0.727789684213	0.084407199199	0.0277062722949
p	0.00439539597027	0.00814059695697	0.011734385258	0.051526306623	0.601829051404	0.2965447964	0.0258294894316
ò	0.00561625682342	0.00816658465232	0.0121960514193	0.0331099038743	0.341575987135	0.546591615467	0.0527436114772
t	0.00718877180781	0.0115322878841	0.0120256194731	0.0339900286248	0.261474822378	0.579234638489	0.0945538204924
t	0.0063877908026	0.0116787449614	0.0107617341577	0.0390955045416	0.261747927459	0.481675929496	0.188652313497
u	0.00575148770087	0.00863844832047	0.00822339905257	0.0260198941805	0.20986823082	0.366619619832	0.374878894499
</S>	0.00519872500043	0.00727711116023	0.00740405052628	0.0165772495903	0.15424145791	0.321627349916	0.487674062249
