 	sul	muro	vuole	uno	specchio	</S>
s	0.93202743	0.0379459115	0.012458643	0.006212123	0.00588887715	0.00546702225
t	0.74241949	0.208713464833	0.019821447	0.010010123	0.00912429771667	0.00991118241667
o	0.653854956667	0.307026258278	0.0151708605533	0.00823625342567	0.00713851735689	0.00857314167222
t	0.500268607556	0.476157576093	0.0146472414044	0.00298673827756	0.0026080308703	0.00333177449074
ì	0.214717141185	0.757973725364	0.0233820178015	0.00123975077752	0.00109927316843	0.00158806725858
c	0.113765345562	0.701772268455	0.182496989934	0.000886478067507	0.000483508434477	0.000595387824527
h	0.0579389746873	0.450047586152	0.485664269978	0.0050088285225	0.000394014491492	0.000946309551509
o	0.107992155896	0.340802792051	0.542798629993	0.0069739655075	0.000370857150497	0.0010615870405
t	0.109195083532	0.275786170684	0.608665616664	0.00475467916917	0.000689450990166	0.000908988236833
è	0.068923232744	0.158636506895	0.736959838888	0.0323594943897	0.00138262016339	0.00173833724561
l	0.0599406929147	0.133360927298	0.734738912963	0.0626212747966	0.00648285272113	0.0028553978152
i	0.0441337363049	0.100163932099	0.514068700988	0.321468308266	0.0146029065737	0.00556247310507
o	0.033314666735	0.0527243268663	0.185491684663	0.695877419422	0.0266259325246	0.00596599776836
j	0.0123337488117	0.0287777777888	0.0837937605543	0.741775006474	0.118341885175	0.0149778269895
e	0.0174233892039	0.0329376315963	0.0562413738514	0.666601302158	0.196293025058	0.0305032903298
l	0.0204055154013	0.0317102121988	0.0418634662838	0.494784094053	0.367800871686	0.0434358337766
ì	0.0426369778004	0.0555402140663	0.200434464761	0.260889571351	0.392668978895	0.0478297742589
</S>	0.0720309959002	0.0836197470332	0.363716997381	0.195644055676	0.240906771948	0.0440814296294
