 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.937977925	0.024935181	0.008514312	0.00391340205	0.00404928459	0.00952401435	0.004348364865	0.0017659764	0.003103081	0.00099133119	0.000877207815
a	0.787105491667	0.179810581333	0.00698022196667	0.003728991426	0.00392927878333	0.00930723028833	0.00414585129033	0.00167405556767	0.00172874252	0.000892089905667	0.000697501554333
p	0.590050957222	0.385790350444	0.0133980706222	0.00211896725133	0.00135707332578	0.00381630670111	0.00157624276544	0.00062711154689	0.00068867434	0.000313223701556	0.000263024490778
e	0.451069669074	0.518388740148	0.0248830268741	0.00163710528378	0.00049412810426	0.00197856766037	0.00071480010728	0.00027504190663	0.000332015297667	0.000114415542952	0.000112458032359
d	0.322294329691	0.603426480049	0.068112208958	0.00388329222793	0.000185883947087	0.00135361514679	0.000347611241227	0.000117156426543	0.000180660176889	4.2862135084e-05	5.5868939553e-05
ì	0.21069768323	0.61390988335	0.163260239653	0.0103713412426	9.8560937029e-05	0.00115913748293	0.000226225458742	6.78913305143e-05	0.00013914965763	2.39217653613e-05	4.59340305177e-05
a	0.12409076441	0.578715717783	0.281897803218	0.0143551367475	5.98247756763e-05	0.000637813581643	9.4431339914e-05	3.59873598381e-05	6.951222421e-05	1.46414224538e-05	2.83496413059e-05
m	0.119031844803	0.485382072594	0.353387371073	0.0356315895825	0.000478186995225	0.00510589444721	0.000616596941971	9.10036246127e-05	0.000186961154403	2.37320501513e-05	6.4737970902e-05
i	0.143838018268	0.399472610865	0.309956243691	0.137864241528	0.000859252698408	0.00674847774907	0.000809765517324	0.000115313766204	0.000230598174801	2.69269401838e-05	7.8532725634e-05
n	0.130989947423	0.312826500288	0.297088687897	0.185850407176	0.0176541659661	0.0342575365164	0.00662302170911	0.00131061976007	0.00629935331493	0.000530033610195	0.00656972288388
c	0.188247597141	0.269769156763	0.240959812632	0.124875952392	0.0929255186554	0.0515761828388	0.0101679897364	0.00228288722002	0.00901054417164	0.000767584160065	0.00941678522796
i	0.19442829238	0.277278242254	0.182815604211	0.195828130797	0.101733581452	0.0324344886129	0.00573037994547	0.00141411901667	0.00402516738055	0.000339070878355	0.00397293237599
à	0.0938540571267	0.221785329418	0.190413894737	0.431137600266	0.0367152970507	0.0192580065376	0.00275750908182	0.000557814885557	0.00177816631685	0.000150212396452	0.00159213195866
è	0.0486536990422	0.158692731806	0.135957566246	0.618112133422	0.0215042326836	0.0128562038459	0.00162329229394	0.000255842388519	0.00125675070562	0.000129133154151	0.00095843858622
r	0.0448136133474	0.115110493935	0.088671918082	0.616325077807	0.0968130298945	0.031172919282	0.00352558913131	0.000507913086173	0.00173942823521	0.000307340971384	0.00101269842874
k	0.0408257644491	0.0709517999783	0.0594432463607	0.518920432602	0.182062159965	0.102492614427	0.0203370540438	0.00108578922872	0.00198136664507	0.000502566443795	0.00139721374291
u	0.0292383558164	0.0480041653261	0.0523220187869	0.429791594201	0.280258106655	0.131520741476	0.0247847046813	0.00104351554291	0.00136392599169	0.000377334104598	0.00129553183097
t	0.0233339176055	0.0333210387754	0.044639583929	0.3208903014	0.458069235552	0.096661218492	0.0163177405604	0.00138527168097	0.0038959178739	0.000325410104866	0.00116036969366
t	0.0196224892018	0.0358652399251	0.064133474643	0.2520705638	0.469311435184	0.114173750831	0.0243708671868	0.00397667186032	0.0119150862913	0.00196583796829	0.00259459643122
e	0.0240426324006	0.0418873323084	0.0757352792143	0.2183873046	0.406558201728	0.17808857361	0.0315183603956	0.00561480455344	0.0119695742304	0.00241239386943	0.00378553967707
n	0.0192495599335	0.0291123847695	0.0462055257381	0.1453913942	0.510546720576	0.191915754537	0.0336244477985	0.00546681771781	0.0120789152101	0.00121448426981	0.00519398822569
d	0.0141718474445	0.0392190799232	0.0795377735794	0.1114948074	0.510506683525	0.161783404846	0.0452430419328	0.0139766910059	0.0139173137367	0.00126682098994	0.00888253307523
i	0.0127252474815	0.0467744363077	0.106781121193	0.124738899133	0.439398267842	0.186359101615	0.0499706436443	0.015730759002	0.0078563340789	0.00128928826331	0.00837590905841
m	0.0072069489605	0.0263138821026	0.0633230533977	0.094075853711	0.410553745947	0.312786767205	0.0648909105481	0.00853107300067	0.00570631185963	0.00116568105444	0.00544578458614
è	0.0108958457868	0.0233357610342	0.0756653707992	0.0758716419037	0.278205298649	0.420876425735	0.0956078348494	0.00583756200022	0.00894071328654	0.00086458354148	0.00389896022871
n	0.0153102442623	0.0245631193447	0.0818137335997	0.0738295266346	0.286650842883	0.379609985245	0.116234941616	0.00447944033341	0.0138408664288	0.000824018270493	0.0028432643429
i	0.0144591464208	0.0187105871149	0.0407568578666	0.0427959382115	0.302928587628	0.315527385082	0.206489717205	0.0385002964445	0.0127562256096	0.00149257555683	0.00558268054763
à	0.0138414928069	0.017105576705	0.0393025886222	0.0285959544038	0.162130692543	0.357465828361	0.290356872402	0.0526435628148	0.0289734093365	0.00301779345228	0.00656625318254
t	0.0109926065023	0.0149862445683	0.0369998577074	0.0241132268013	0.142731397514	0.35181493612	0.317755437467	0.0344789482716	0.0545064631122	0.00402342228409	0.00759744539418
t	0.00697827256743	0.0105021793894	0.0276293324025	0.0236501026004	0.144634239171	0.230108565373	0.352378359156	0.0515482900905	0.125049331037	0.00754438936136	0.0199768827981
o	0.00752664902248	0.0107448259965	0.0254485661342	0.0225216415335	0.090145058057	0.167528248458	0.377867903052	0.118940158697	0.134758344346	0.0112773987871	0.033241161266
n	0.00709085584083	0.0102977417655	0.0171165693781	0.0152287083112	0.067803996019	0.157181249486	0.432732351017	0.167670269566	0.081266668782	0.0127653872624	0.0308461770887
c	0.00393471978028	0.00830520935517	0.0245173844594	0.0171548999037	0.0531498870063	0.143128249829	0.408902383672	0.197076323189	0.063645142594	0.0361289457541	0.0440568266962
i	0.00292334366009	0.00784649468506	0.0328324891531	0.0218162233012	0.0462095856688	0.132263183276	0.389773971224	0.20653602773	0.0654772105313	0.0479470532514	0.0463743785654
ù	0.00302488095336	0.00657375746169	0.0303250137177	0.0200031664337	0.0342110965563	0.106515964425	0.442359450408	0.16170189591	0.146623600177	0.0277529654171	0.0209081733218
r	0.00400452698445	0.00632358082056	0.0232011889059	0.0153366743446	0.0206001508521	0.0754527348083	0.412297150136	0.199072888637	0.201471243392	0.0242566084724	0.0179832339073
i	0.00476829866148	0.00606060094019	0.0125498809686	0.00960431231487	0.0182801829507	0.0501902022694	0.282505056712	0.312292146212	0.152169737797	0.0922115518241	0.0593680199691
c	0.00351519152383	0.00426314928006	0.00768478958953	0.00595335223829	0.0146902103169	0.0418417270898	0.175667775571	0.339452808737	0.188276632599	0.131604680608	0.0870496866564
e	0.00187610141128	0.00256522506002	0.00718067079651	0.00489357221276	0.014452028439	0.0385036090299	0.138329743524	0.302156452912	0.225840937533	0.185807783536	0.0783938988855
à	0.00199525910376	0.00302594985334	0.0119893105988	0.00791965507092	0.014316845313	0.0292017383433	0.0936746508413	0.221732182304	0.378647942511	0.182613392845	0.0548831182952
t	0.00212574140125	0.00387532228445	0.0121844548663	0.00873534035697	0.00932831060433	0.0212368394478	0.0687844649471	0.166829978768	0.55662497417	0.110927792615	0.0393468214317
t	0.00182468910042	0.00347942126148	0.00969763428877	0.00791030211899	0.00966854120144	0.0169041244826	0.0599523349824	0.169651032923	0.49925650139	0.138231190872	0.0834242371439
i	0.00150677936681	0.00239286815383	0.00748953452959	0.006171778773	0.00981770173381	0.0141712373275	0.0405939003275	0.135966940974	0.325760258463	0.297589093624	0.158539892381
m	0.00130429352227	0.00221353071794	0.00462954140986	0.00372149252433	0.00698897991127	0.0114407012758	0.0259821174425	0.125316843658	0.274314884154	0.379658404541	0.164429210794
à	0.00171766827409	0.00274866673931	0.00693787793662	0.00488303737478	0.0133320816371	0.0190481310919	0.0312624278142	0.144066201219	0.294157854718	0.34072006818	0.141126000265
n	0.0023425247247	0.00352757927977	0.00854447064554	0.00638389399159	0.0169536292124	0.0248706440306	0.0358368546047	0.135936750406	0.281677571573	0.327118172727	0.156807940088
a	0.0020792546749	0.00319970559326	0.00587176194851	0.0049367283972	0.0110837917375	0.0184542370102	0.0262577692016	0.0945387754687	0.231130099858	0.351631727576	0.250816173363
</S>	0.00179988613745	0.00238523584663	0.00423769007426	0.0034982894986	0.00949198586875	0.0144921095051	0.0179508081008	0.0687528107343	0.130834473929	0.408509983788	0.338046716681
