 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.946475265	0.026611762	0.0082957343	0.0052229918	0.002337723735	0.00271226488	0.000329069845	0.003550139725	0.0026981664	0.00083173775	0.000935217835
a	0.815549231667	0.160058331333	0.0078100533	0.00445665043333	0.002149581301	0.00252316381833	0.000285380115	0.00336616911367	0.002321243232	0.000714526824	0.000765698821667
p	0.588792960556	0.386776787111	0.0094617071	0.0102564275444	0.000736753270333	0.000974121947777	9.88876405333e-05	0.00143255591989	0.000869483219333	0.000311811028667	0.000288483673889
e	0.404719786852	0.528921905704	0.0477079207	0.0164290331815	0.000262335368778	0.000457861279259	3.56973313778e-05	0.000787441067963	0.000381571425778	0.000172329944622	0.000124081889863
t	0.357383258951	0.520785015235	0.0642156079	0.0436856707272	0.00249171995426	0.00245123483975	0.000399026582793	0.00243205720732	0.00166359091793	0.000544194203274	0.00394861163852
ì	0.279546807984	0.519934518412	0.0924753419667	0.0901062635757	0.00333061231142	0.00311958079325	0.000525289874931	0.00297974658844	0.00208781506274	0.000668332991091	0.00522567160051
a	0.137709790995	0.558764492804	0.186977490656	0.110214414525	0.00127288053047	0.00111390882442	0.000183976802144	0.00107762963881	0.00070933631568	0.000226773769864	0.00174928141784
e	0.113727666998	0.494185340935	0.186371456885	0.200171074842	0.00104188237682	0.00153321822147	7.2989609548e-05	0.0018617395696	0.000327868659893	9.95728694547e-05	0.00060717531928
s	0.120112938999	0.371169386978	0.109330532295	0.337568278281	0.0251392804589	0.0143352071405	0.00490296854885	0.00930661918987	0.0010257770033	0.000458528019818	0.00665046828976
ò	0.0870762396663	0.255684995659	0.0724095474317	0.50119707276	0.037276372153	0.0185107849135	0.00682641991628	0.01058405083	0.00118623101977	0.000565775569273	0.00868250358325
z	0.0775370898888	0.16827065522	0.0661922424772	0.535364217587	0.114889449384	0.0196782091712	0.00893250737209	0.00493439004333	0.000720613935257	0.000295806972424	0.00318481008108
u	0.0819045232963	0.105333995073	0.0901032241591	0.372123945862	0.302120946461	0.0302151457237	0.0129242712907	0.00311071428111	0.000584027863419	0.000211294076475	0.00136790784369
n	0.0515277110988	0.0744322100243	0.0823609687197	0.296284548621	0.39253799882	0.0717506262412	0.0200886265969	0.00814155502704	0.000889367662806	0.000213656857825	0.00177270376456
e	0.0327740753663	0.0520219016748	0.0685212569066	0.21705096154	0.446201999607	0.130110558747	0.0398860888656	0.0101407355757	0.0011151517876	0.000215032197608	0.00196216186485
f	0.0260225241221	0.0339076385583	0.0624809806355	0.118578112513	0.506154199869	0.149047269582	0.0853551462885	0.00745280242523	0.00154445226253	0.000261667144203	0.00919511683162
à	0.023522451374	0.0309023788528	0.0657745185452	0.090763400171	0.397339136623	0.264568873194	0.10206617543	0.0107340121417	0.00221970002084	0.000357110601401	0.0117521776105
i	0.016285189058	0.0258818322843	0.0695534295151	0.0601593413903	0.301840408874	0.427842091065	0.0748982351433	0.0142664827139	0.00449421244028	0.000406388307134	0.00437237663683
t	0.008556175386	0.0155029154281	0.0314964930384	0.0365569151301	0.242474849625	0.535978957022	0.101458961714	0.0201402795713	0.00514996644676	0.000419578222378	0.00226491374561
o	0.00952742289533	0.0185792311427	0.0337855062128	0.0330715620434	0.148364617875	0.582694069007	0.131175940571	0.0277510238571	0.0114117861156	0.000574056440793	0.00306478448187
g	0.0108819746318	0.0287338710476	0.0434328670709	0.0579404716811	0.157732760625	0.480862889669	0.154319953524	0.039817650619	0.0168635043719	0.00168120228026	0.00773287462729
e	0.0163253972106	0.0671503683492	0.0475762220236	0.119942633894	0.162678990208	0.36189132989	0.153329354508	0.043019318873	0.0154169654573	0.00220688226009	0.0104625535424
l	0.0192867670702	0.0718879194497	0.0414351790079	0.116849877631	0.107188166736	0.33496551663	0.230254611503	0.0420758349577	0.0167787634858	0.00269716302003	0.0165801778475
à	0.0170710996901	0.0371525074832	0.0532379266693	0.0586376515437	0.0862155355787	0.39446071221	0.257237233834	0.0527419819859	0.0237278661619	0.00332456354001	0.0161928804158
t	0.0153139015634	0.0242289808277	0.0578831582231	0.0345153655146	0.0742466141929	0.376471280737	0.237003831278	0.147723462329	0.0229928973873	0.00262524968	0.0069952283386
o	0.0139958141878	0.0173928116092	0.033447015741	0.0214008425049	0.0699525783976	0.232473090246	0.266967340426	0.22545013411	0.0859469327958	0.02370832666	0.0092651138462
p	0.0114772828626	0.0153763928697	0.023240646747	0.019265893835	0.0587655393325	0.139342023415	0.174164338142	0.327915998037	0.177143897599	0.03738860022	0.0159193982821
r	0.00771831142087	0.0149130439566	0.0122996410823	0.019554099945	0.0255943296442	0.103898874472	0.0930109850473	0.416082909346	0.248402795866	0.0291965180733	0.0293285164274
ì	0.0109537101403	0.0172303559855	0.0233234223608	0.0206985086483	0.0475142845481	0.083608734824	0.0704866793491	0.311659799782	0.330524141955	0.0547170760244	0.0292833321425
m	0.0109017523801	0.0140660143285	0.0260970513536	0.0161350198828	0.053552841516	0.054911256608	0.0514522461164	0.208491159927	0.447312443985	0.0990091120081	0.0180711293808
a	0.0068611957267	0.0087649162095	0.0178502563512	0.0100242674943	0.0361992838387	0.0278522292027	0.0412006683721	0.129755571976	0.494505961328	0.185571147336	0.0414144917936
k	0.00507324664223	0.00820530800317	0.0137362536504	0.0105573250314	0.0289971222129	0.0193464934009	0.0325048697907	0.0929061426587	0.474535897109	0.253438175779	0.0606991272645
a	0.00397996968074	0.00735287900106	0.0078386054168	0.00976142567713	0.0172173573376	0.0136103689003	0.0167314762636	0.0773977112196	0.40213746237	0.383211991926	0.0607607270882
n	0.00542568489358	0.00949654583369	0.0073990568056	0.0113056572257	0.0148147469459	0.0146209870668	0.0122298777545	0.0531980620732	0.325897954123	0.469054897309	0.0765565303627
a	0.00562608306453	0.00995342901123	0.0075108727352	0.0116073910752	0.0137428708153	0.0151382866889	0.00996579091817	0.0435189818911	0.296390744708	0.494292032436	0.0922535167876
f	0.00483910092151	0.00949612007041	0.00695307071173	0.0135446803584	0.0127791679384	0.013043214563	0.00918684397272	0.0315154591637	0.255511308236	0.487052500812	0.156078508929
à	0.00776128610717	0.0135062060235	0.0289536309039	0.0201457741195	0.0453595806461	0.0326068108543	0.0223806786576	0.0347772670546	0.282661782745	0.347963990271	0.16388296631
n	0.0144669360357	0.0178207330078	0.042738373968	0.0220399567065	0.0625948645487	0.0420068702848	0.0331104835525	0.0323689276849	0.281465820915	0.229297986757	0.22208905877
e	0.0137459332786	0.0152874550026	0.0249020663227	0.0168636243688	0.0362320598496	0.0245842672949	0.0257976915175	0.023530206295	0.184762944305	0.270074898919	0.364218862923
</S>	0.0083122680393	0.0091590260013	0.0157261151613	0.0100754833844	0.0283675009248	0.0152729244475	0.0222205687587	0.0135794537475	0.113708528153	0.36706856946	0.396509546461
