 	non	mi	aspetti	che	non	vengo	</S>
m	0.4829360185	0.0080624053	0.00567708855	0.00575832415	0.0054638367	0.4811671168	0.01093519575
ì	0.434159935167	0.0222806879667	0.0121709552167	0.0130059785833	0.00732953753333	0.5017891236	0.00926378185
m	0.479699661722	0.0292632846556	0.0141745020389	0.0176605121944	0.00648326314444	0.4477142692	0.00500450925
e	0.411303183907	0.0800369768852	0.0064942188463	0.0868393700648	0.00460877834815	0.408206491167	0.00251097493667
m	0.323958676969	0.0961243646284	0.0032607344821	0.123419234355	0.00390395008272	0.447475588489	0.00185743479889
ì	0.22410562799	0.0482910172095	0.0041728021607	0.249555069118	0.00506696416091	0.46529031283	0.00351819099963
n	0.198486058997	0.0512160874032	0.0110431833869	0.496353276373	0.00971093905364	0.22878768761	0.00440277539988
e	0.086600911999	0.0583145791344	0.015470581129	0.642216212124	0.0454657370179	0.146957359537	0.00497464096663
k	0.0404569183997	0.0444834847115	0.0166750503763	0.729600624041	0.0716731396726	0.088771110179	0.00833969132221
a	0.0225765488666	0.0459835115705	0.0178165921254	0.563432668014	0.267371460558	0.0699455157263	0.0128736977741
e	0.0162921265889	0.0428395102235	0.0170707567085	0.355867649338	0.517930820186	0.0385460385754	0.0114530505914
n	0.0120454778296	0.0214384411078	0.0193864195695	0.268629086446	0.471745973395	0.179407393858	0.0273471915305
è	0.0429604722765	0.0266584483693	0.0216390361898	0.215092808815	0.348538637798	0.300407374619	0.0447032405102
r	0.0563014307588	0.0346769127898	0.0301397183966	0.198369956272	0.325987612599	0.278432624873	0.0760917401701
k	0.0351190822529	0.0360307975966	0.0532799561322	0.130932912091	0.328489937533	0.229330504958	0.186816810057
u	0.0212801946176	0.0470411825322	0.0711656020441	0.076931081697	0.256556542511	0.148773626319	0.378251800019
m	0.00993924547253	0.0398527569107	0.0555875030147	0.0492485815657	0.180851910837	0.315096860106	0.349423156673
e	0.00795949355751	0.0377866850369	0.0462866950049	0.0411656271886	0.145669513612	0.357629410035	0.363502582224
</S>	0.0104212212788	0.0544342825184	0.0563949200024	0.0373305235943	0.118816921806	0.201815240017	0.520786921112
