 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.96622388	0.009243857	0.0063148318	0.0045378789	0.00291449655	0.00410937292	0.004480567915	0.00217509003
ù	0.966524896667	0.0231313946667	0.00256089366667	0.002264917	0.001270862881	0.001699396908	0.00163007449167	0.000917501892333
t	0.861622035556	0.115709718222	0.00984680792222	0.00452860376667	0.002437935958	0.00246680715733	0.00154043377389	0.00184760215978
t	0.585104321852	0.247508259407	0.106242084974	0.0228590710889	0.0111652533193	0.0123472900524	0.00527427462463	0.00949943571993
o	0.468335377284	0.333549653136	0.130909577658	0.0252472189696	0.0120948758364	0.0137777821475	0.00555555942721	0.010529956553
s	0.416016722428	0.502664567712	0.052010873886	0.0116926047632	0.00501453687547	0.00564959037917	0.00242059329474	0.004530515164
p	0.217496246476	0.732638955904	0.0324067022953	0.00761107922107	0.00282387092516	0.00303189864972	0.00143203496825	0.00255924510467
ì	0.116757221159	0.773788901968	0.102388289765	0.00335395290702	0.00113255906605	0.00112926382357	0.00055900714775	0.000890827855023
t	0.0938573423863	0.708438320656	0.160611543255	0.0306823320023	0.00317614434635	0.00134259745819	0.000784978037583	0.00110672338847
i	0.0810405371288	0.506921956885	0.362320234418	0.0423799963341	0.00388538499545	0.00141512339006	0.000858224121861	0.00117852812826
t	0.0561795823763	0.302861528962	0.587546598139	0.047603051778	0.00314796374515	0.00102608753402	0.000750310883287	0.00088486944152
o	0.0429785274588	0.208855137321	0.678006336046	0.0647734675927	0.00298327029172	0.000899737694673	0.000715002580096	0.000788535669173
f	0.0418181814863	0.13777653344	0.650968428682	0.165427557531	0.00215872207391	0.000572089861558	0.000525174329032	0.000753337511724
a	0.0401673518288	0.11165670348	0.559612709561	0.28484485251	0.0020324100813	0.000460202642519	0.000463140220344	0.000762643871908
b	0.0318385966096	0.0709729868267	0.43670376652	0.453537217503	0.0044616166171	0.000335257489506	0.000353403167448	0.00179718029197
b	0.0533064465365	0.145082552276	0.249872595507	0.498354392501	0.0432264102057	0.0027841205965	0.00133971428915	0.00603378656399
r	0.0687940048455	0.178059954092	0.149781215169	0.511168984167	0.0706296857352	0.0041886915655	0.00207616792972	0.015301277188
i	0.0513816712818	0.101947686031	0.150436631723	0.630781794722	0.0470618015784	0.00222376052183	0.00132582754191	0.014840817396
k	0.0377277374273	0.058520975677	0.152003570574	0.703052544907	0.0340499825261	0.00117865084061	0.000932795712637	0.012533733132
è	0.0243827541424	0.0371291048923	0.122302796858	0.768950528302	0.0338231281754	0.00094708894687	0.000844056730879	0.011620503144
t	0.0167102951808	0.0275343429641	0.134502532286	0.762004496101	0.0523971587251	0.00158140201562	0.000793236070293	0.00447651341467
s	0.0146883961936	0.0233222083214	0.144559687429	0.616270145367	0.135056226242	0.0416308207385	0.0167758085901	0.00769669240489
a	0.0251598920645	0.0306325704405	0.125437922476	0.401136285122	0.318619822081	0.0647906665795	0.0229285326967	0.0112942968016
n	0.0220960268215	0.0295004734802	0.060628960492	0.384913625041	0.447485500694	0.0354297185265	0.0103315877322	0.00961407960053
o	0.0180400714072	0.0248865701601	0.049002731164	0.355024545014	0.369455916898	0.143459820842	0.0232916772441	0.0168386425335
p	0.0161518699357	0.0205600030534	0.042680614388	0.235875345005	0.440943095633	0.188988986947	0.0311149175814	0.0236851661778
e	0.0128689557786	0.0164449196845	0.040276010796	0.175480168335	0.435550188544	0.239110325649	0.0415536000271	0.0387158330593
t	0.0122205491262	0.0167849965615	0.0394606814653	0.140460472778	0.398651432848	0.297040125216	0.053354490009	0.0420272353531
t	0.0072612819754	0.0203984165205	0.0269267756884	0.116507597593	0.515419247616	0.236525391739	0.0440905273363	0.0328707127844
ì	0.0066111924918	0.0195787489735	0.0238552555628	0.0834495591977	0.380623502539	0.36220627058	0.0904108464454	0.0332645835948
n	0.00521653009727	0.0136746987912	0.0221352408543	0.0931082830659	0.28465007418	0.411877520193	0.113466134148	0.0558714985316
t	0.00465195153242	0.0118467079304	0.0340361539514	0.111696856022	0.299434501393	0.312631383398	0.0897429833827	0.135959444177
a	0.00415453671081	0.00688453431013	0.0277494193171	0.0679967993407	0.200652833798	0.394314654466	0.143276631128	0.154970568059
c	0.0023527372136	0.00357039670338	0.0107795642057	0.0308830991136	0.0942184255993	0.477539124822	0.262594240376	0.118062382686
h	0.0014201117812	0.00372383016779	0.0084452115019	0.0234271050379	0.0799111215331	0.496045048274	0.279135983459	0.107891554229
r	0.00152503279373	0.00596874525593	0.00817937593397	0.0198687420126	0.0980304458444	0.504555429425	0.240921754486	0.120950458076
ò	0.00186980686458	0.00541200968531	0.00496717691132	0.0139407046709	0.0761352296148	0.379283456475	0.369991351495	0.148400246025
n	0.00229219578819	0.0057376142951	0.0106364388038	0.0223275318903	0.0646889042049	0.283610758825	0.413827040498	0.196879475342
u	0.0021390396294	0.00555183009837	0.0122768822679	0.0244858551968	0.058378385735	0.251537906275	0.401387086833	0.244242978447
a	0.00153767617647	0.00276806689946	0.00740498992263	0.0132077849656	0.0272460795783	0.215447262092	0.494516678944	0.237871399482
m	0.00111773609216	0.00286271693315	0.00549672670754	0.0126071323219	0.0261381848594	0.178119277364	0.580566826315	0.193091369827
p	0.000902435064053	0.00331889214438	0.00343134946918	0.0118625210073	0.0254438576198	0.203971385788	0.581867028772	0.169202529942
ì	0.00134199352135	0.00280853821479	0.00743489248973	0.0165577359024	0.0226685815399	0.193159371929	0.592803812924	0.163225063314
</S>	0.00195610386067	0.0028006152574	0.0116955532449	0.0235015364512	0.02496009777	0.132759975965	0.655118631462	0.147207496657
