 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.927012525	0.04281642665	0.00655728326	0.0096172888	0.00440212564	0.0027036607785	0.0019960522825	0.0048946289515
A	0.792800091667	0.195114903317	0.00357245326	0.00325425519667	0.00159277711	0.0011673194785	0.000724534499167	0.0017736540515
n	0.678410697222	0.311707581106	0.00369263228667	0.00195470446222	0.00131074067333	0.00123255139283	0.000421059303056	0.00127002288383
n	0.585094939074	0.385535597035	0.0172002082956	0.00362153772074	0.00366080889111	0.00267314479761	0.000349693304352	0.00186404722794
a	0.392430453025	0.574477375678	0.0215584209985	0.00337261079025	0.0038198913137	0.00260726644587	0.000208540058117	0.00152541379598
à	0.249238227675	0.735614545226	0.0105962010662	0.00125603384008	0.0014468361979	0.00106899752196	0.000104283136039	0.00067484941866
r	0.177785449225	0.803576815075	0.0140748145221	0.00212522954003	0.000924905175967	0.000761672980653	0.000122876165346	0.000628227272887
t	0.165457721408	0.750968055025	0.056686228174	0.01870256518	0.00177020802532	0.00280978747355	0.000702350931782	0.0029030656243
e	0.136626288803	0.568562995008	0.260853466058	0.0240842717267	0.00207211010844	0.00350727257118	0.000846646988927	0.0034469103531
n	0.161952549601	0.424299491669	0.389850748686	0.0169512695756	0.00214353646948	0.00221483877039	0.000546905507976	0.00204062592937
a	0.137988972534	0.303146335556	0.534301509562	0.0186395198585	0.00228875525649	0.00163949060346	0.000438341506659	0.00155705197779
s	0.0923405335113	0.135752043519	0.740617336521	0.0261586666195	0.0023408075855	0.00114172051449	0.00040268180622	0.00124619949393
t	0.10481425117	0.13587966784	0.686520912174	0.0626928328732	0.0033950350285	0.00249891563816	0.00159981643541	0.00259856576464
è	0.09805419939	0.11378303828	0.634901304058	0.140460722624	0.00530346067617	0.00321484997939	0.0017635697528	0.00251888195488
i	0.0485383674633	0.0475012784267	0.536938434686	0.352170784208	0.0101174552254	0.0028893437598	0.000619831621933	0.00122454171829
i	0.0215755781544	0.0347783861422	0.388443671562	0.531750341403	0.0165073457418	0.00438845091993	0.000275431637311	0.0022807997061
t	0.0189581113848	0.0318145113807	0.294522503854	0.626379813801	0.0199351052473	0.00463946230664	0.00035971124577	0.0033908035687
t	0.0371919354616	0.0586922097936	0.241195811285	0.6199959946	0.0270143807491	0.00757288376888	0.00354470478192	0.00479213718957
u	0.0436337408205	0.0643266639312	0.198651370428	0.5749687382	0.0781068059164	0.0296725092563	0.00465124066064	0.00598900749652
m	0.0244579318068	0.0259788399771	0.105587542476	0.690042996067	0.108899191972	0.0348322040854	0.00241944278688	0.00778190726551
b	0.0173083141356	0.0214313419924	0.0847204081587	0.701069412022	0.094174477324	0.0475125323618	0.00276086042896	0.0310226677552
r	0.0238083223785	0.0255641619975	0.0843328503862	0.632831850674	0.0988563757747	0.0624017464539	0.00491190880965	0.0672927845851
ò	0.0256152431262	0.0206843443325	0.0688876994621	0.563363216891	0.202100728592	0.056960709818	0.00559483810322	0.0567932248617
s	0.0203152337087	0.0292883591108	0.0666236144874	0.400619022297	0.372254399531	0.0754585519393	0.0111714888677	0.0242693226206
e	0.0150074522362	0.0301539973703	0.0508849264958	0.241670492432	0.347066829844	0.24549786398	0.0364374936226	0.0332809438735
m	0.00941252141207	0.0151587701234	0.0282882394986	0.141134885811	0.220343616615	0.433643661327	0.113353031208	0.0386652952912
è	0.00869919080402	0.0170833237078	0.0373500334995	0.12798828527	0.181831848872	0.421823960442	0.182031000403	0.0231923764304
n	0.0100999329347	0.0218937545693	0.0439258211665	0.120855290423	0.161190259624	0.429248253481	0.182048636801	0.0307380461435
a	0.0079749618449	0.0157618603898	0.0252698690555	0.0680049304743	0.103958920541	0.436087634494	0.239977398934	0.102964422048
s	0.00642337581497	0.00998019432993	0.0151366011852	0.0420715551581	0.052034036847	0.360779971498	0.372653022978	0.140921270683
t	0.00569766750499	0.01347223711	0.0183786715617	0.036353470386	0.045545404949	0.372334093833	0.396808880993	0.111409591561
e	0.003904385535	0.0118299432033	0.0162432109872	0.0275212441287	0.0312690921497	0.303862334611	0.465911266998	0.139458521854
p	0.002925118745	0.00515830443443	0.00829568719573	0.0175538803762	0.0137807368832	0.155073741537	0.596654645666	0.200557893951
l	0.00227507114833	0.00287550801148	0.00586176703191	0.0123995346587	0.00900994462773	0.152760043846	0.600689788555	0.214128377984
ò	0.00201649401611	0.00240422733716	0.00533489124397	0.0132979600862	0.00791153864258	0.151963717949	0.591138412852	0.225932769328
n	0.00515608350537	0.00788783611239	0.010531662748	0.0238185010287	0.0173736423142	0.11930099265	0.539358217617	0.276573059776
n	0.00685364630179	0.0178989637041	0.0231779252493	0.0328468803429	0.0300815917714	0.141494304217	0.460556502539	0.287090179925
i	0.00467247203393	0.015925495768	0.0225439967498	0.029987001781	0.0241965649238	0.120526628072	0.511415650846	0.270732203308
</S>	0.00362733421697	0.009289312684	0.0141270893749	0.0249589133905	0.0152968709619	0.080370684036	0.581228375423	0.271101466654
