 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.9945918	0.0032112528	0.000347370388	0.000433458852	0.000390846857	0.00023689804	0.000495357015	0.000292954425
u	0.77936719	0.2185858436	0.000332895607667	0.000433689999333	0.000461999932333	0.000219952325667	0.000363403895	0.000234978840667
à	0.453077046667	0.5449333812	0.000509741347556	0.000367523045111	0.000390173357444	0.000201528174222	0.000247057118333	0.000273581152556
i	0.303730198889	0.683105327067	0.0106748910825	0.0010385654017	0.000656399052481	0.000289084591407	0.000211372906111	0.000294211583519
m	0.238829276296	0.719187242356	0.0366474680275	0.0023743486339	0.00212458715083	0.000408169463802	0.00022610873537	0.000202812527173
è	0.154699042765	0.775580980785	0.0636668030092	0.00292923637797	0.00229241764028	0.000365911657267	0.00026147224179	0.000204096035724
r	0.122709418255	0.744328926928	0.12153506967	0.00616095162599	0.00256643913676	0.000942169355089	0.00087967450393	0.000877284415241
i	0.117306549418	0.490061428976	0.362452106557	0.0238126838753	0.00308140687892	0.0011637415617	0.00105017565798	0.00107189009041
n	0.0653864964727	0.225530132992	0.669063635519	0.0349354956251	0.00331123979297	0.0006485981439	0.000548138209327	0.00057627190547
g	0.0485446654909	0.195727414331	0.602298728506	0.064867887875	0.0758202195977	0.0079760203613	0.00361185300311	0.00115319429182
h	0.0471690218303	0.18991946811	0.535535926169	0.100056839292	0.108222175866	0.0117572666871	0.00471179885104	0.00262746666394
ì	0.0316061106101	0.102120384037	0.633800642056	0.171117916431	0.049830491622	0.0067218241957	0.00201250220035	0.00279010508798
z	0.0197781712034	0.058592626679	0.587802860685	0.273821385477	0.0534516442073	0.00397451529857	0.00103108928012	0.00154772302933
i	0.0225092480678	0.0402208495597	0.417444023562	0.434319701826	0.0742469580691	0.00882277326619	0.00062937302004	0.00180712097644
n	0.0200004519226	0.0304168925199	0.224647211187	0.539735890609	0.169136636023	0.0128083290887	0.000891613253347	0.00236301855881
a	0.0182452222075	0.0260853981733	0.157426820396	0.49482386687	0.206380262008	0.0890773323629	0.00252510921778	0.00543598358627
v	0.0173325764692	0.0226363299244	0.104085303465	0.359588128957	0.361833057336	0.120047384788	0.00586025607259	0.00861690519542
o	0.0113217158897	0.0168564501748	0.081130163155	0.244304382986	0.400224849112	0.217667312263	0.0151261740242	0.0133689213985
r	0.0097888362299	0.0151508733916	0.0698782767183	0.181243136329	0.419595013037	0.263203160754	0.0241450996747	0.0169956224662
à	0.00985334067663	0.0143774124639	0.0612960259061	0.145681717443	0.448316751012	0.283234723585	0.0238145075582	0.0134255601554
s	0.00951748099221	0.0162749358213	0.0603028236354	0.129088701148	0.336543873671	0.414191311195	0.0227058088527	0.0113751153851
o	0.0069607840974	0.0122289811071	0.0335655028785	0.068403571716	0.264786434557	0.512670693732	0.0485183112842	0.0528657641284
m	0.0057258245558	0.00846874210237	0.0202612300595	0.0359272992387	0.143927744852	0.589886617911	0.125679737095	0.0701228390428
e	0.00360459237527	0.00727897793412	0.0237449134532	0.0321357790796	0.103279335951	0.563393792637	0.186313359032	0.0802492840143
o	0.00329070122509	0.00852835597804	0.0295977861511	0.0339968616932	0.0423772996503	0.562402230879	0.209613726344	0.110193048005
t	0.0025356780417	0.00658005019268	0.021379477717	0.0238303992311	0.0425641298834	0.472819810293	0.348334785448	0.0819556760017
s	0.00213789598057	0.00556718283089	0.0153060670723	0.017119418077	0.0678646199611	0.346861656764	0.481312431816	0.0638307453339
o	0.00261398886019	0.00596604317696	0.0166356558574	0.016541696359	0.0540976788204	0.271805212255	0.459319327272	0.173020391778
m	0.0028159053534	0.00455694352565	0.0148707510858	0.0136860265863	0.0295197051068	0.165630211752	0.524560975757	0.244359480593
ì	0.00282489795113	0.00505660264188	0.0204782654953	0.0187907813288	0.0227955997023	0.113445971584	0.581475605252	0.235132290198
</S>	0.00362909377557	0.00695170432094	0.0321034977476	0.0292382656644	0.0153989668511	0.113103985792	0.541824872626	0.257749625099
