 	le	melanzane	vogliono	girate	</S>
e	0.9905902	0.00430335725	0.002064641525	0.002165689635	0.0008760814
m	0.973631933333	0.0185382439167	0.00615391819167	0.00110567691167	0.000570203046667
a	0.945743611111	0.0450455793056	0.00787086663056	0.000877946280557	0.000462002272222
r	0.756617293704	0.172802373102	0.0303752144435	0.00559482489352	0.0346103258341
a	0.562394187901	0.343821324367	0.0406201358145	0.00715308442117	0.0460113130914
n	0.439832672634	0.453988588122	0.0404942262715	0.00741980259706	0.0582647121771
g	0.447457247545	0.364203799374	0.0728686120905	0.047629635199	0.0678406753924
i	0.457766012515	0.158359647125	0.288281157364	0.0629864783997	0.0326066917975
à	0.322042134172	0.193336486375	0.432376325788	0.0327622871332	0.0194827825992
n	0.309080191391	0.262731072125	0.396368548596	0.0180152373777	0.0138049741997
e	0.26539414713	0.271940887375	0.430673102865	0.0214002511259	0.0105915953999
e	0.138524893177	0.205398727692	0.622408487622	0.0257589117086	0.00790895446663
t	0.054827726859	0.086751094464	0.725932405874	0.0919542339029	0.0405345188222
è	0.0368933956197	0.050259238488	0.679915321958	0.180059677968	0.0528723391074
l	0.0312737162066	0.0384967741627	0.732797583986	0.159657295989	0.0377746258691
u	0.0299275880689	0.0718949043876	0.542381269329	0.291911221996	0.063885030623
n	0.0239318946896	0.0678773344625	0.317677887776	0.514680477332	0.0758324122077
v	0.0117805910299	0.0263777888208	0.247813212592	0.591243159111	0.122785236069
o	0.00688270847663	0.0242476409403	0.129129630864	0.674232499704	0.165507492023
t	0.00570012582554	0.0233469292134	0.0719461986213	0.777945633235	0.121061078341
i	0.00535662307518	0.0243901436378	0.0541230525404	0.807341177745	0.108788987114
m	0.00540369615839	0.0249307909459	0.0395636775135	0.719655425915	0.210446399038
m	0.00656120171946	0.0219116577153	0.0564317678378	0.555137915305	0.359957413013
è	0.0114054439065	0.0380218769051	0.105567535946	0.524358831768	0.320646274338
n	0.0287076766355	0.0494776003017	0.182172625315	0.516876573923	0.222765538113
e	0.0313293242118	0.0452114731006	0.152951342105	0.397641287974	0.372866586038
</S>	0.0199449721059	0.0382301740503	0.0819726515525	0.346778473987	0.513073718019
