 	può	che	sono	ancora	svegli	</S>
i	0.986859585	0.0092818875	0.00100330705	0.00033035362	0.002345738835	0.000179175735
s	0.829304695	0.156642353167	0.00783347938333	0.00171942003333	0.00208119010167	0.00241887496167
ò	0.549625421667	0.431333557722	0.0118118328944	0.00214995936778	0.00196848167589	0.00311074407722
z	0.319088017222	0.664863405907	0.0121198520648	0.00152564691259	0.00120712683396	0.00119596338241
i	0.224630515741	0.739305635302	0.0324661080216	0.0018331508042	0.00107773727799	0.00068684952747
k	0.218944451914	0.664402425101	0.108854642674	0.0026861801014	0.00386651079266	0.00124577017582
a	0.215976793971	0.5243722417	0.232133400891	0.0200565077005	0.00554816496422	0.00191288675861
ì	0.224892111324	0.332100460567	0.391766816964	0.0368634505668	0.00736962735474	0.00700754741954
n	0.153580745441	0.201017540189	0.591517038988	0.0368792901889	0.00844664901825	0.00855873813985
e	0.0763335284803	0.129806883396	0.495084072996	0.28887114873	0.00536917033942	0.00453517614662
a	0.0439116295934	0.0629512667987	0.213169499332	0.672241579577	0.00456212721314	0.00316388158221
n	0.0463401682978	0.0493073032662	0.179105708111	0.666148853192	0.0143635024044	0.0447344649607
k	0.0588212860993	0.0583578117554	0.190792387704	0.465167784397	0.0575995931348	0.169261144987
ò	0.0433667353664	0.0387210739185	0.115595576235	0.449493418132	0.164506379378	0.188316790662
r	0.0297624507888	0.0254587119728	0.103685957412	0.453473366044	0.279282453126	0.108337022554
a	0.0258588772629	0.0270062493243	0.099803925804	0.511923765348	0.244797316375	0.090609829518
a	0.0204186061543	0.0205834910414	0.0523937186013	0.462519465116	0.374247657458	0.0698370028393
t	0.0157518424514	0.0221329179471	0.0545278162004	0.237132005039	0.550836372486	0.119618971946
s	0.0139621576171	0.023583035449	0.0520697210668	0.12299732268	0.586200977495	0.201186733982
ù	0.00820195017237	0.0106430981497	0.0236219133556	0.0898929118933	0.653484202498	0.214155901327
n	0.00819016215746	0.0181989235832	0.0380441051185	0.0982852252978	0.564812670833	0.272468913776
n	0.00583933261915	0.0216468326277	0.0419342811728	0.100190803099	0.453062116944	0.377326647925
i	0.00338062417305	0.0091127006759	0.0167876976576	0.1022215777	0.516376252315	0.352121172642
t	0.00291511699102	0.00462991859197	0.0171407670192	0.0906768592333	0.534197464105	0.350439910881
i	0.00252159593034	0.00297121969732	0.0168610090064	0.0711626437444	0.364968764702	0.54151478696
</S>	0.00224381696517	0.00175334759866	0.0095559395032	0.0640001028722	0.261126997351	0.66131980848
