 	la	casa	la	costruirono	i	muratori	</S>
o	0.934280845	0.0584432945	0.0016412640625	0.0013342533475	0.000695212635	0.002890536755	0.000714604565
s	0.739307385	0.2535589315	0.00252974672917	0.000706101314167	0.000610926268333	0.00155956798833	0.00172732753167
p	0.440214295	0.497390267167	0.0473133782431	0.00984986500472	0.00142272128944	0.00146974879611	0.00233966784389
ì	0.215506744	0.701113915722	0.067350615081	0.0126858601849	0.00135720448148	0.000889555932037	0.0010960257713
t	0.130933413667	0.813587935241	0.0453214173603	0.00774335891163	0.000938042345493	0.000690594910679	0.000785238080433
i	0.106952949222	0.590088841747	0.294231362453	0.00665143903721	0.000813208345164	0.000602964146226	0.000659258036978
o	0.052362055074	0.297236437249	0.634117587484	0.0154100537457	0.000388168005055	0.000245367669742	0.000240293041159
f	0.0332153636913	0.212041469083	0.705769695828	0.0466726012486	0.000660626661685	0.000515292468247	0.00112489663239
a	0.0326244982304	0.155331526361	0.738294065276	0.0708238357495	0.000847376687228	0.000612980802749	0.0014657340308
b	0.0273200974101	0.0926139241203	0.639282001759	0.22884962725	0.00198745076241	0.00336744861425	0.0065794805636
b	0.05415387347	0.13682838004	0.345682000586	0.358184132417	0.0587535343541	0.0263780672047	0.0200200168545
r	0.0647851908233	0.156293270013	0.148351093529	0.452372820806	0.091902388118	0.0439500124016	0.0423452242848
i	0.0484783552744	0.103308393338	0.22185136451	0.504238893602	0.0550949920393	0.0282032695672	0.0388247220283
k	0.0407705734248	0.067808720446	0.26670424017	0.546521831201	0.0318955740131	0.0183378562891	0.0279611896094
è	0.0272367721416	0.0543590028153	0.229188572057	0.6198242604	0.0291879920044	0.0158142355964	0.0243891435365
t	0.0212515702139	0.0438332216051	0.219691264019	0.6652888168	0.0320736920015	0.0082226466988	0.00963878291217
s	0.0185016355713	0.029092971535	0.17030090134	0.606237752267	0.111691895334	0.0506349412329	0.0135398987041
a	0.0159285125238	0.0234172121783	0.12370225378	0.334816836089	0.398497885111	0.0869744537443	0.0166628457014
n	0.00845256910793	0.0181521227261	0.0522274135933	0.279681997363	0.549950021704	0.0782597212481	0.0132761907005
e	0.00505005473598	0.0122450815754	0.0273378668644	0.244948812454	0.570649267235	0.124321640416	0.0154472909002
e	0.00321199194533	0.0062722760918	0.0150000824215	0.103096740818	0.672349435745	0.184491966805	0.0155774951334
f	0.00281976024844	0.0118613705973	0.0130168889405	0.0766080502727	0.553397071915	0.300321755602	0.0419750898778
a	0.00418438658281	0.0150990168658	0.0178828776468	0.0656171240909	0.389481210638	0.452661118534	0.0550742366259
b	0.00399901069427	0.00878479995527	0.0150315142156	0.044643968697	0.294042443546	0.586819639511	0.0466786302086
b	0.00449477023142	0.0151257933184	0.0180203447385	0.0335517595657	0.195859004515	0.608102619837	0.124845734736
r	0.00569065067714	0.0197803744395	0.0197811529128	0.0358425398552	0.140055228172	0.599833379946	0.179016678245
i	0.00551025962571	0.0127941295798	0.0149436336376	0.0354531139517	0.104656264724	0.685914859982	0.140727727415
k	0.0054531731419	0.0094260176266	0.0144162570459	0.0324828253172	0.0824069955747	0.739193219994	0.116621483805
a	0.00526923618063	0.00810624670887	0.0144299238486	0.0346765181057	0.0747687505249	0.763673173331	0.0990761432683
t	0.00637411872688	0.0190334600696	0.0150654647829	0.0407688240352	0.0939580768416	0.714237724444	0.110562333089
ù	0.00942483490896	0.0257534836899	0.0529945230943	0.0824942530117	0.108366168947	0.610312508148	0.110654215696
r	0.0165062769697	0.02418004423	0.0735420790314	0.0905116396706	0.124453159649	0.567355569383	0.103451223232
i	0.0164649477566	0.0207872900767	0.0400035896771	0.0527402968902	0.163464643216	0.517047916461	0.189491304411
</S>	0.0107336240283	0.0129151680383	0.0244099828386	0.0392097909451	0.197306371608	0.45748634823	0.257938712206
