 	sta	seduta	nel	giardino	</S>
s	0.9512107	0.03083633675	0.0103385487	0.0045170807	0.003097335
t	0.909419733333	0.06701569925	0.0122025239	0.0047535487	0.0066085104
è	0.701270717778	0.282448335083	0.00715557930667	0.00264627063	0.00647909222767
i	0.368314659259	0.625407355028	0.00317510990889	0.000918262019333	0.00218458369089
k	0.260754139753	0.719809775009	0.0165511844363	0.000741523585778	0.0021433270843
a	0.254636383251	0.710983715003	0.0314610081454	0.000706794929926	0.0022120846081
s	0.19019774775	0.735103238334	0.0454475293818	0.00381414144464	0.025437362116
i	0.138656195917	0.735211502778	0.0878028531273	0.00489756454821	0.0334318983387
m	0.0986697019723	0.688690500926	0.178309724376	0.00726533858274	0.0270647427462
m	0.0897288093241	0.503347293642	0.320750551459	0.0420468655276	0.0441264882487
è	0.0687407117747	0.324187211214	0.519960677153	0.0519484645092	0.0351629488162
n	0.0692554655916	0.292631430405	0.601527225718	0.0228711882697	0.0137146686721
i	0.0695258801972	0.246500963468	0.647262895239	0.0274568915232	0.0092533308907
s	0.0354285897991	0.134000167823	0.763419038413	0.0577334105077	0.0094187857969
t	0.015255863733	0.0908332192743	0.784114199471	0.0973028301692	0.0124938807656
o	0.0138992586443	0.0741891730914	0.64332908649	0.20996949339	0.0586129485885
n	0.0119507917148	0.0587777476971	0.438053315497	0.41665889113	0.0745591965295
g	0.0075417120716	0.142247275899	0.308380705166	0.446618117043	0.0952121425098
h	0.0069258655572	0.1732989153	0.207990191722	0.498410025681	0.113374985503
i	0.0050788221524	0.0940544001	0.121366831574	0.689566731894	0.089933211501
a	0.00326633821747	0.0601328317	0.0852699815247	0.780116467298	0.0712143835003
r	0.00278139667249	0.0414944285667	0.0680019148416	0.830632922433	0.0570893505001
d	0.00495919409083	0.109434254189	0.0529783959472	0.726635614144	0.105992548167
ì	0.00886883336361	0.17148526473	0.0908045619824	0.614583068048	0.114258286056
n	0.0136414857879	0.12630637491	0.133707400661	0.619096912683	0.107247822019
o	0.013717329596	0.0680883026367	0.104965664887	0.540513657561	0.272715040673
</S>	0.011403551298	0.0449927878183	0.0670620094435	0.461867658781	0.414674020337
