 	ora	che	loro	non	vengono	più	</S>
à	0.96665398	0.0049100072	0.0128647265	0.00721039205	0.0036799618	0.002312835475	0.0023680015
r	0.97650784	0.00759955286667	0.00790895436667	0.00343560108333	0.00208714286667	0.00117810130833	0.00128270869
t	0.927501716667	0.0481635572889	0.0145476489889	0.00265295872778	0.00400868668889	0.00133674336944	0.00178863122
e	0.630533915556	0.32321627243	0.0341446553296	0.00450556624259	0.00446390062963	0.00122412496315	0.00191156953667
k	0.333881878519	0.525651717477	0.12024012511	0.00557779008086	0.0107646116099	0.00155734379438	0.00232657547556
a	0.19622049284	0.621661299159	0.155042265037	0.0103730283603	0.0126345274533	0.00162112638479	0.00244729162652
c	0.08605377428	0.631297283053	0.256906148346	0.0147310311201	0.00902746506777	0.000690840681597	0.00129349191017
ì	0.0590973260933	0.484164444351	0.405863952782	0.0378959003734	0.0107511611893	0.000774264927199	0.00145302333672
n	0.0629470133644	0.48263498145	0.372463210927	0.0569911977911	0.0225524212298	0.00106895500907	0.00134224155891
i	0.0580757027881	0.388542240483	0.265943540309	0.253313688597	0.0311295504099	0.00134123443636	0.00165400063297
e	0.029478184596	0.197317214494	0.16632639677	0.405485279532	0.190422449137	0.00844450107879	0.00252597567766
n	0.0221206121987	0.108357995831	0.206701008923	0.267988599844	0.355677993046	0.0223586836929	0.0167951350259
è	0.0307401513996	0.0981733086103	0.222043979641	0.149108443281	0.442415207682	0.034965845231	0.0225530739086
r	0.0404253634665	0.0997873208701	0.14707341988	0.122882431094	0.516203909227	0.0579816857437	0.0156458902029
k	0.0339649876888	0.0721932966234	0.09214814196	0.101651933698	0.516900993076	0.133931331915	0.0492093667343
o	0.0184674914296	0.0393217665411	0.0417556106533	0.102688747899	0.411728904359	0.311549570638	0.0744879372448
t	0.0139953948099	0.0274886071804	0.0391770535511	0.103645774966	0.35375176812	0.407607563546	0.0543338607483
t	0.00953026793663	0.0203187173935	0.033835747617	0.060250735322	0.326534782707	0.482418611182	0.0671111602494
e	0.00554729151221	0.0123100023645	0.015252746639	0.0381135954407	0.166584622569	0.657787667061	0.104404080083
p	0.00314303477074	0.0064180991215	0.011485064213	0.0245731848136	0.0879232008563	0.74882776902	0.117629668694
l	0.00236969229025	0.00454782547383	0.0143820657377	0.0125585221712	0.0972593319521	0.74451146634	0.124371108231
è	0.00293967359675	0.00522916025794	0.0124513402459	0.0225194439571	0.0830743866507	0.775879852113	0.097906121077
o	0.00353278786558	0.00647796051931	0.0073317560153	0.0285732309857	0.0547733715502	0.782421237371	0.116889642026
</S>	0.00349119463279	0.00718302025966	0.00605899240765	0.0216803649929	0.0545851857751	0.739758418685	0.167242831013
