 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.70185135	0.277594468	0.00511131345	0.00160221788	0.005544417855	0.002018447885	0.003688273625	0.002589475
t	0.472850616667	0.516199269333	0.00338618845	0.00137752218	0.00250864752167	0.00114766001833	0.00152081090833	0.00100925432667
e	0.511649692222	0.478314976444	0.00540672915	0.00111558834	0.00157506171722	0.00080304556611	0.000744555762777	0.000390343833557
l	0.465431610741	0.483202145481	0.0458143877167	0.00202266586	0.00184190894907	0.000772195582037	0.000618900197592	0.000296201295852
a	0.48219596358	0.451615371827	0.0591250105722	0.00282209132	0.00258300404969	0.000782249050679	0.000606158952531	0.000270181164284
e	0.463694132527	0.428044833942	0.100682411524	0.00372969914	0.0030560457499	0.00032619834356	0.000335165724177	0.000131543033761
M	0.214236255509	0.527270447981	0.248180330508	0.00552496254667	0.00293222011663	0.000157510842853	0.000430550761392	0.00126773044459
a	0.181492401836	0.56249743266	0.242079840169	0.00890535801556	0.00281974590554	9.06697192843e-05	0.000452769143797	0.00166177048286
r	0.153438003945	0.554787497553	0.22170015339	0.0390451130052	0.0229603139685	0.00122717005309	0.00421334823793	0.00262839282895
ì	0.186124167982	0.484176885851	0.206397646463	0.0826419430017	0.0302631899895	0.0016589279077	0.00565674564598	0.00308052384298
a	0.224442539327	0.512014628617	0.0898731361543	0.141783966334	0.0247774796632	0.00201182519257	0.00327642604866	0.00182002304766
à	0.149906303109	0.427923152872	0.103826237385	0.169147692111	0.143147999888	0.00219447749752	0.00244163701622	0.00141252244922
v	0.0628812630363	0.277181654291	0.145711879128	0.25003237737	0.261092846629	0.00110511226584	0.00120756073874	0.000787342343073
v	0.0256112685121	0.174706394764	0.115036566376	0.35086720579	0.32784417221	0.00329197408861	0.00172548841291	0.000916923141024
r	0.013828222004	0.121897379921	0.0814411954587	0.360505695263	0.41062221407	0.0068731906962	0.00337175443764	0.00146032531367
i	0.0296564910013	0.093278218307	0.0579532034862	0.302431211754	0.363203121357	0.0977155948987	0.0382885732792	0.0174735862046
n	0.0328233875671	0.0660955594357	0.0364848451621	0.202106003918	0.458910743786	0.128698879966	0.0502697100931	0.0246108909015
a	0.0216119614224	0.0441230744786	0.0231638897207	0.121662777973	0.423546312929	0.238240011655	0.101413590364	0.0262384188005
r	0.0175247835608	0.0369978651595	0.0268047255736	0.076626587991	0.359092015976	0.312466717218	0.138297753455	0.0321895716002
t	0.0085840864736	0.0380701380532	0.0352451811912	0.097226267997	0.468877005325	0.210109569073	0.0963070791517	0.0455806705334
i	0.00750163435787	0.0283618603511	0.0238100474971	0.0814825627657	0.295577400442	0.264953836358	0.221307541051	0.0770051018445
s	0.00506326211929	0.0252142504504	0.0182871122657	0.0431942223552	0.157389672147	0.334935712119	0.33931585035	0.0765999362815
e	0.00296966983976	0.0230752879501	0.0163080538886	0.0304207756184	0.111213197049	0.309667160706	0.43074543345	0.0756004560938
m	0.00201516677992	0.0152548371167	0.0119295557629	0.0175566223728	0.0623107553497	0.274179163569	0.526148777817	0.0906051286979
è	0.00361096429331	0.0164190453722	0.013632580921	0.0266119457909	0.0586365484499	0.251317917856	0.544841659272	0.0849293548993
n	0.00457210979777	0.0237721174574	0.016597406307	0.0351880339303	0.0591706694833	0.193030332619	0.534354186424	0.133315166966
a	0.00315792253259	0.0225864191525	0.0147249755023	0.0247434559768	0.0470835674278	0.140137179206	0.519880662141	0.227685832322
</S>	0.00308047061629	0.0129476405762	0.00865429235115	0.0148876489884	0.0249725301139	0.126141797103	0.543217081071	0.266098556161
