 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.907465725	0.06254623	0.0236525835	0.0018492894	0.00074696655	0.00041557287	0.0002870629	0.000254100395	0.00034766212	0.00041809108	0.00030433612	0.0001386812125	0.0001147347325	0.000194410455	0.000122817272	0.000127100745	0.000189994585	0.000175800305	0.00014208124	0.00020321801	0.00017802572	0.00012563425
m	0.728366235	0.118326943333	0.143947227833	0.00343069996667	0.00141985781667	0.000386090456667	0.000298127293333	0.000542883161667	0.000191843793333	0.000208349512333	0.000339767796667	0.000281500735833	0.0001168152125	0.000376034388333	0.000260084112	0.000316697415	0.000257170285	0.000148364325	0.000140927666667	0.00028553736	0.000256816486667	0.000102083561667
ì	0.406165676333	0.114040941111	0.470198299278	0.00421671315556	0.00148655988556	0.000218523398889	0.000231049265111	0.000598718516556	0.000105193239444	9.8936383111e-05	0.000239014845556	0.000302134767278	8.3462802e-05	0.000367127372278	0.000283010409033	0.0003617268177	0.000193018524933	9.08792713333e-05	0.000126465301522	0.0002595061396	0.000264153068556	6.8931861689e-05
s	0.252547916778	0.198469527037	0.515555743093	0.00580676305185	0.00292223397519	0.00134031699296	0.00113902873904	0.00224070033485	0.000924077464815	0.00048353587437	0.000954225495185	0.00184197407776	0.000713762605167	0.00260769763359	0.00255925497471	0.00182255413193	0.00176973606158	0.00158818911344	0.00136376280647	0.0021286941428	0.000620608329185	0.000599761583363
e	0.213336314259	0.245705660679	0.496081347698	0.00936772435062	0.0038665948584	0.00171535367932	0.00144812488535	0.00279239181628	0.00119796158827	0.000606049933457	0.00119824790406	0.00235474829659	0.000922766879322	0.00335394803996	0.00331803157987	0.00230970729911	0.00229454465336	0.00208655200881	0.00177672629899	0.00275104432207	0.000740209715962	0.000775941485321
g	0.111151511753	0.11822227456	0.738484579233	0.0149320327835	0.00585116748613	0.000840994624773	0.000811810850783	0.00099621576676	0.00040865995009	0.000210224030552	0.000428441520353	0.000805800957863	0.000314438154374	0.00113101277442	0.00111173200826	0.000780744583837	0.00077342503062	0.00070034303327	0.00059538552283	0.00093390879849	0.000254276990221	0.000260982121474
a	0.0534587355843	0.0543833321867	0.776094859744	0.0819754635945	0.0268203118287	0.00225292135826	0.00131711706693	0.000496432062253	0.000150669866363	7.4279966584e-05	0.000246391840118	0.000319387676288	0.000120584622791	0.000395327012473	0.000378047116487	0.000273124359946	0.000272091530873	0.000238885782557	0.000202587713943	0.000345149138497	9.45511627403e-05	8.9730043858e-05
p	0.0443007611948	0.0417405933956	0.621029069915	0.214393681198	0.0668537072762	0.00428741965275	0.00356167022231	0.00131375573742	0.000138890834454	5.72809331947e-05	0.000585979500039	0.000377915327429	7.35390539303e-05	0.000244941436158	0.000225302469229	0.000141143469649	0.000148227677624	9.30719829857e-05	9.38098013143e-05	0.000193953255166	6.77905399134e-05	7.75251191527e-05
ù	0.0418599763983	0.0425386444652	0.372923163305	0.264499017066	0.253034202425	0.0129944038842	0.00818140174077	0.00171393767914	0.000139478164818	5.95483063982e-05	0.00067613361668	0.000407988489143	5.49532253101e-05	0.000190464280386	0.00017253942741	9.5461557883e-05	0.000101978407208	4.29586268619e-05	5.60848688048e-05	0.000126409465055	5.68961893045e-05	7.44082783842e-05
m	0.0270179757994	0.0303731393551	0.197371707768	0.337104122355	0.370254914142	0.0252096159614	0.0100846387469	0.00127704989305	8.84844149393e-05	3.93572074661e-05	0.000447105408893	0.000253225686381	3.66839414367e-05	9.85068117953e-05	8.43249868033e-05	4.25515206277e-05	4.9296011736e-05	1.80071088206e-05	2.35159473016e-05	5.73835460183e-05	2.65171257682e-05	4.18982397947e-05
e	0.0183837582665	0.0202556143184	0.128038473589	0.330108207452	0.428759984714	0.0584135683205	0.0130300060823	0.00148758499768	9.93702383131e-05	4.6277427822e-05	0.000779562122964	0.000246947472127	3.41648861456e-05	7.56864759318e-05	5.72384322678e-05	2.60202690759e-05	3.48105102453e-05	1.16604662735e-05	1.28847853005e-05	5.11204876728e-05	1.66780569227e-05	3.03690782649e-05
s	0.0174754764222	0.0204473854395	0.073571176863	0.278334509151	0.513744888238	0.0710220717735	0.0174830966941	0.00224264173256	0.000252897439438	0.000116042045941	0.000899506087655	0.000823214324042	0.000349000216715	0.000431064670644	0.000335829020756	0.000781298038559	0.000297243488415	0.000153216891425	0.000582225491967	0.000286689017224	0.000174672158974	0.000195827259422
e	0.0200384744741	0.0231862481465	0.0548381512877	0.231479176384	0.396774172746	0.188321384591	0.070147365898	0.00627492907752	0.000805381496479	0.00015289977198	0.00122644857589	0.00202031964135	0.000497576112238	0.000558509111548	0.000428653424585	0.00103991469685	0.000386124392805	0.000200511509808	0.000773227505822	0.000369884185741	0.000228037222991	0.000252585853474
