 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.932768615	0.060108659	0.00350973257	0.000535988755	0.0003113196275	0.0008517233	0.0003396028215	0.0008671341015	0.000707233373
g	0.750332425	0.239594125667	0.00441890023667	0.00139303376833	0.0003287808175	0.00236700803333	0.000471096888167	0.000773216534833	0.000321410053
e	0.511275125	0.468902208556	0.00977154641222	0.00428346708944	0.0004549451725	0.00346911437778	0.000691368262722	0.000884475651611	0.000267718631
n	0.484082248333	0.421994982852	0.0176654981374	0.0177736496965	0.0173364302242	0.0238422130259	0.00217869358757	0.0043447671572	0.010781491477
i	0.421055706111	0.422942294284	0.0604068287125	0.0205117082322	0.0229616090681	0.0300541916253	0.00249791550119	0.00536335869907	0.014206367282
t	0.37764371537	0.452181958095	0.0790329955708	0.0204403650774	0.0242889446827	0.0240823084918	0.00374374980573	0.00355512711302	0.0150308188837
ò	0.370061015123	0.445824426032	0.0778969911903	0.0347531770258	0.0266870128942	0.0223624206306	0.00415638924441	0.00294882026867	0.0153097497996
r	0.289975325041	0.420881815344	0.14496913373	0.0684734243419	0.0497099622981	0.0157032856769	0.0028428630573	0.00150196315389	0.00594223020487
u	0.203165108347	0.277399041781	0.32309702791	0.112222608114	0.062682940766	0.014852860559	0.00248547226577	0.00120763178463	0.00288729432829
e	0.172735459449	0.250290560594	0.339885520637	0.139411102705	0.0502085702553	0.0261448855197	0.00988778266859	0.00423404526154	0.0072020609361
n	0.153087947816	0.216812713531	0.165789924879	0.142016695568	0.151700793418	0.0597437751732	0.0306286662229	0.0239930304205	0.0562264496454
è	0.110493628939	0.174784237844	0.0955049416263	0.167806006523	0.262792597806	0.0567138210577	0.032624222741	0.0301617231402	0.0691188318818
n	0.0780438876463	0.142781933948	0.0637547052088	0.204229455508	0.410467925935	0.0348330896859	0.025928690247	0.0137038607801	0.0262564724273
u	0.0430984912154	0.0659692559827	0.0751351364029	0.169141038503	0.545795288645	0.052568941562	0.026776252749	0.01095944366	0.0105561539424
s	0.0276721694051	0.0386274076609	0.075963160801	0.104658178168	0.533984876215	0.093236668854	0.093087531583	0.0211553798867	0.0116146069808
a	0.0164679568017	0.0233332335536	0.0618996289337	0.058155568056	0.401883322072	0.188458586285	0.186122660528	0.0504695312956	0.0132094975269
l	0.0139402129339	0.0179912175179	0.0575065906446	0.0324327690187	0.291573590691	0.218604995428	0.287098293509	0.0595302900985	0.0213220413756
l	0.0104207656446	0.0120578500726	0.0239088602149	0.0190544214396	0.207668837564	0.189448241809	0.45609477117	0.0514773610328	0.0298689107919
i	0.0121922395482	0.0149690155909	0.0570380390716	0.0163612485799	0.112468339855	0.19200594727	0.486910737057	0.0854953563443	0.0225591029306
m	0.0117342073161	0.0142384435303	0.0670413448239	0.0142173633933	0.0756163139517	0.162286632423	0.544593505686	0.0973051104481	0.0129670970769
o	0.0170536392387	0.0349632705101	0.0551289950746	0.0175102246644	0.0448955786506	0.131335452141	0.599388368562	0.0864253984827	0.013299102459
n	0.0199497480129	0.0432602090034	0.0522525421582	0.0192889087881	0.0324471875502	0.0901244977137	0.641012509521	0.0800523561609	0.021612083153
ì	0.0114636136043	0.0219852175011	0.0426267528527	0.0114649641627	0.0240794105167	0.0585378449046	0.699386336507	0.111428555387	0.0190273412843
s	0.00994405520143	0.015939439167	0.0408756499509	0.0106076200542	0.0229208885056	0.0569893749682	0.681440845502	0.137830993462	0.0234511496614
o	0.00724254416714	0.00945487432233	0.0218320081503	0.0076769624514	0.0136908445019	0.0418084516561	0.506336715167	0.343806706154	0.0481508755538
m	0.00448009265571	0.00577326754078	0.0136249379834	0.00493967315047	0.00808329590063	0.0237053762187	0.344188105056	0.536367658718	0.0588375785179
e	0.00398312721857	0.00593995484693	0.0169896444278	0.00497138161682	0.0110544697002	0.0218910630729	0.274558644019	0.579398609573	0.0812131028393
m	0.00365796123952	0.00588710278231	0.0178577522426	0.00476922287227	0.0116452349001	0.020233919691	0.19819650034	0.630994059858	0.106758237613
a	0.00417288274651	0.00784441526077	0.0196958991809	0.00610685695742	0.0147319153	0.0212329692303	0.170673564113	0.629976823286	0.125564672538
i	0.0125027835822	0.0183849470869	0.0307317253936	0.0154938623191	0.0254499387667	0.0249499967434	0.100882005371	0.603200501095	0.168404260846
</S>	0.0201434172911	0.0264282370435	0.0326872761968	0.0231208831596	0.0293179318833	0.0267141948717	0.0942732476855	0.555367920547	0.191946935423
