 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.805868585	0.1781609025	0.0085964013	0.001458074415	0.001462994315	0.00236156049	0.000640411533	0.0002246225985	0.000265828811	5.452265875e-05	0.0002944011485	0.000170022143	0.00018510976	0.000256529611
p	0.612593428333	0.367982744167	0.0102442069667	0.002682243515	0.003571241215	0.000844581828333	0.000787356666333	8.78062305e-05	0.000291539034333	2.118699875e-05	0.0004981723485	0.000151795489667	0.0001243878	0.000119281611
e	0.445872876111	0.511412231389	0.0310582099889	0.00392985127167	0.00532726553833	0.000316824617444	0.000883603998778	3.95885418333e-05	0.000296633460111	9.66717865e-06	0.000556496822833	0.000137871160556	9.49321456667e-05	6.39224135333e-05
t	0.41336422537	0.437334023796	0.036549376663	0.0224304794239	0.0632437526461	0.000845994608815	0.0183840946763	0.000899690123611	0.00121212744537	0.00020642896195	0.00149509711428	0.000838692827519	0.000379307530889	0.00281672738104
à	0.31251810179	0.469779454599	0.063084590221	0.033076922808	0.0860335795487	0.00107077059627	0.0243737040588	0.00118826197087	0.00151586189846	0.000272767949883	0.00180570217099	0.00107079874454	0.000474284131396	0.00373524404268
c	0.20383307393	0.5177290182	0.14855800674	0.0605907926027	0.0559768031829	0.00052559187209	0.00924576585293	0.00041627267229	0.000555061709487	9.49997540277e-05	0.000682195456563	0.00037515271788	0.000165259206565	0.00125202638789
i	0.16903176931	0.361446326067	0.294463588913	0.110897214201	0.0559151023943	0.00089965440403	0.00581086928431	0.00017459862643	0.000292850929829	3.58516008426e-05	0.000375799732188	0.000164015223627	6.7924406855e-05	0.000424372808297
a	0.09721626977	0.281598332022	0.317576319638	0.1999753314	0.0957712574648	0.00105439046801	0.00607043499477	8.196671181e-05	0.00016482062561	1.45165114809e-05	0.000211723914063	8.2581855209e-05	3.2172208085e-05	0.000149800280766
e	0.0710205969233	0.255239884007	0.185131268546	0.338456717133	0.135388705822	0.006066790056	0.00714820556492	0.000144805446937	0.000409941224203	7.74387202697e-06	0.000817420961354	6.52290657363e-05	2.75826708283e-05	7.50436352553e-05
t	0.0715293739744	0.204655304669	0.098325958182	0.361955115711	0.210314258607	0.0126766166853	0.027082943855	0.00309655823898	0.0019704156414	0.000519478032342	0.00290727778712	0.000600496971912	0.000456804415609	0.00390932829642
o	0.0520863056581	0.12424722289	0.0875653440607	0.308820091904	0.332264349536	0.0241675062284	0.054470811285	0.00414256511299	0.00215617438047	0.000691041011947	0.00288137694771	0.000750409567304	0.00058580347487	0.00517094507414
s	0.041353422886	0.0730373982967	0.0838247140202	0.318573550635	0.359739099845	0.0287935574095	0.062136395095	0.007284220071	0.00473488179349	0.00253247760515	0.0048355616679	0.000712486432435	0.00037655648129	0.0120656316667
ò	0.0367014342953	0.0519303120989	0.0762020060067	0.262399753545	0.375173333282	0.0389427144698	0.118987886365	0.00987772569033	0.0056684618145	0.00320722996838	0.00551919699763	0.000701044304812	0.000308489709197	0.0143804022162
z	0.0324141780984	0.0398485793663	0.0694732553356	0.249428227848	0.342833477761	0.0600545281566	0.173617932122	0.0189529458968	0.0032480850215	0.00218122238946	0.00241679954088	0.000396233505604	0.000155865945166	0.00497868166607
u	0.0315536150328	0.0319023567888	0.0421341217785	0.226546749283	0.222630219254	0.211806282719	0.185506054041	0.0385920739656	0.00325716200717	0.00231540979649	0.00146138448696	0.000306637326535	0.000108215058389	0.00187970920869
