 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
e	0.56461891	0.43273901025	0.000613600585	0.00038106519	0.00083799935	0.00028222672	0.00028992096	0.00023719278
t	0.275477736667	0.694287503417	0.015611331385	0.00871674009667	0.00255115065	0.000657773163333	0.000919994353333	0.00177768057333
è	0.146135272222	0.808570567806	0.0255901474617	0.0125156607989	0.00302722228	0.000744784513444	0.00108426459444	0.00233201929111
l	0.113927590741	0.838359689269	0.0280225694872	0.0136648806996	0.00266689775667	0.000809657996815	0.00112773430815	0.00142095649704
i	0.0995849755803	0.548329630756	0.283882620496	0.0625624145665	0.00263469268556	0.000833492508605	0.00117985095272	0.000992339483013
f	0.0573603988601	0.382830131252	0.422543040165	0.119843741522	0.00950222052852	0.00181603741253	0.00237178130091	0.00373270771167
a	0.0405282339534	0.317457711084	0.383947480055	0.236153067174	0.0122922088428	0.00214113424351	0.00282183185697	0.00465837630922
m	0.0282480196511	0.161669551028	0.411592330018	0.344629675725	0.0417398466143	0.0012390730205	0.00731400047566	0.00356754250841
è	0.032774180217	0.140921638343	0.329979246673	0.397071808575	0.0849871488714	0.0011314982835	0.00911770162522	0.00401680363614
n	0.0470694014057	0.111922834114	0.314275602224	0.417208739525	0.10211966629	0.000979152337833	0.00393214670841	0.00249246014538
o	0.0422614858019	0.0834218947047	0.274166194075	0.478129493175	0.113874538763	0.00107132404594	0.0051688056028	0.00190628624846
o	0.0194096491673	0.0486226539016	0.179980038025	0.570096344392	0.164994539588	0.00252182974865	0.0123022365343	0.00207275874949
l	0.0086131443891	0.0251291823005	0.102007779342	0.396294630464	0.439533429863	0.00931511541622	0.0137510563114	0.0053557155165
i	0.0124778452297	0.0277798381002	0.127140919781	0.285907345821	0.497628393288	0.0163148191387	0.0256596759038	0.0070911874055
m	0.0157329790766	0.0293755943667	0.138595879594	0.25578434794	0.450280247763	0.0621112873796	0.0346202013013	0.0134994603685
i	0.0357351793589	0.0348955424556	0.122550926198	0.15991951198	0.423000919254	0.122826945793	0.0748454137671	0.0262255641228
a	0.047264728453	0.0403920061519	0.136387605399	0.146099395327	0.252434816418	0.239672401931	0.115917964589	0.0218311029409
f	0.0265419688177	0.028854262384	0.0745134944663	0.091760175109	0.341344665473	0.32726992731	0.0830200071963	0.0266955168803
o	0.0193277689392	0.0230957594613	0.0856055441554	0.094533993703	0.321820991824	0.348089042437	0.0792125280654	0.0283143714268
r	0.0173196316464	0.0213627208204	0.0892324500518	0.094202385401	0.245554357275	0.417145187479	0.0824204450218	0.0327628379423
à	0.0135659728821	0.0257000969401	0.0904661420173	0.101934752634	0.310059935758	0.361118215826	0.0632976740073	0.0338572298474
</S>	0.013715879941	0.0322269654701	0.130775681009	0.150590261317	0.320258677879	0.269501137913	0.0648252670037	0.0181061332237
