 	le	melanzane	vogliono	girate	</S>
i	0.9906009	0.004295238765	0.00206377253	0.002165524135	0.000874624905
m	0.97375205	0.0184512584317	0.00613075219667	0.00110444694833	0.000561511261667
a	0.945828033333	0.0450026654772	0.00783854536556	0.000878518952777	0.000452187612556
r	0.758244204444	0.170377396826	0.0309561617552	0.00553628090759	0.0348859088395
a	0.565128561481	0.340059505609	0.0413580499184	0.00707266460253	0.0463811892132
n	0.44157698716	0.45010731187	0.0413583259728	0.00750556600084	0.0594517993377
g	0.448776782387	0.36092116929	0.0735348753243	0.0474772695003	0.0692898807792
i	0.458325177462	0.15727227843	0.288770488441	0.0625888968334	0.0330431345931
à	0.321742305821	0.194501599477	0.431592012814	0.0325936959445	0.0195703748644
n	0.30929215194	0.264442169826	0.394471387605	0.0179801677482	0.0138141069548
e	0.26600521398	0.272292676609	0.429781582535	0.0213290243494	0.0105915139849
i	0.13886676726	0.205728929736	0.621543764178	0.0258020837831	0.0080584781283
t	0.05502502102	0.0863798147787	0.723243594726	0.094094174261	0.0412574085094
è	0.03736838534	0.0496607665929	0.680027221575	0.179471878087	0.0534717541698
l	0.0320790041133	0.0389712851976	0.735008207192	0.156010826029	0.0379306793899
u	0.0307269590378	0.0734270537325	0.543783789064	0.28840311201	0.0636591017966
n	0.0245534306793	0.0692078232442	0.321020483021	0.50985149067	0.0753667972655
e	0.0126627050264	0.0348626740814	0.213009743007	0.669231270223	0.0702336257552
v	0.0075624256088	0.0230243685605	0.095180647669	0.786953810074	0.0872787419184
o	0.0063963376696	0.0251435157202	0.0582763728897	0.780957903358	0.129225840639
t	0.00642282188987	0.0258306278067	0.0506310766299	0.782475334453	0.13464011688
i	0.00652729549662	0.0285443851689	0.0475707255433	0.793513544818	0.123844042293
m	0.00609767116554	0.0289989413896	0.0383581758478	0.679334514939	0.247210687431
m	0.00700302452185	0.0234287114632	0.0578736406159	0.49507850498	0.41661609581
è	0.0119939285073	0.0402691718211	0.106656804872	0.488565934993	0.35251412727
n	0.0316033961691	0.0536908522737	0.189288978291	0.491506188331	0.233910587757
e	0.034502558723	0.0483737604246	0.161360467764	0.37885706611	0.376906155919
</S>	0.0214562843615	0.0398725222123	0.086124616382	0.334835823055	0.51771074296
