 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.95594873	0.0037357791	0.009795909665	0.00403027255	0.0099585369	0.006900656865	0.0070651949	0.0025648433
i	0.95794703	0.00433608636667	0.009804324295	0.00332707377	0.00985173967667	0.006692616195	0.00584742597333	0.002193672604
n	0.925520333333	0.0186465081889	0.010231211505	0.00477255201	0.0121319062689	0.00549123063833	0.00697424949778	0.0162320207053
a	0.869660687778	0.067299705063	0.011175186435	0.00539564093667	0.013069074033	0.00510862008611	0.00738029897259	0.0209108139168
d	0.748042315926	0.204099481688	0.012926504745	0.00212292522889	0.0127421272877	0.00932582223537	0.00340994029753	0.00733092418727
r	0.534971015309	0.247687423896	0.144682077248	0.00477512839296	0.0412273954292	0.0193605707451	0.00271231286584	0.00458406802909
e	0.36214821177	0.331492634632	0.236642955749	0.00610356729765	0.0431493778764	0.0154679753817	0.00166434403528	0.00333088294203
f	0.265927097257	0.518806704877	0.156327118583	0.00457946559922	0.0278717860255	0.0130961799272	0.00451629615843	0.00887531581301
f	0.231184982419	0.391053063292	0.237133342861	0.0150936211997	0.0679186960085	0.0342766419757	0.00627626131948	0.0170633876043
ì	0.195956140806	0.280929292764	0.351894170954	0.0289308467332	0.0832517253362	0.0413322859919	0.00369832633983	0.0140072368681
m	0.125724273269	0.282442917588	0.465691623651	0.0318648375777	0.0586804617787	0.026163051664	0.00263448824661	0.00679832794937
m	0.057964775423	0.199161175863	0.52291523455	0.0478714831926	0.12413441726	0.0427147455547	0.0018323260822	0.00340580777646
u	0.0358786938077	0.163016188621	0.461243128183	0.142306094398	0.149294215087	0.0444619366516	0.0012942319274	0.00250548645882
a	0.0236246282692	0.109944343874	0.407189392728	0.191968934799	0.203419294362	0.0553528800172	0.00569559420913	0.00280491341961
n	0.0201101690897	0.0743278142913	0.291717414243	0.151967094933	0.319748054787	0.0831004300057	0.0235693785697	0.0354596366732
k	0.0265514486966	0.0647371817638	0.184737601414	0.115526024978	0.365262008262	0.119699515002	0.0380449241899	0.0854412635577
ò	0.0283939185655	0.0834723189213	0.192605640471	0.125977424993	0.324221962754	0.132862145001	0.0385455060633	0.0739210398526
r	0.0212156081885	0.0842312779738	0.190971330157	0.161154088331	0.324034550918	0.152073551667	0.0359319640211	0.0303876255509
a	0.0186795233962	0.0827637043246	0.171750150052	0.221533799444	0.308638013639	0.148169338222	0.0277480593404	0.0207174287836
e	0.0155456131654	0.0770322558749	0.153361589351	0.191405388148	0.200367391213	0.219113403741	0.125179890447	0.0179944675279
n	0.00991041608847	0.0395908630583	0.0967725057837	0.090366742716	0.180350577071	0.28759708458	0.259704843482	0.0357069651093
ì	0.0113459140295	0.0427483523528	0.0986769819279	0.0573662409053	0.130622072357	0.22705473486	0.390286877827	0.0418988234698
r	0.0101365216765	0.0373727517843	0.077004059976	0.0343416273018	0.086161574119	0.341420808287	0.383272935942	0.0302897129233
t	0.00728265799217	0.0327624482614	0.055218220992	0.0352684544339	0.0676810330397	0.333081029429	0.352365871981	0.116340284308
e	0.00647711443072	0.0306836387538	0.0458088063307	0.042657025478	0.0309012750132	0.143385118476	0.488447723994	0.211639294769
e	0.00509609325024	0.0164463459179	0.0297033491102	0.0346403634927	0.0155094292044	0.061409509492	0.665178174665	0.172016734923
t	0.00202707368008	0.00686571627263	0.0160651877034	0.0158674919309	0.0111496739348	0.0321755864973	0.814077358222	0.101771938308
t	0.00110628938336	0.00357224579088	0.0117324505678	0.00941538617697	0.0116194826449	0.0212777904991	0.833420552741	0.107855842769
ù	0.00211596502779	0.00880056799696	0.0265802521893	0.025135100159	0.00979673578163	0.0130631486997	0.742951350914	0.171556910923
</S>	0.00334162086389	0.0146073214985	0.0421956500946	0.0418552235795	0.00864734174081	0.00919490264985	0.665671625457	0.214486340462
