 	è	facile	che	stanno	ancora	svegli	</S>
è	0.9675265	0.0248347965	0.001770227605	0.00102226379	0.00221592103	0.000784479825	0.001845682282
f	0.8458627	0.139627638833	0.004979365335	0.00338673959667	0.00324314534333	0.000992386058333	0.00190795993733
à	0.54014146	0.441516379611	0.0103966791117	0.00392975203222	0.00221117475444	0.000975376906111	0.000829142745777
c	0.235148308667	0.736915693204	0.0240096123706	0.00236981467741	0.00081300826148	0.000360189112037	0.000383325181259
i	0.122478761556	0.722159704401	0.14936555079	0.00525567839247	0.000422614923827	0.000163493172679	0.00015417985142
l	0.098990195852	0.524792051467	0.336604010263	0.0372892257975	0.00128774447461	0.000359656736226	0.00067709493214
e	0.076197355284	0.312723042156	0.550096203421	0.0582521439325	0.00147434864154	0.000411342078742	0.00084553842238
k	0.0566265307613	0.156063275719	0.668502214474	0.111853179977	0.000956730963847	0.00402906342625	0.00196898471913
a	0.0442957999204	0.115428848573	0.627819284825	0.203940976659	0.000867627261282	0.00525962108208	0.00238780144971
s	0.0330654093068	0.0744277145243	0.594564081608	0.28845684222	0.00114847319376	0.00544987396736	0.0028875704599
t	0.0199635487689	0.0713826198414	0.516170323869	0.369341797407	0.00554863749792	0.00947871865579	0.0081143422533
è	0.0226388985896	0.0746897166138	0.426961737956	0.453313642469	0.00679068023264	0.00734793135193	0.00825740048443
o	0.0164243475232	0.0365513006713	0.333995909319	0.597712810823	0.00916808931088	0.00286791791731	0.00327962410814
n	0.00745266416773	0.0275252686904	0.287884589773	0.649861670274	0.0177984191036	0.00272364310577	0.00675372791605
e	0.00629590285591	0.0272672765635	0.248692746591	0.501601436758	0.202458635701	0.00458414896859	0.00909983087202
a	0.00422157773864	0.0159821594212	0.138640968864	0.473342245586	0.355580728567	0.0072699694562	0.00496235255734
n	0.00638901023288	0.0291933800404	0.0986524029547	0.543994281862	0.274348902856	0.0114764228187	0.0359456078858
k	0.0129528900776	0.0422059813468	0.100956892652	0.496362093954	0.235236277619	0.0221118186062	0.0901740392953
ò	0.0114759229592	0.0275232541156	0.082560667884	0.379430791318	0.312950359206	0.0984536995354	0.0876052997651
r	0.00623903901973	0.0192653687052	0.083843114628	0.250753527106	0.380581503069	0.205180266512	0.0541371819217
a	0.00630889943991	0.0175041592351	0.072699933876	0.157427433702	0.53597972769	0.170937049837	0.0391427899739
a	0.0051987807733	0.0113915314117	0.0404120836253	0.125569902567	0.545054845897	0.242286894279	0.0300859353246
t	0.00554440488443	0.0184129714706	0.0480950312084	0.182410504189	0.317602071966	0.345656931426	0.0822780664415
s	0.00638714842814	0.0231974601569	0.0496335264028	0.183595928063	0.176940629322	0.393356343809	0.166888985481
ù	0.00327079107605	0.012241199619	0.0268555938009	0.117991929354	0.119072715107	0.542156567936	0.178411228494
n	0.00302152549202	0.0150080324397	0.0377589769336	0.088295423118	0.120871938369	0.515610422645	0.219433696165
n	0.00310267909734	0.0185113181466	0.0432955929779	0.068734236706	0.114179209456	0.420211264215	0.331965725388
i	0.00170920369911	0.00992468974887	0.0229784966593	0.0436041945687	0.109686678485	0.494916031405	0.317180721796
t	0.00092528447637	0.00516644304962	0.0196314662198	0.0467738981896	0.103696778162	0.511610210468	0.312195943932
i	0.000553147135457	0.00324246754987	0.0170987087733	0.0478742737299	0.0836061727207	0.355999173489	0.491626081311
</S>	0.000402503267728	0.00191494642494	0.0104651759367	0.036879408365	0.0759859013603	0.266939491744	0.607412575655
