 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.93079825	0.05973140575	0.00139826112	0.00195590115	0.00383033825	0.000282656645	0.000901575065	0.000403642575	0.0006979638
a	0.725714983333	0.266371078583	0.00127701994	0.000997315793333	0.00369667468333	0.000191994761667	0.000867485345667	0.000397296725	0.000486143939
ì	0.371809728444	0.623995326194	0.000853817513333	0.000503741497778	0.00204953649444	0.000109259660556	0.000312656323222	0.000164569090333	0.000201371618667
s	0.211775283481	0.774437342065	0.00741364500444	0.000948266955926	0.00295420416481	0.000984302936852	0.000490022325074	0.000241677545444	0.000755248072889
s	0.22662941116	0.591168464022	0.134343470335	0.019050422452	0.0143384427216	0.00380703541228	0.00365156877502	0.00165734874848	0.00535382369096
e	0.16594317172	0.516280484674	0.257280976778	0.0275815318173	0.0164815771072	0.00387860618743	0.00434516934701	0.00196923958449	0.00623924722032
r	0.0930493409067	0.637087174891	0.223513198926	0.0163910379391	0.0217446865691	0.00198574527914	0.00211912453767	0.000793240663163	0.00331643629677
e	0.0604945329689	0.466896724964	0.374958032975	0.0682826096464	0.0234489926897	0.00177441779305	0.00139142823922	0.000407323902721	0.00234591379359
k	0.0390595726563	0.222848211655	0.567694860992	0.101772558549	0.0553099980632	0.00337489789768	0.00240469547307	0.000321026982574	0.00721415239253
a	0.0302576155521	0.135593212552	0.555883156997	0.188211281516	0.0701158703544	0.00779331029923	0.00288581578102	0.000351789174191	0.00890794082418
e	0.0186824237507	0.0578180480173	0.518733348999	0.303610510505	0.0850430744515	0.00780708263308	0.00360366688367	0.000886295971397	0.00381555870139
s	0.0135127954836	0.0369936478391	0.370039146333	0.223844978835	0.301226304817	0.0133078160777	0.0119186526279	0.00343023699047	0.0257264333005
ò	0.0186219728279	0.0369431859464	0.260555512111	0.149659088278	0.452116781606	0.0288312446926	0.0151804015426	0.00447298903016	0.0336188307668
z	0.0185772629426	0.0299252419821	0.26155046737	0.152934776093	0.446836007202	0.0531020082309	0.0183743881809	0.00509486157672	0.0136049961556
i	0.0251160576475	0.0312582906607	0.196011489123	0.134973712031	0.392332705734	0.149037206077	0.048370829727	0.0105905375256	0.0123091826185
k	0.0235120587158	0.0270060732202	0.103322105041	0.088392377677	0.481241038578	0.175924352026	0.070972759909	0.0131392815085	0.0164899152062
à	0.0222408930719	0.0263552697401	0.0666345650137	0.0572911528923	0.476606966193	0.195922457342	0.108021346636	0.0303163375028	0.0166109800687
i	0.021201849874	0.02490832708	0.0525512488712	0.0473975739641	0.213185841398	0.193684126781	0.361524338879	0.0726499591676	0.0128967396896
o	0.00749123967467	0.00943128832667	0.0247514201571	0.0268342596547	0.0790608381327	0.0849040472603	0.647269066293	0.102845996389	0.0174118668965
b	0.00320234619156	0.00487841144222	0.0144317076524	0.0181883568849	0.0410405437109	0.0366200630868	0.723274622098	0.113921277463	0.0444426712988
à	0.00468699216385	0.00593454134741	0.0366096038175	0.037488869295	0.032482513237	0.0428174396956	0.619955867366	0.171733244488	0.0482908940996
g	0.00510386495462	0.00610087124914	0.0441389167725	0.0439461130983	0.022030460079	0.0440458430652	0.510143582455	0.294936838163	0.0295534700332
n	0.00350125055154	0.00425384854971	0.0200467110908	0.0202325096994	0.0157823715263	0.0224535588551	0.490643794152	0.389570592721	0.0335153363444
o	0.00600134918385	0.00640749651657	0.0158241910303	0.0175530568998	0.0125739166754	0.0186159899517	0.331412097051	0.30718554224	0.284426336781
</S>	0.00807103809192	0.00849750775829	0.0161510240151	0.0196284379499	0.0114204648377	0.0174939904758	0.190847947026	0.20017253812	0.527717018391
