 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.977560325	0.00646964465	0.00291688885	0.00182920626	0.00128954204	0.001032114775	0.007156914725	0.00174532796
r	0.976576841667	0.0128209073167	0.00299723528333	0.00164177102667	0.00134717874	0.000609220765	0.00324080385833	0.000766012846667
t	0.896338270556	0.0781038161056	0.00881828609444	0.00347659657556	0.00470854548	0.001288754045	0.00581261441944	0.00145311156889
e	0.617213800185	0.353241485369	0.0123278746981	0.00327764064185	0.00503656093667	0.00135580006167	0.00592992804648	0.00161687626296
n	0.453874333395	0.50396065179	0.0202594642327	0.00605220586395	0.00544392675556	0.00201558373389	0.00608145492216	0.00231231976099
a	0.339973929132	0.595894340597	0.0407605714109	0.00704604162132	0.00553311297019	0.00219786450796	0.00606563402072	0.00252844773533
i	0.124992331044	0.770933660199	0.0941613838036	0.00421659534044	0.00193749452173	0.000747732916653	0.00215570342024	0.00085505958211
v	0.0692103970147	0.650773326733	0.261784461268	0.0105275582468	0.00143915288724	0.000715912622884	0.00367055750675	0.00187864001604
ò	0.0540572870049	0.404630115578	0.491921453756	0.0411350937489	0.00125634949908	0.000703797382628	0.00407565327892	0.00222024253201
s	0.0774187336683	0.304790471859	0.545253294585	0.063862079583	0.00305685496969	0.00171733096921	0.00270799560297	0.00119318797067
t	0.0974357812228	0.26700817062	0.500791288195	0.093225189861	0.0240669578232	0.00876734382307	0.00602739593432	0.00267782082356
è	0.0581084644076	0.16978252354	0.475959252732	0.244632493287	0.0328615596077	0.00975401918769	0.00592385712144	0.00297781235452
o	0.0270037740359	0.08723440918	0.344331847577	0.483878144429	0.0486965942026	0.00358612073256	0.00386973868381	0.00139938053817
s	0.0153305742453	0.0441152397267	0.192491431192	0.66843843481	0.0730925280675	0.00191600973419	0.00353414086127	0.00108161251939
t	0.0247305734151	0.0565938219089	0.147538759064	0.669900774937	0.0863753740225	0.00732554364473	0.00511082275376	0.00242430137313
u	0.029927608805	0.0663219256363	0.123532921355	0.594233501646	0.146773149341	0.0271186338816	0.00710051658459	0.00499173035771
d	0.018260099135	0.0394042285454	0.067670236785	0.492596583882	0.31994827978	0.0378657769605	0.0163411428615	0.0079136436859
i	0.013428108245	0.0286683288485	0.0518690849283	0.396065121294	0.42745040326	0.0486147873202	0.0208091159538	0.0130950352286
è	0.0170576160817	0.0377280739495	0.0596535943094	0.341448323765	0.436816437753	0.0567036877734	0.0384283669846	0.0121638633429
o	0.0133299241939	0.0308995883165	0.0437349987698	0.218134052588	0.488164319251	0.149311911258	0.0489135423282	0.00751163524763
n	0.0119092395646	0.0229281884388	0.0343603022566	0.148156715529	0.54602559975	0.195195517086	0.0311186707761	0.0103057629492
a	0.0119376238549	0.0199103964796	0.0286449168855	0.106008927843	0.40535389425	0.390465209029	0.0205139629254	0.0171650763164
g	0.00545113170163	0.00912018315987	0.0126033298285	0.0426877366143	0.17516424075	0.64794670301	0.0852668003085	0.0217598727721
h	0.00499661831721	0.0105679063866	0.0119602656762	0.0313673802048	0.173694498583	0.619747134337	0.121108299103	0.0265579072574
e	0.00506788453907	0.0111022269955	0.0117125312587	0.0261858229349	0.158368733194	0.664520444779	0.0808393253677	0.0422030677525
t	0.00333810627969	0.00620999253183	0.0076506574529	0.0169535651783	0.074777139398	0.678544724926	0.156437448456	0.0560884239175
t	0.00325331372656	0.00691326484394	0.00842150215097	0.0161782580594	0.054885266466	0.595004218309	0.225778949485	0.0895652893058
ò	0.00317450847552	0.00743661461465	0.00879815638366	0.0153819313531	0.049488039822	0.574665086103	0.195743333162	0.145312369769
m	0.00447746209184	0.00770417653822	0.00946337146122	0.0173350837844	0.0536120156073	0.464285142034	0.297315161054	0.145807613256
e	0.00436676013061	0.00682542001274	0.00892434538707	0.0165379025948	0.0472833705358	0.311991674011	0.439767300351	0.164303254419
s	0.00374483814354	0.00656250650425	0.00828327069569	0.0143042281983	0.0419535255119	0.216683751337	0.506044026784	0.202423851473
s	0.00420152688118	0.0109555288347	0.0128794982319	0.0180611810661	0.0467461351706	0.162816250446	0.511191455595	0.233148373824
è	0.00456251226039	0.0119900149449	0.014948491744	0.021403965022	0.0481623673902	0.191353300149	0.414438851865	0.293140424608
r	0.0050993718868	0.00997063598163	0.012348563248	0.0183756460073	0.0501523564634	0.183551693383	0.455471117288	0.265030581536
e	0.00468977392893	0.00785258656054	0.00934686908267	0.0129752787691	0.0394154241545	0.157909354461	0.415084535763	0.352726183845
</S>	0.00421546141446	0.00598968663027	0.00720064204133	0.0102666260345	0.0299198475773	0.17422924723	0.274944362881	0.493234141922
