 	le	melanzane	vogliono	ee	girate	</S>
t	0.95687025	0.0098776028	0.01445122928	0.0096987354	0.0066069035	0.0024953336
e	0.952220366667	0.0162683304667	0.01420092735	0.00955819177667	0.00558237027333	0.00216980922533
s	0.904013605556	0.0309544544889	0.02108445204	0.00805596856889	0.0146595678644	0.0212318989671
m	0.734527401852	0.182268812496	0.02896608168	0.00805234192296	0.0184034858881	0.0277818035224
a	0.661960133951	0.270451930832	0.0438262462267	0.00487678670765	0.00821875589603	0.0106661232075
r	0.553835837984	0.279429980277	0.0968469454089	0.00593252056922	0.0153057839653	0.0486489499025
a	0.417413305995	0.402105060092	0.0971834851363	0.00609726275641	0.0169387757884	0.0602621374008
n	0.340193245332	0.470615486697	0.0806604850454	0.00641992915214	0.0231928040628	0.0789181132336
g	0.365297911777	0.375543272232	0.0874204283485	0.017719873384	0.0632024636876	0.0908160994112
i	0.356723540592	0.183914778077	0.31862590945	0.0395623577947	0.0636143708959	0.0375590698037
à	0.199827066864	0.103245703359	0.614323026483	0.0356636142649	0.0306672439653	0.0162733289346
n	0.145740292288	0.0936229327863	0.720407222161	0.0142588544216	0.0166616784884	0.00930898914487
e	0.120364337429	0.143115849262	0.693133207387	0.0181492521405	0.0178989339961	0.00733841621496
t	0.080952702543	0.138150763421	0.727034302462	0.0209351295135	0.023849155332	0.00907790073832
è	0.041717282581	0.0622681514737	0.806381647487	0.0200261059712	0.0605152011107	0.00909155324611
l	0.0347130438603	0.0447332754912	0.728782749162	0.0495905553237	0.123141833704	0.0190385297487
u	0.0340748186201	0.0647392668304	0.481480989721	0.135338148441	0.242242711235	0.0421240799162
n	0.0295684788734	0.0645163302768	0.29705412324	0.17774395948	0.379937803745	0.0511792913054
e	0.0156900764245	0.0356608197589	0.21438286908	0.133857956493	0.548696361248	0.0517118997685
e	0.00740030745483	0.0239987529196	0.0952426596933	0.112644388831	0.718503697083	0.0422102042562
e	0.00338773266494	0.0105728035065	0.0802883185644	0.116515286277	0.709486812361	0.0797490510854
v	0.00373086775498	0.00727814060217	0.0704042828548	0.093228349759	0.686874240787	0.138484110362
o	0.00425232201833	0.0138786094341	0.0458468432849	0.064411154253	0.727955970262	0.143655090121
t	0.00475640623944	0.016121232478	0.0595563167616	0.0439324014177	0.735228223421	0.140405403374
i	0.00588744141315	0.0270166771593	0.0673207295872	0.0370156631392	0.715538974474	0.147220477791
m	0.00590192057105	0.0303041710531	0.0604206971957	0.0366402540464	0.595491031491	0.271241899264
m	0.00602823762368	0.022170923351	0.0756170423986	0.0455350716821	0.439658917164	0.410989789755
è	0.0105988545412	0.042145252117	0.0825883774662	0.051091931894	0.490638082388	0.322937479918
n	0.0290742215137	0.0575413803723	0.101432375822	0.0600108639647	0.524161160796	0.227779993306
e	0.0319494488379	0.0517477011241	0.084525307274	0.0613664143216	0.374875656932	0.395535454435
</S>	0.0205529169189	0.0458307905621	0.049963316637	0.0410904586608	0.294627798466	0.547934677217
