 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.96049885	0.0269548775	0.0041970784	0.002500168275	0.00166323227	0.00254499475	0.0005045726	0.000697419715	0.000438845465
n	0.66178786	0.2773312345	0.0465607283333	0.00497247775833	0.00311310552333	0.00281159381667	0.001023367	0.00127593038167	0.001123764035
e	0.368610383333	0.544096878167	0.0731847254444	0.00588405301944	0.00290403356444	0.00186134883222	0.00102441444833	0.00127634855722	0.00115790508167
s	0.293350814444	0.563868006056	0.117324517815	0.00800779610648	0.00339921814481	0.00334660810407	0.00188087246444	0.00317417891574	0.00564805186389
p	0.211059854815	0.380865807019	0.331066759272	0.0514296213688	0.00587768244827	0.00566616386802	0.00235368718815	0.00405942110525	0.00762103415463
ì	0.169112694938	0.17717696734	0.550421136424	0.0868099691229	0.00633270781609	0.00387338677601	0.00113831397272	0.00171925189175	0.00341561131821
c	0.101159672979	0.12958706578	0.692130162141	0.066560617041	0.0060076459387	0.001541914512	0.000683816567573	0.000813527500583	0.0015155956684
c	0.088052238993	0.0911203819267	0.70013418738	0.109316894347	0.00875428414623	0.00102321297067	0.000517014055858	0.000531713226861	0.000550050945133
e	0.083057078331	0.0631256166422	0.445456925793	0.372437611449	0.0341699658821	0.000706784413557	0.000407432065286	0.000324533342287	0.000314030941711
t	0.037191416777	0.0466185555474	0.292263325264	0.559947150483	0.0615966286274	0.000921149661186	0.000654286535095	0.000468582800762	0.000338905497237
s	0.0824120709257	0.0409429608491	0.257115103755	0.452188840161	0.146183872876	0.00626053918706	0.0079204158117	0.00450417460025	0.00247203061575
a	0.0929677580752	0.0371099819497	0.150832729918	0.40340077672	0.288923410959	0.00765596940902	0.0102863195372	0.00558024905675	0.00324280844858
o	0.0322992846251	0.0202694881499	0.0825013106393	0.405846465573	0.441727756986	0.00831589581634	0.00498679647907	0.00247920994225	0.00157377792619
s	0.011732248675	0.00807215184997	0.0484252925464	0.288077871858	0.627270318995	0.00984171943878	0.00328304329302	0.00171785053408	0.00157945324206
ò	0.005322747425	0.00533792324999	0.0327628875155	0.161686182619	0.763031552998	0.0260424986463	0.00289610273101	0.00143323666469	0.00148683654735
z	0.003795280975	0.00534564195	0.0266070651718	0.145912406206	0.779162114333	0.0337563042154	0.003016087577	0.00135333108823	0.00105180124912
o	0.0112575465917	0.0179797921833	0.0351987003906	0.144310170069	0.650048388111	0.115256752738	0.019506575659	0.00314965756274	0.00329248374971
s	0.0134918013972	0.0210687705611	0.0326550767969	0.093504587023	0.617216096037	0.177315790913	0.0294418242197	0.00696504852091	0.0083410462499
p	0.00587707819907	0.00763469082037	0.020445186599	0.0554174871743	0.537091932012	0.239706006971	0.0795538704066	0.0166971318403	0.0375766560833
i	0.00359148493302	0.00480367130679	0.0132325541997	0.0312884875581	0.308853587337	0.40458822899	0.161875590136	0.0221072279468	0.0496592283611
c	0.00310023537767	0.0038760120556	0.0100185616332	0.0216600428527	0.192654104112	0.564123009663	0.152665126712	0.0231101273156	0.028792795787
c	0.00649374119256	0.0027353796052	0.0192670847777	0.0243298826176	0.136263539704	0.519438196554	0.144332338904	0.0624035171052	0.084736289929
è	0.00911411896419	0.00472940960173	0.0239532802592	0.0331637625392	0.152671339901	0.408382868851	0.178757489635	0.0901770107017	0.099050676143
t	0.00920300688806	0.00596807490058	0.0210286257531	0.0395922551797	0.188410109967	0.391035576284	0.208808309878	0.0797956019006	0.0561584065477
s	0.00936060196269	0.00553031113353	0.0187858439177	0.0383217957266	0.144590372322	0.251304100761	0.251470063293	0.1069137573	0.173723137183
i	0.00583111745423	0.00427284737784	0.0102755917392	0.0222333207755	0.0682259674407	0.11664844292	0.356845354431	0.155171235767	0.260496109061
t	0.00253019166141	0.00224757401928	0.0069916124464	0.0117692791252	0.0351369961469	0.0922261349733	0.453013218144	0.210085071922	0.18599990302
s	0.00203151393047	0.00133230659976	0.00743723308213	0.0141625990417	0.0327981673823	0.0797593949911	0.445120299381	0.252399383974	0.16495908434
e	0.00184427327682	0.00136632146659	0.00703580152738	0.0131969236806	0.0246602829274	0.0450387916637	0.411927659794	0.281918354658	0.213011601447
g	0.000951305235607	0.000934226122197	0.00406355217579	0.00618325902687	0.0122436079091	0.0345947288879	0.358920273265	0.353574184886	0.228534853816
r	0.000844696255202	0.000492101040732	0.00361291572526	0.00387724637562	0.0096180747697	0.039680021296	0.307656257755	0.440347171629	0.193871471272
à	0.00226097975173	0.00173673514691	0.00469312844175	0.00583315602521	0.0111484092566	0.041506920432	0.297043792585	0.490371133876	0.145405727091
t	0.00382346025058	0.00236616424897	0.00471631201392	0.0075726021084	0.0109769934189	0.030836615144	0.246347710862	0.538229031292	0.155131132364
s	0.00332899998353	0.00150349564966	0.00362499877131	0.0067072750028	0.00898244447297	0.017023305048	0.184745760287	0.574287547097	0.199796170788
i	0.00226903202784	0.00162686424989	0.00269633519044	0.0055018561676	0.00724216382432	0.0130478796827	0.144399603429	0.507069909032	0.316146296929
</S>	0.00203815171392	0.00196440632494	0.00278254384522	0.0046701790338	0.00594395391216	0.0127124993414	0.113843271714	0.440082919516	0.415961998464
