 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.55395629	0.4231181615	0.00482929795	0.00781946312	0.0022538621	0.00073963945	0.00087763737	0.001117757188	0.00370300726	0.00158491435
t	0.254659653	0.730585307167	0.00545332861667	0.00291326954667	0.00289385713333	0.00042267855	0.000519129636667	0.000485177174667	0.00131067669667	0.000756955463333
e	0.100433018333	0.884906789056	0.00869273820556	0.00110646993989	0.00302593674444	0.000283470005033	0.000344339113222	0.000252428657056	0.00050035330189	0.000454477778444
l	0.049254269111	0.915439929685	0.0152218194019	0.00065192907763	0.0147341106148	0.000810474556711	0.000331949562074	0.000457131697852	0.000970580800297	0.00212782367015
ì	0.033408364037	0.895895896562	0.044833289134	0.000661942372543	0.0195407676049	0.00098679405637	0.000326872089225	0.000526072397951	0.00113115145077	0.00268885918905
s	0.0882089970123	0.816432635521	0.0782906280447	0.000806756370848	0.00974316603497	0.00192846148959	0.00103508257494	0.000987891831317	0.00104932853426	0.00151703369535
i	0.121348634004	0.59059214184	0.273398127682	0.00101818782362	0.00683784011166	0.00224408750753	0.00127471385498	0.00114119117624	0.00102183260475	0.00112324203022
n	0.069931412668	0.41753813728	0.493600195894	0.00105957684121	0.0124223253706	0.00196345118018	0.000724619314993	0.000927531824547	0.000869777594917	0.00096296594184
a	0.038541811556	0.308721639093	0.628111741965	0.0024991412804	0.0171362844569	0.00187142635239	0.000539087677664	0.000855329395916	0.000814611910972	0.000908896041947
z	0.023278061652	0.161649071364	0.788588513988	0.0028978991268	0.020467791819	0.00115597897646	0.000329146685221	0.000425687803039	0.000537619349657	0.000670241975316
ì	0.0182363473507	0.112220642121	0.813938504663	0.00476752694227	0.0481224139397	0.00107637582549	0.000259566996407	0.000286948624346	0.000453210660886	0.000638500545105
s	0.0350219034502	0.120617220707	0.712293534888	0.0110399753141	0.11381058798	0.0040774402085	0.00126607461347	0.000531377048115	0.000710352231295	0.000631545601702
i	0.0397538341501	0.0959819812357	0.512402574963	0.129016729438	0.21346855266	0.00574081133617	0.00163872828116	0.000614534043038	0.000791014600432	0.000591232743901
n	0.0224112507167	0.0619280497452	0.388780054988	0.196234559813	0.314844740887	0.0123980373787	0.00148363257039	0.000437554808013	0.000724209590144	0.000757864924634
a	0.0113855329056	0.0441295302484	0.304373941663	0.209109089938	0.405661476962	0.0219387831262	0.0014851511468	0.000380353878338	0.000702428505715	0.000833654170211
m	0.00809747230187	0.0285522467495	0.171918303888	0.224797206646	0.502783798987	0.0582887250421	0.00196087593893	0.000257991025113	0.000933384610905	0.00240996601874
i	0.00517211200062	0.0392952219165	0.137154941296	0.208791455549	0.505595132996	0.0955495636807	0.00399909004631	0.000300733371704	0.00101411341197	0.00312761856291
n	0.00505353023354	0.0420009086388	0.109040907765	0.167213688516	0.534447244332	0.121111703227	0.00695281201544	0.000401311463901	0.00177075631232	0.0120071069443
ì	0.00705517407785	0.0268501705463	0.0870037899217	0.076003718172	0.569863054777	0.208044004409	0.00776524443848	0.000371986252967	0.00207034087411	0.0149725236148
s	0.00915546135928	0.0284346815154	0.0863434899739	0.0743766160573	0.501152931592	0.28010241147	0.0118704029128	0.000758750915989	0.00154503256137	0.00626026660493
e	0.00863333845309	0.0243345175051	0.0602457999913	0.0979878733524	0.340282625531	0.435187047157	0.0264279909709	0.00156588453866	0.00149628644379	0.00383865163498
l	0.0048433738177	0.0132591731684	0.0334203476638	0.0719038131175	0.21083946351	0.598637095719	0.0594793513236	0.00151788922622	0.0017861553046	0.00431334574499
i	0.0038456478059	0.0096899427228	0.0245451262213	0.0620728997058	0.15793302117	0.635995511906	0.0935755704412	0.00498360838874	0.00219534743487	0.005163321215
p	0.0037978523353	0.0080755519076	0.0195092874071	0.0575524481353	0.106657357057	0.626177170635	0.159680450147	0.00638850662958	0.00480060457829	0.00736078117167
a	0.0031812076451	0.00811407263587	0.0275614041357	0.0545708942784	0.096610637019	0.596225256878	0.186240800049	0.0125862547099	0.00562045675943	0.00928902905722
r	0.0032259376817	0.00815608487862	0.0303365301452	0.0524715348595	0.073093157673	0.566332352293	0.23075962335	0.01539368307	0.00865475181981	0.0115763233524
ò	0.00404539492723	0.00699169162621	0.0235660431484	0.0356957433865	0.0552081132243	0.483154737431	0.361869947783	0.00962623719	0.00978733243994	0.0100547298841
n	0.00435243234241	0.00983688354207	0.0248699357161	0.0346072367955	0.0411837877414	0.498860599144	0.361989232594	0.01021601273	0.00481614131331	0.0092676763947
g	0.00240437409414	0.0117717068474	0.0282520082387	0.0320433779318	0.0508975159138	0.441344923048	0.334238700865	0.0518374865767	0.0078036137711	0.0394062281316
h	0.00124634884471	0.0112672976158	0.0303655847462	0.0332443033106	0.0555109063046	0.343612624349	0.397504206955	0.0692953461922	0.010255121257	0.0476982387105
ì	0.0046601749149	0.0117702815386	0.0266995162487	0.0283529534369	0.0449537317682	0.346849048116	0.470611668985	0.0361536867307	0.00961765675233	0.0203312496368
z	0.0058702716383	0.0119505798462	0.0227333214162	0.0223573311456	0.0335264035894	0.271532692705	0.535977956328	0.0601085395769	0.0143933895841	0.0215494709456
i	0.00398009987943	0.00967563048207	0.0139971482721	0.0159524523819	0.0187378950298	0.159147197568	0.438452262109	0.284637539859	0.0195997531947	0.0358200163152
